# mem-guard start x3=24587 floor_mb=3000 swap_growth_mb=1536 x3_max_mb=3072 swap_used0_mb=5509
1790395904.306832094 mem_available_mb=4970 swap_used_mb=5509 x3_rss_mb=221 x3_swap_mb=0
1790395904.841284229 mem_available_mb=5104 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395905.379484385 mem_available_mb=5162 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395905.923293604 mem_available_mb=5175 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395906.458427926 mem_available_mb=5177 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395906.994614437 mem_available_mb=5176 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395907.525974020 mem_available_mb=5181 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395908.066814072 mem_available_mb=5144 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395908.611367561 mem_available_mb=5135 swap_used_mb=5508 x3_rss_mb=221 x3_swap_mb=0
1790395909.152817717 mem_available_mb=5169 swap_used_mb=5512 x3_rss_mb=221 x3_swap_mb=0
1790395909.687115634 mem_available_mb=5178 swap_used_mb=5512 x3_rss_mb=221 x3_swap_mb=0
1790395910.229428602 mem_available_mb=5176 swap_used_mb=5512 x3_rss_mb=221 x3_swap_mb=0
1790395910.756449539 mem_available_mb=5174 swap_used_mb=5512 x3_rss_mb=221 x3_swap_mb=0
1790395911.281130477 mem_available_mb=5162 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395911.809352976 mem_available_mb=5151 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395912.341585737 mem_available_mb=5144 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395912.885216778 mem_available_mb=5142 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395913.429585372 mem_available_mb=5139 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395913.972832142 mem_available_mb=5148 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395914.496159694 mem_available_mb=5102 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395915.045377038 mem_available_mb=5092 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395915.583827663 mem_available_mb=5095 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395916.133348548 mem_available_mb=5092 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395916.688784277 mem_available_mb=5091 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395917.249129797 mem_available_mb=5090 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395917.810147870 mem_available_mb=5089 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395918.378894016 mem_available_mb=5092 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395918.943739380 mem_available_mb=5094 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395919.506349328 mem_available_mb=5094 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395920.070074640 mem_available_mb=5092 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395920.639803754 mem_available_mb=5089 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395921.203915004 mem_available_mb=5088 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395921.759200056 mem_available_mb=5088 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395922.319839275 mem_available_mb=5084 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395922.881160108 mem_available_mb=5084 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395923.437115420 mem_available_mb=5076 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395923.999855368 mem_available_mb=5075 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395924.556779222 mem_available_mb=5074 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395925.116610107 mem_available_mb=5074 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395925.679306409 mem_available_mb=5074 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395926.239790627 mem_available_mb=5072 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395926.800757658 mem_available_mb=5072 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395927.364002658 mem_available_mb=5072 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395927.902499481 mem_available_mb=5072 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395928.462848908 mem_available_mb=5071 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395929.021180053 mem_available_mb=5071 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395929.585413803 mem_available_mb=5069 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395930.148026928 mem_available_mb=5068 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395930.710226146 mem_available_mb=5066 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395931.268006250 mem_available_mb=5067 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395931.833028906 mem_available_mb=5066 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395932.395002552 mem_available_mb=5065 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395932.959389427 mem_available_mb=5064 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395933.517918541 mem_available_mb=5065 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395934.079627655 mem_available_mb=5064 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395934.640490155 mem_available_mb=5071 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395935.171873801 mem_available_mb=5062 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395935.726850676 mem_available_mb=5051 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395936.286379894 mem_available_mb=5050 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395936.847810884 mem_available_mb=5051 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395937.406780571 mem_available_mb=5051 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395937.938210362 mem_available_mb=5056 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395938.493103539 mem_available_mb=5063 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
1790395939.054276768 mem_available_mb=5063 swap_used_mb=5512 x3_rss_mb=212 x3_swap_mb=0
