TRACER 0
RTT 1790360140.203 0.278
RTT 1790360140.453 0.307
RTT 1790360140.707 4.820
RTT 1790360140.953 0.054
RTT 1790360141.203 0.043
RTT 1790360141.456 3.421
RTT 1790360141.703 0.162
RTT 1790360141.953 0.053
RTT 1790360142.203 0.065
RTT 1790360142.453 0.072
RTT 1790360142.704 0.217
RTT 1790360142.954 0.053
RTT 1790360143.204 0.306
RTT 1790360143.454 0.133
RTT 1790360143.704 0.147
RTT 1790360143.954 0.073
RTT 1790360144.204 0.062
RTT 1790360144.454 0.097
RTT 1790360144.705 0.925
RTT 1790360144.957 0.188
RTT 1790360145.207 0.079
RTT 1790360145.460 2.552
RTT 1790360145.708 0.237
RTT 1790360145.958 0.196
RTT 1790360146.208 0.276
RTT 1790360146.462 3.735
RTT 1790360146.708 0.087
RTT 1790360146.959 0.495
RTT 1790360147.216 6.886
RTT 1790360147.459 0.098
RTT 1790360147.709 0.163
RTT 1790360147.960 0.322
RTT 1790360148.211 2.084
RTT 1790360148.464 4.553
RTT 1790360148.710 0.151
RTT 1790360148.960 0.067
RTT 1790360149.213 3.305
RTT 1790360149.461 0.309
RTT 1790360149.711 0.234
RTT 1790360149.961 0.144
RTT 1790360150.212 1.033
RTT 1790360150.461 0.108
RTT 1790360150.711 0.185
RTT 1790360150.962 0.391
RTT 1790360151.214 2.937
RTT 1790360151.462 0.180
RTT 1790360151.712 0.229
RTT 1790360151.962 0.193
RTT 1790360152.212 0.318
RTT 1790360152.462 0.173
RTT 1790360152.713 0.182
RTT 1790360152.967 4.866
RTT 1790360153.215 2.849
RTT 1790360153.463 0.120
RTT 1790360153.715 0.306
RTT 1790360153.965 0.126
RTT 1790360154.220 5.360
RTT 1790360154.465 0.148
RTT 1790360154.715 0.152
RTT 1790360154.966 0.168
RTT 1790360155.217 1.048
RTT 1790360155.466 0.260
RTT 1790360155.716 0.074
RTT 1790360155.966 0.294
RTT 1790360156.220 4.211
RTT 1790360156.467 0.218
RTT 1790360156.717 0.269
RTT 1790360156.967 0.066
RTT 1790360157.220 3.099
RTT 1790360157.467 0.331
RTT 1790360157.717 0.100
RTT 1790360157.968 0.086
RTT 1790360158.221 3.099
RTT 1790360158.472 4.152
RTT 1790360158.718 0.107
RTT 1790360158.968 0.174
RTT 1790360159.232 13.575
RTT 1790360159.469 0.285
RTT 1790360159.721 0.167
RTT 1790360159.971 0.170
RTT 1790360160.223 1.495
RTT 1790360160.472 0.087
RTT 1790360160.722 0.170
RTT 1790360160.975 2.950
RTT 1790360161.222 0.094
RTT 1790360161.472 0.317
RTT 1790360161.722 0.075
RTT 1790360161.977 4.766
RTT 1790360162.223 0.160
RTT 1790360162.473 0.072
RTT 1790360162.724 0.215
RTT 1790360162.974 0.162
RTT 1790360163.224 0.252
RTT 1790360163.474 0.322
RTT 1790360163.725 0.310
RTT 1790360163.975 0.254
RTT 1790360164.227 2.383
RTT 1790360164.478 0.398
RTT 1790360164.728 0.683
RTT 1790360164.978 0.141
RTT 1790360165.230 0.380
RTT 1790360165.485 3.093
RTT 1790360165.733 0.164
RTT 1790360165.984 1.206
RTT 1790360166.235 2.354
RTT 1790360166.483 0.038
RTT 1790360166.733 0.231
RTT 1790360166.984 0.210
RTT 1790360167.234 0.139
RTT 1790360167.489 4.540
RTT 1790360167.734 0.198
RTT 1790360167.986 0.229
RTT 1790360168.238 1.335
RTT 1790360168.488 1.555
RTT 1790360168.737 0.190
RTT 1790360168.987 0.264
RTT 1790360169.237 0.068
RTT 1790360169.488 0.448
RTT 1790360169.737 0.081
RTT 1790360169.988 0.160
RTT 1790360170.239 1.635
RTT 1790360170.489 0.916
RTT 1790360170.739 0.154
RTT 1790360170.989 0.164
RTT 1790360171.241 2.209
RTT 1790360171.489 0.061
RTT 1790360171.739 0.082
RTT 1790360171.989 0.208
RTT 1790360172.243 4.256
RTT 1790360172.489 0.054
RTT 1790360172.740 0.339
RTT 1790360172.990 0.234
RTT 1790360173.243 3.598
RTT 1790360173.490 0.181
RTT 1790360173.740 0.135
RTT 1790360173.991 0.273
RTT 1790360174.242 2.025
RTT 1790360174.491 0.170
RTT 1790360174.741 0.294
RTT 1790360174.997 4.944
RTT 1790360175.247 5.013
RTT 1790360175.492 0.077
RTT 1790360175.742 0.071
RTT 1790360175.992 0.196
RTT 1790360176.249 6.916
RTT 1790360176.493 0.109
RTT 1790360176.745 0.337
RTT 1790360176.995 0.079
RTT 1790360177.248 2.942
RTT 1790360177.496 0.188
RTT 1790360177.746 0.113
RTT 1790360177.996 0.135
RTT 1790360178.252 5.479
RTT 1790360178.498 1.783
RTT 1790360178.748 0.119
RTT 1790360178.999 0.095
RTT 1790360179.253 4.653
RTT 1790360179.499 0.365
RTT 1790360179.749 0.080
RTT 1790360180.000 0.329
RTT 1790360180.254 4.732
RTT 1790360180.502 2.536
RTT 1790360180.750 0.124
RTT 1790360181.000 0.059
RTT 1790360181.251 0.940
RTT 1790360181.501 0.387
RTT 1790360181.751 0.088
RTT 1790360182.001 0.147
RTT 1790360182.251 0.566
RTT 1790360182.502 0.294
RTT 1790360182.752 0.253
RTT 1790360183.002 0.094
RTT 1790360183.252 0.376
RTT 1790360183.503 0.300
RTT 1790360183.753 0.367
RTT 1790360184.006 3.697
RTT 1790360184.253 0.166
RTT 1790360184.503 0.092
RTT 1790360184.753 0.342
RTT 1790360185.013 9.915
RTT 1790360185.257 3.536
RTT 1790360185.504 0.096
RTT 1790360185.754 0.323
RTT 1790360186.008 3.685
RTT 1790360186.255 0.250
RTT 1790360186.505 0.327
RTT 1790360186.758 1.103
RTT 1790360187.012 5.147
RTT 1790360187.257 0.200
RTT 1790360187.507 0.198
RTT 1790360187.757 0.054
RTT 1790360188.010 2.300
RTT 1790360188.258 0.081
RTT 1790360188.508 0.104
RTT 1790360188.758 0.270
RTT 1790360189.011 3.266
RTT 1790360189.258 0.055
RTT 1790360189.509 0.167
RTT 1790360189.759 0.185
RTT 1790360190.018 8.787
RTT 1790360190.259 0.324
RTT 1790360190.509 0.335
RTT 1790360190.759 0.166
RTT 1790360191.010 0.832
RTT 1790360191.259 0.079
RTT 1790360191.510 0.304
RTT 1790360191.760 0.177
RTT 1790360192.015 4.662
RTT 1790360192.260 0.170
RTT 1790360192.510 0.081
RTT 1790360192.761 0.171
RTT 1790360193.014 3.279
RTT 1790360193.261 0.189
RTT 1790360193.511 0.169
RTT 1790360193.764 0.411
RTT 1790360194.019 5.290
RTT 1790360194.266 2.449
RTT 1790360194.514 0.108
RTT 1790360194.766 0.314
RTT 1790360195.017 0.164
RTT 1790360195.267 0.366
RTT 1790360195.517 0.149
RTT 1790360195.767 0.150
RTT 1790360196.017 0.139
RTT 1790360196.274 7.398
RTT 1790360196.518 0.343
RTT 1790360196.768 0.064
RTT 1790360197.018 0.370
RTT 1790360197.272 3.682
RTT 1790360197.518 0.134
RTT 1790360197.768 0.189
RTT 1790360198.019 0.350
RTT 1790360198.269 0.506
RTT 1790360198.519 0.270
RTT 1790360198.769 0.343
RTT 1790360199.019 0.062
RTT 1790360199.269 0.070
RTT 1790360199.524 4.985
RTT 1790360199.770 0.115
RTT 1790360200.021 0.351
RTT 1790360200.271 0.089
RTT 1790360200.523 2.223
RTT 1790360200.771 0.303
RTT 1790360201.021 0.147
RTT 1790360201.271 0.195
RTT 1790360201.527 5.178
RTT 1790360201.773 1.170
RTT 1790360202.022 0.086
RTT 1790360202.273 0.376
RTT 1790360202.525 2.909
RTT 1790360202.773 0.292
RTT 1790360203.025 0.344
RTT 1790360203.275 0.217
RTT 1790360203.527 1.847
RTT 1790360203.776 0.217
RTT 1790360204.026 0.162
RTT 1790360204.276 0.139
RTT 1790360204.539 12.361
RTT 1790360204.777 0.218
RTT 1790360205.027 0.185
RTT 1790360205.277 0.318
RTT 1790360205.529 0.636
RTT 1790360205.779 0.078
RTT 1790360206.029 0.140
RTT 1790360206.280 0.168
RTT 1790360206.534 4.662
RTT 1790360206.780 0.129
RTT 1790360207.030 0.104
RTT 1790360207.280 0.144
RTT 1790360207.531 0.687
RTT 1790360207.780 0.096
RTT 1790360208.031 0.168
RTT 1790360208.282 0.178
RTT 1790360208.532 0.191
RTT 1790360208.789 7.305
RTT 1790360209.033 0.236
RTT 1790360209.285 0.322
RTT 1790360209.535 0.323
RTT 1790360209.787 1.917
RTT 1790360210.036 0.221
RTT 1790360210.286 0.168
RTT 1790360210.536 0.240
RTT 1790360210.791 5.085
RTT 1790360211.037 0.391
RTT 1790360211.287 0.068
RTT 1790360211.537 0.068
RTT 1790360211.792 5.000
RTT 1790360212.037 0.122
RTT 1790360212.288 0.150
RTT 1790360212.538 0.076
RTT 1790360212.788 0.191
RTT 1790360213.038 0.188
RTT 1790360213.290 0.310
RTT 1790360213.541 0.323
RTT 1790360213.793 2.382
RTT 1790360214.041 0.375
RTT 1790360214.294 0.428
RTT 1790360214.544 0.339
RTT 1790360214.800 6.298
RTT 1790360215.044 0.114
RTT 1790360215.294 0.133
RTT 1790360215.544 0.169
RTT 1790360215.798 3.996
RTT 1790360216.045 0.215
RTT 1790360216.295 0.115
RTT 1790360216.545 0.070
RTT 1790360216.798 2.928
RTT 1790360217.048 1.728
RTT 1790360217.296 0.125
RTT 1790360217.546 0.068
RTT 1790360217.798 2.003
RTT 1790360218.047 0.711
RTT 1790360218.297 0.215
RTT 1790360218.547 0.368
RTT 1790360218.801 3.775
RTT 1790360219.052 4.911
RTT 1790360219.300 0.171
RTT 1790360219.550 0.167
RTT 1790360219.800 0.335
RTT 1790360220.051 0.635
RTT 1790360220.301 0.399
RTT 1790360220.551 0.156
RTT 1790360220.801 0.180
RTT 1790360221.057 5.608
RTT 1790360221.301 0.241
RTT 1790360221.552 0.257
RTT 1790360221.802 0.178
RTT 1790360222.055 3.563
RTT 1790360222.302 0.220
RTT 1790360222.552 0.151
RTT 1790360222.803 0.405
RTT 1790360223.053 1.029
RTT 1790360223.303 0.388
RTT 1790360223.553 0.147
RTT 1790360223.808 5.312
RTT 1790360224.054 0.623
RTT 1790360224.304 0.092
RTT 1790360224.554 0.187
RTT 1790360224.806 2.674
RTT 1790360225.054 0.164
RTT 1790360225.304 0.342
RTT 1790360225.554 0.173
RTT 1790360225.805 0.303
RTT 1790360226.056 1.124
RTT 1790360226.305 0.205
RTT 1790360226.555 0.056
RTT 1790360226.807 2.470
RTT 1790360227.056 0.250
RTT 1790360227.306 0.152
RTT 1790360227.556 0.196
RTT 1790360227.809 3.497
RTT 1790360228.060 3.669
RTT 1790360228.307 0.468
RTT 1790360228.559 0.336
RTT 1790360228.809 0.204
RTT 1790360229.059 0.138
RTT 1790360229.309 0.083
RTT 1790360229.560 0.690
RTT 1790360229.815 5.325
RTT 1790360230.063 3.733
RTT 1790360230.310 0.202
RTT 1790360230.560 0.079
RTT 1790360230.816 5.910
RTT 1790360231.060 0.071
RTT 1790360231.311 0.194
RTT 1790360231.561 0.223
RTT 1790360231.811 0.602
RTT 1790360232.061 0.146
RTT 1790360232.311 0.096
RTT 1790360232.562 0.338
RTT 1790360232.820 8.342
RTT 1790360233.062 0.613
RTT 1790360233.312 0.063
RTT 1790360233.562 0.295
RTT 1790360233.816 3.652
RTT 1790360234.063 0.228
RTT 1790360234.313 0.071
RTT 1790360234.568 4.601
RTT 1790360234.813 0.152
RTT 1790360235.064 0.339
RTT 1790360235.314 0.181
RTT 1790360235.568 4.210
RTT 1790360235.816 1.659
RTT 1790360236.067 0.242
RTT 1790360236.317 0.277
RTT 1790360236.569 2.553
RTT 1790360236.817 0.280
RTT 1790360237.068 0.446
RTT 1790360237.318 0.192
RTT 1790360237.571 3.306
RTT 1790360237.818 0.113
RTT 1790360238.069 0.224
RTT 1790360238.319 0.308
RTT 1790360238.572 2.856
RTT 1790360238.819 0.182
RTT 1790360239.069 0.067
RTT 1790360239.320 0.154
RTT 1790360239.571 1.735
RTT 1790360239.820 0.098
RTT 1790360240.070 0.112
RTT 1790360240.320 0.068
RTT 1790360240.572 1.969
RTT 1790360240.820 0.220
RTT 1790360241.070 0.155
RTT 1790360241.320 0.055
RTT 1790360241.571 0.070
RTT 1790360241.821 0.240
RTT 1790360242.077 5.432
RTT 1790360242.321 0.088
RTT 1790360242.571 0.065
RTT 1790360242.822 0.293
RTT 1790360243.072 0.049
RTT 1790360243.328 6.168
RTT 1790360243.572 0.179
RTT 1790360243.822 0.102
RTT 1790360244.075 2.598
RTT 1790360244.323 0.156
RTT 1790360244.573 0.186
RTT 1790360244.823 0.074
RTT 1790360245.080 6.717
RTT 1790360245.324 0.409
RTT 1790360245.574 0.087
RTT 1790360245.824 0.234
RTT 1790360246.080 5.962
RTT 1790360246.324 0.115
RTT 1790360246.574 0.122
RTT 1790360246.825 0.173
RTT 1790360247.079 4.874
RTT 1790360247.325 0.203
RTT 1790360247.575 0.289
RTT 1790360247.825 0.167
RTT 1790360248.079 4.101
RTT 1790360248.326 0.183
RTT 1790360248.576 0.067
RTT 1790360248.826 0.160
RTT 1790360249.077 0.689
RTT 1790360249.326 0.147
RTT 1790360249.576 0.124
RTT 1790360249.826 0.071
RTT 1790360250.080 4.135
RTT 1790360250.327 0.297
RTT 1790360250.577 0.300
RTT 1790360250.827 0.276
RTT 1790360251.081 4.107
RTT 1790360251.328 0.147
RTT 1790360251.578 0.171
RTT 1790360251.828 0.333
RTT 1790360252.079 0.393
RTT 1790360252.329 0.098
RTT 1790360252.579 0.240
RTT 1790360252.829 0.137
RTT 1790360253.083 3.680
RTT 1790360253.329 0.087
RTT 1790360253.579 0.176
RTT 1790360253.830 0.129
RTT 1790360254.083 3.158
RTT 1790360254.330 0.345
RTT 1790360254.581 0.323
RTT 1790360254.831 0.127
RTT 1790360255.081 0.212
RTT 1790360255.331 0.123
RTT 1790360255.582 0.345
RTT 1790360255.832 0.142
RTT 1790360256.086 3.998
RTT 1790360256.334 0.104
RTT 1790360256.585 0.819
RTT 1790360256.836 0.336
RTT 1790360257.086 0.156
RTT 1790360257.344 6.798
RTT 1790360257.587 0.288
RTT 1790360257.841 3.264
RTT 1790360258.088 0.099
RTT 1790360258.338 0.072
RTT 1790360258.591 3.288
RTT 1790360258.838 0.106
RTT 1790360259.093 4.691
RTT 1790360259.338 0.084
RTT 1790360259.588 0.121
RTT 1790360259.841 0.284
RTT 1790360260.091 0.415
RTT 1790360260.341 0.144
RTT 1790360260.591 0.147
RTT 1790360260.843 0.208
RTT 1790360261.096 2.960
RTT 1790360261.344 0.243
RTT 1790360261.594 0.181
RTT 1790360261.847 3.230
RTT 1790360262.096 1.612
RTT 1790360262.345 0.415
RTT 1790360262.595 0.198
RTT 1790360262.845 0.071
RTT 1790360263.095 0.706
RTT 1790360263.347 0.137
RTT 1790360263.597 0.159
RTT 1790360263.849 1.813
RTT 1790360264.097 0.070
RTT 1790360264.348 0.219
RTT 1790360264.598 0.223
RTT 1790360264.849 1.207
RTT 1790360265.098 0.178
RTT 1790360265.348 0.069
RTT 1790360265.602 3.863
RTT 1790360265.848 0.175
RTT 1790360266.099 0.114
RTT 1790360266.349 0.070
RTT 1790360266.600 1.526
RTT 1790360266.858 8.947
RTT 1790360267.101 0.123
RTT 1790360267.351 0.084
RTT 1790360267.602 0.090
RTT 1790360267.854 2.239
RTT 1790360268.102 0.444
RTT 1790360268.352 0.329
RTT 1790360268.602 0.086
RTT 1790360268.856 4.123
RTT 1790360269.103 0.146
RTT 1790360269.353 0.133
RTT 1790360269.604 0.073
RTT 1790360269.854 0.138
RTT 1790360270.104 0.138
RTT 1790360270.354 0.080
RTT 1790360270.611 7.409
RTT 1790360270.854 0.154
RTT 1790360271.105 0.137
RTT 1790360271.356 0.303
RTT 1790360271.606 0.149
RTT 1790360271.856 0.076
RTT 1790360272.106 0.072
RTT 1790360272.358 2.317
RTT 1790360272.606 0.264
RTT 1790360272.856 0.180
RTT 1790360273.107 0.189
RTT 1790360273.357 0.066
RTT 1790360273.607 0.147
RTT 1790360273.857 0.164
RTT 1790360274.108 0.197
RTT 1790360274.360 1.955
RTT 1790360274.610 0.205
RTT 1790360274.861 0.321
RTT 1790360275.115 4.549
RTT 1790360275.361 0.159
RTT 1790360275.611 0.334
RTT 1790360275.862 0.340
RTT 1790360276.112 0.328
RTT 1790360276.362 0.081
RTT 1790360276.612 0.138
RTT 1790360276.862 0.125
RTT 1790360277.112 0.186
RTT 1790360277.363 0.360
RTT 1790360277.613 0.420
RTT 1790360277.863 0.381
RTT 1790360278.113 0.055
RTT 1790360278.364 0.368
RTT 1790360278.614 0.338
RTT 1790360278.864 0.059
RTT 1790360279.114 0.314
RTT 1790360279.364 0.088
RTT 1790360279.615 0.315
RTT 1790360279.864 0.078
RTT 1790360280.115 0.300
RTT 1790360280.365 0.088
RTT 1790360280.615 0.352
RTT 1790360280.865 0.237
RTT 1790360281.115 0.099
RTT 1790360281.365 0.090
RTT 1790360281.616 0.084
RTT 1790360281.866 0.141
RTT 1790360282.116 0.120
RTT 1790360282.366 0.088
RTT 1790360282.617 0.341
RTT 1790360282.867 0.470
RTT 1790360283.117 0.081
RTT 1790360283.367 0.335
RTT 1790360283.617 0.114
RTT 1790360283.867 0.156
RTT 1790360284.118 0.220
RTT 1790360284.368 0.273
RTT 1790360284.618 0.342
RTT 1790360284.869 0.344
RTT 1790360285.119 0.352
RTT 1790360285.369 0.095
RTT 1790360285.621 0.219
RTT 1790360285.871 0.079
RTT 1790360286.121 0.312
RTT 1790360286.371 0.090
RTT 1790360286.621 0.120
RTT 1790360286.871 0.106
RTT 1790360287.121 0.081
RTT 1790360287.372 0.104
RTT 1790360287.622 0.077
RTT 1790360287.872 0.156
RTT 1790360288.122 0.147
RTT 1790360288.372 0.096
RTT 1790360288.622 0.060
RTT 1790360288.872 0.119
RTT 1790360289.122 0.057
RTT 1790360289.373 0.081
RTT 1790360289.623 0.120
RTT 1790360289.873 0.124
RTT 1790360290.123 0.073
RTT 1790360290.373 0.079
RTT 1790360290.623 0.059
RTT 1790360290.873 0.075
RTT 1790360291.123 0.071
RTT 1790360291.374 0.176
RTT 1790360291.624 0.184
RTT 1790360291.874 0.060
RTT 1790360292.124 0.211
RTT 1790360292.374 0.164
RTT 1790360292.624 0.171
RTT 1790360292.875 0.274
RTT 1790360293.125 0.131
RTT 1790360293.375 0.355
RTT 1790360293.625 0.149
RTT 1790360293.875 0.160
RTT 1790360294.125 0.073
RTT 1790360294.376 0.292
RTT 1790360294.626 0.187
RTT 1790360294.876 0.188
RTT 1790360295.126 0.069
RTT 1790360295.376 0.086
RTT 1790360295.626 0.165
RTT 1790360295.876 0.131
RTT 1790360296.126 0.073
RTT 1790360296.377 0.199
RTT 1790360296.627 0.059
RTT 1790360296.877 0.078
RTT 1790360297.127 0.103
RTT 1790360297.377 0.150
RTT 1790360297.627 0.071
RTT 1790360297.877 0.080
RTT 1790360298.128 0.410
RTT 1790360298.378 0.136
RTT 1790360298.628 0.106
RTT 1790360298.878 0.064
RTT 1790360299.128 0.181
RTT 1790360299.379 0.272
RTT 1790360299.631 0.204
RTT 1790360299.881 0.061
RTT 1790360300.132 0.394
RTT 1790360300.382 0.222
RTT 1790360300.632 0.079
RTT 1790360300.882 0.057
RTT 1790360301.132 0.680
RTT 1790360301.382 0.185
RTT 1790360301.632 0.159
RTT 1790360301.882 0.117
RTT 1790360302.132 0.064
RTT 1790360302.383 0.176
RTT 1790360302.633 0.189
RTT 1790360302.884 0.268
RTT 1790360303.134 0.052
RTT 1790360303.384 0.054
RTT 1790360303.634 0.235
RTT 1790360303.884 0.351
RTT 1790360304.135 0.351
RTT 1790360304.385 0.205
RTT 1790360304.635 0.138
RTT 1790360304.885 0.275
RTT 1790360305.136 0.396
RTT 1790360305.386 0.323
RTT 1790360305.636 0.152
RTT 1790360305.887 0.342
RTT 1790360306.137 0.081
RTT 1790360306.387 0.073
RTT 1790360306.637 0.118
RTT 1790360306.887 0.360
RTT 1790360307.138 0.195
RTT 1790360307.388 0.379
RTT 1790360307.638 0.053
RTT 1790360307.888 0.321
RTT 1790360308.139 0.389
RTT 1790360308.389 0.332
RTT 1790360308.639 0.093
RTT 1790360308.889 0.277
RTT 1790360309.140 0.199
RTT 1790360309.390 0.137
RTT 1790360309.640 0.075
RTT 1790360309.890 0.106
RTT 1790360310.140 0.100
RTT 1790360310.390 0.329
RTT 1790360310.640 0.156
RTT 1790360310.890 0.065
RTT 1790360311.141 0.084
RTT 1790360311.391 0.194
RTT 1790360311.641 0.094
RTT 1790360311.891 0.206
RTT 1790360312.141 0.100
RTT 1790360312.391 0.069
RTT 1790360312.641 0.168
RTT 1790360312.892 0.178
RTT 1790360313.142 0.087
RTT 1790360313.392 0.316
RTT 1790360313.642 0.061
RTT 1790360313.892 0.076
RTT 1790360314.142 0.062
RTT 1790360314.393 0.370
RTT 1790360314.643 0.067
RTT 1790360314.893 0.345
RTT 1790360315.143 0.150
RTT 1790360315.393 0.268
RTT 1790360315.643 0.084
RTT 1790360315.894 0.140
RTT 1790360316.144 0.062
RTT 1790360316.394 0.219
RTT 1790360316.644 0.365
RTT 1790360316.895 0.305
RTT 1790360317.145 0.068
RTT 1790360317.395 0.221
RTT 1790360317.646 0.301
RTT 1790360317.896 0.217
RTT 1790360318.146 0.081
RTT 1790360318.396 0.164
RTT 1790360318.646 0.291
RTT 1790360318.896 0.134
RTT 1790360319.147 0.357
RTT 1790360319.397 0.075
RTT 1790360319.647 0.078
RTT 1790360319.897 0.148
RTT 1790360320.147 0.142
RTT 1790360320.397 0.235
RTT 1790360320.647 0.159
RTT 1790360320.898 0.371
RTT 1790360321.148 0.427
RTT 1790360321.398 0.071
RTT 1790360321.648 0.070
RTT 1790360321.899 0.309
RTT 1790360322.149 0.339
RTT 1790360322.399 0.214
RTT 1790360322.649 0.342
RTT 1790360322.899 0.079
RTT 1790360323.150 0.324
RTT 1790360323.400 0.212
RTT 1790360323.650 0.304
RTT 1790360323.900 0.110
RTT 1790360324.150 0.197
RTT 1790360324.400 0.222
RTT 1790360324.650 0.083
RTT 1790360324.901 0.257
RTT 1790360325.151 0.223
RTT 1790360325.401 0.081
RTT 1790360325.651 0.060
RTT 1790360325.901 0.063
RTT 1790360326.152 0.071
RTT 1790360326.402 0.072
RTT 1790360326.652 0.145
RTT 1790360326.902 0.332
RTT 1790360327.152 0.173
RTT 1790360327.403 0.236
RTT 1790360327.653 0.090
RTT 1790360327.903 0.168
RTT 1790360328.153 0.070
RTT 1790360328.403 0.053
RTT 1790360328.653 0.109
RTT 1790360328.903 0.088
RTT_DEAD 1790360329.154
