TRACER 0
RTT 1790356813.800 0.297
RTT 1790356814.050 0.152
RTT 1790356814.300 0.192
RTT 1790356814.551 0.583
RTT 1790356814.801 0.153
RTT 1790356815.051 0.182
RTT 1790356815.303 0.347
RTT 1790356815.554 0.536
RTT 1790356815.803 0.109
RTT 1790356816.054 0.166
RTT 1790356816.305 0.255
RTT 1790356816.555 0.191
RTT 1790356816.805 0.228
RTT 1790356817.055 0.264
RTT 1790356817.305 0.130
RTT 1790356817.555 0.140
RTT 1790356817.806 0.169
RTT 1790356818.056 0.268
RTT 1790356818.307 0.343
RTT 1790356818.557 0.179
RTT 1790356818.807 0.106
RTT 1790356819.057 0.107
RTT 1790356819.307 0.131
RTT 1790356819.557 0.113
RTT 1790356819.808 0.148
RTT 1790356820.058 0.128
RTT 1790356820.308 0.135
RTT 1790356820.558 0.115
RTT 1790356820.809 0.149
RTT 1790356821.059 0.140
RTT 1790356821.309 0.121
RTT 1790356821.559 0.131
RTT 1790356821.809 0.312
RTT 1790356822.059 0.126
RTT 1790356822.309 0.176
RTT 1790356822.560 0.284
RTT 1790356822.810 0.411
RTT 1790356823.060 0.163
RTT 1790356823.310 0.248
RTT 1790356823.560 0.101
RTT 1790356823.810 0.136
RTT 1790356824.061 0.131
RTT 1790356824.311 0.110
RTT 1790356824.561 0.182
RTT 1790356824.811 0.354
RTT 1790356825.061 0.143
RTT 1790356825.312 0.305
RTT 1790356825.562 0.297
RTT 1790356825.812 0.156
RTT 1790356826.062 0.146
RTT 1790356826.313 0.338
RTT 1790356826.563 0.279
RTT 1790356826.813 0.108
RTT 1790356827.063 0.151
RTT 1790356827.314 0.250
RTT 1790356827.564 0.759
RTT 1790356827.814 0.163
RTT 1790356828.064 0.175
RTT 1790356828.314 0.147
RTT 1790356828.564 0.182
RTT 1790356828.815 0.391
RTT 1790356829.065 0.314
RTT 1790356829.315 0.180
RTT 1790356829.565 0.088
RTT 1790356829.816 0.167
RTT 1790356830.066 0.191
RTT 1790356830.316 0.228
RTT 1790356830.566 0.378
RTT 1790356830.817 0.329
RTT 1790356831.067 0.291
RTT 1790356831.317 0.151
RTT 1790356831.567 0.377
RTT 1790356831.818 0.128
RTT 1790356832.068 0.174
RTT 1790356832.318 0.142
RTT 1790356832.568 0.202
RTT 1790356832.818 0.170
RTT 1790356833.069 0.273
RTT 1790356833.319 0.309
RTT 1790356833.569 0.181
RTT 1790356833.820 0.445
RTT 1790356834.070 0.154
RTT 1790356834.320 0.220
RTT 1790356834.570 0.238
RTT 1790356834.820 0.220
RTT 1790356835.071 0.168
RTT 1790356835.321 0.201
RTT 1790356835.571 0.361
RTT 1790356835.821 0.180
RTT 1790356836.071 0.200
RTT 1790356836.322 0.252
RTT 1790356836.573 0.330
RTT 1790356836.823 0.347
RTT 1790356837.073 0.299
RTT 1790356837.323 0.126
RTT 1790356837.574 0.177
RTT 1790356837.824 0.149
RTT 1790356838.075 0.939
RTT 1790356838.325 0.122
RTT 1790356838.575 0.296
RTT 1790356838.825 0.189
RTT 1790356839.076 0.216
RTT 1790356839.326 0.189
RTT 1790356839.579 0.260
RTT 1790356839.829 0.220
RTT 1790356840.080 0.173
RTT 1790356840.330 0.227
RTT 1790356840.580 0.206
RTT 1790356840.831 0.645
RTT 1790356841.080 0.196
RTT 1790356841.330 0.103
RTT 1790356841.581 0.221
RTT 1790356841.831 0.326
RTT 1790356842.081 0.110
RTT 1790356842.331 0.149
RTT 1790356842.581 0.100
RTT 1790356842.831 0.241
RTT 1790356843.081 0.111
RTT 1790356843.331 0.104
RTT 1790356843.582 0.285
RTT 1790356843.832 0.113
RTT 1790356844.082 0.091
RTT 1790356844.332 0.098
RTT 1790356844.582 0.085
RTT 1790356844.832 0.114
RTT 1790356845.082 0.100
RTT 1790356845.332 0.185
RTT 1790356845.582 0.086
RTT 1790356845.832 0.096
RTT 1790356846.082 0.083
RTT 1790356846.333 0.513
RTT 1790356846.583 0.134
RTT 1790356846.833 0.199
RTT 1790356847.083 0.111
RTT 1790356847.334 0.425
RTT 1790356847.584 0.068
RTT 1790356847.834 0.078
RTT 1790356848.084 0.154
RTT 1790356848.334 0.409
RTT 1790356848.584 0.076
RTT 1790356848.834 0.155
RTT 1790356849.085 0.214
RTT 1790356849.335 0.192
RTT 1790356849.585 0.084
RTT 1790356849.835 0.084
RTT 1790356850.085 0.249
RTT 1790356850.336 0.177
RTT 1790356850.586 0.076
RTT 1790356850.836 0.097
RTT 1790356851.086 0.089
RTT 1790356851.336 0.115
RTT 1790356851.586 0.135
RTT 1790356851.836 0.163
RTT 1790356852.086 0.137
RTT 1790356852.337 0.168
RTT 1790356852.587 0.105
RTT 1790356852.837 0.143
RTT 1790356853.087 0.201
RTT 1790356853.337 0.213
RTT 1790356853.587 0.064
RTT 1790356853.837 0.140
RTT 1790356854.088 0.713
RTT 1790356854.338 0.154
RTT 1790356854.588 0.133
RTT 1790356854.838 0.086
RTT 1790356855.088 0.173
RTT 1790356855.338 0.124
RTT 1790356855.588 0.127
RTT 1790356855.838 0.194
RTT 1790356856.088 0.064
RTT 1790356856.339 0.081
RTT 1790356856.589 0.065
RTT 1790356856.839 0.102
RTT 1790356857.089 0.131
RTT 1790356857.339 0.085
RTT 1790356857.589 0.092
RTT 1790356857.840 0.124
RTT 1790356858.090 0.087
RTT 1790356858.340 0.062
RTT 1790356858.590 0.132
RTT 1790356858.842 0.086
RTT 1790356859.092 0.096
RTT 1790356859.342 0.078
RTT 1790356859.592 0.073
RTT 1790356859.842 0.078
RTT 1790356860.093 0.467
RTT 1790356860.343 0.096
RTT 1790356860.593 0.097
RTT 1790356860.843 0.104
RTT 1790356861.093 0.064
RTT 1790356861.343 0.068
RTT 1790356861.593 0.097
RTT 1790356861.844 0.194
RTT 1790356862.094 0.170
RTT 1790356862.345 0.109
RTT 1790356862.595 0.073
RTT 1790356862.845 0.107
RTT 1790356863.095 0.069
RTT 1790356863.345 0.082
RTT 1790356863.595 0.106
RTT 1790356863.845 0.095
RTT 1790356864.095 0.086
RTT 1790356864.345 0.080
RTT 1790356864.595 0.076
RTT 1790356864.846 0.087
RTT 1790356865.096 0.081
RTT 1790356865.346 0.128
RTT 1790356865.596 0.080
RTT 1790356865.846 0.069
RTT 1790356866.096 0.079
RTT 1790356866.346 0.178
RTT 1790356866.596 0.078
RTT 1790356866.846 0.105
RTT 1790356867.096 0.109
RTT 1790356867.347 0.083
RTT 1790356867.597 0.169
RTT 1790356867.847 0.152
RTT 1790356868.097 0.090
RTT 1790356868.347 0.120
RTT 1790356868.597 0.083
RTT 1790356868.847 0.092
RTT 1790356869.097 0.109
RTT 1790356869.348 0.295
RTT 1790356869.598 0.319
RTT 1790356869.848 0.090
RTT 1790356870.098 0.208
RTT 1790356870.348 0.139
RTT 1790356870.598 0.103
RTT 1790356870.849 0.409
RTT 1790356871.099 0.131
RTT 1790356871.349 0.106
RTT 1790356871.599 0.141
RTT 1790356871.849 0.155
RTT 1790356872.099 0.099
RTT 1790356872.350 0.131
RTT 1790356872.600 0.154
RTT 1790356872.850 0.238
RTT 1790356873.100 0.165
RTT 1790356873.350 0.151
RTT 1790356873.600 0.109
RTT 1790356873.850 0.137
RTT 1790356874.101 0.099
RTT 1790356874.351 0.093
RTT 1790356874.601 0.132
RTT 1790356874.851 0.134
RTT 1790356875.101 0.132
RTT 1790356875.351 0.215
RTT 1790356875.601 0.163
RTT 1790356875.851 0.091
RTT 1790356876.103 0.991
RTT 1790356876.352 0.338
RTT 1790356876.606 3.913
RTT 1790356876.852 0.155
RTT 1790356877.103 0.168
RTT 1790356877.353 0.202
RTT 1790356877.606 2.661
RTT 1790356877.854 0.111
RTT 1790356878.104 0.458
RTT 1790356878.355 1.362
RTT 1790356878.606 2.509
RTT 1790356878.855 1.240
RTT 1790356879.104 0.084
RTT 1790356879.355 0.161
RTT 1790356879.605 0.087
RTT 1790356879.855 0.087
RTT 1790356880.106 1.409
RTT 1790356880.355 0.173
RTT 1790356880.606 0.084
RTT 1790356880.856 0.086
RTT 1790356881.106 0.079
RTT 1790356881.357 0.073
RTT 1790356881.608 0.967
RTT 1790356881.857 0.099
RTT 1790356882.107 0.095
RTT 1790356882.357 0.245
RTT 1790356882.607 0.167
RTT 1790356882.858 0.336
RTT 1790356883.108 0.179
RTT 1790356883.358 0.094
RTT 1790356883.608 0.079
RTT 1790356883.858 0.088
RTT 1790356884.108 0.087
RTT 1790356884.358 0.132
RTT 1790356884.608 0.091
RTT 1790356884.858 0.088
RTT 1790356885.108 0.112
RTT 1790356885.359 0.087
RTT 1790356885.611 2.862
RTT 1790356885.859 0.106
RTT 1790356886.109 0.154
RTT 1790356886.359 0.097
RTT 1790356886.610 0.113
RTT 1790356886.861 0.427
RTT 1790356887.111 0.580
RTT 1790356887.361 0.220
RTT 1790356887.611 0.106
RTT 1790356887.861 0.105
RTT 1790356888.111 0.112
RTT 1790356888.361 0.091
RTT 1790356888.611 0.158
RTT 1790356888.862 0.171
RTT 1790356889.112 0.151
RTT 1790356889.362 0.531
RTT 1790356889.612 0.186
RTT 1790356889.862 0.076
RTT 1790356890.113 0.091
RTT 1790356890.363 0.075
RTT 1790356890.613 0.082
RTT 1790356890.863 0.108
RTT 1790356891.113 0.096
RTT 1790356891.363 0.082
RTT 1790356891.615 1.208
RTT 1790356891.864 0.090
RTT 1790356892.114 0.072
RTT 1790356892.364 0.124
RTT 1790356892.614 0.072
RTT 1790356892.865 0.123
RTT 1790356893.115 0.223
RTT 1790356893.365 0.102
RTT 1790356893.615 0.258
RTT 1790356893.865 0.121
RTT 1790356894.116 0.120
RTT 1790356894.366 0.083
RTT 1790356894.616 0.077
RTT 1790356894.867 0.497
RTT 1790356895.116 0.135
RTT 1790356895.367 0.583
RTT 1790356895.617 0.099
RTT 1790356895.867 0.262
RTT 1790356896.117 0.107
RTT 1790356896.367 0.152
RTT 1790356896.617 0.120
RTT 1790356896.867 0.086
RTT 1790356897.117 0.126
RTT 1790356897.368 0.131
RTT 1790356897.618 0.086
RTT 1790356897.868 0.096
RTT 1790356898.118 0.081
RTT 1790356898.368 0.138
RTT 1790356898.618 0.127
RTT 1790356898.868 0.113
RTT 1790356899.119 0.141
RTT 1790356899.370 0.261
RTT 1790356899.620 0.169
RTT 1790356899.870 0.144
RTT 1790356900.120 0.217
RTT 1790356900.370 0.109
RTT 1790356900.621 0.183
RTT 1790356900.871 0.193
RTT 1790356901.121 0.286
RTT 1790356901.371 0.151
RTT 1790356901.622 0.329
RTT 1790356901.872 0.133
RTT 1790356902.122 0.145
RTT 1790356902.372 0.190
RTT 1790356902.622 0.107
RTT 1790356902.872 0.146
RTT 1790356903.123 0.092
RTT 1790356903.373 0.082
RTT 1790356903.623 0.089
RTT 1790356903.874 0.270
RTT 1790356904.124 0.335
RTT 1790356904.374 0.163
RTT 1790356904.625 0.615
RTT 1790356904.875 0.127
RTT 1790356905.125 0.130
RTT 1790356905.375 0.207
RTT 1790356905.625 0.152
RTT 1790356905.876 0.150
RTT 1790356906.126 0.130
RTT 1790356906.376 0.155
RTT 1790356906.626 0.090
RTT 1790356906.876 0.089
RTT 1790356907.126 0.110
RTT 1790356907.377 0.429
RTT 1790356907.627 0.142
RTT 1790356907.877 0.280
RTT 1790356908.127 0.151
RTT 1790356908.377 0.162
RTT 1790356908.627 0.124
RTT 1790356908.877 0.120
RTT 1790356909.128 0.131
RTT 1790356909.378 0.174
RTT 1790356909.628 0.315
RTT 1790356909.881 2.820
RTT 1790356910.128 0.148
RTT 1790356910.379 0.145
RTT 1790356910.629 0.296
RTT 1790356910.879 0.272
RTT 1790356911.130 0.175
RTT 1790356911.381 0.305
RTT 1790356911.631 0.173
RTT 1790356911.881 0.202
RTT 1790356912.131 0.148
RTT 1790356912.382 0.144
RTT 1790356912.632 0.187
RTT 1790356912.885 2.409
RTT 1790356913.133 0.240
RTT 1790356913.383 0.098
RTT 1790356913.633 0.105
RTT 1790356913.883 0.208
RTT 1790356914.134 1.038
RTT 1790356914.383 0.154
RTT 1790356914.633 0.120
RTT 1790356914.884 0.170
RTT 1790356915.134 0.150
RTT 1790356915.384 0.206
RTT 1790356915.634 0.129
RTT 1790356915.884 0.141
RTT 1790356916.134 0.122
RTT 1790356916.385 0.245
RTT 1790356916.635 0.119
RTT 1790356916.885 0.144
RTT 1790356917.137 2.040
RTT 1790356917.388 3.392
RTT 1790356917.637 1.773
RTT 1790356917.885 0.103
RTT 1790356918.135 0.129
RTT 1790356918.386 0.086
RTT 1790356918.636 0.153
RTT 1790356918.886 0.172
RTT 1790356919.136 0.123
RTT 1790356919.388 0.137
RTT 1790356919.638 0.083
RTT 1790356919.889 0.229
RTT 1790356920.139 0.285
RTT 1790356920.389 0.165
RTT 1790356920.639 0.152
RTT 1790356920.889 0.185
RTT 1790356921.139 0.090
RTT 1790356921.389 0.118
RTT 1790356921.639 0.068
RTT 1790356921.890 1.045
RTT 1790356922.140 0.323
RTT 1790356922.390 0.830
RTT 1790356922.640 0.364
RTT 1790356922.890 0.350
RTT 1790356923.140 0.091
RTT 1790356923.390 0.095
RTT 1790356923.640 0.090
RTT 1790356923.891 0.110
RTT 1790356924.144 2.951
RTT 1790356924.393 1.990
RTT 1790356924.641 0.092
RTT 1790356924.894 2.605
RTT 1790356925.141 0.232
RTT 1790356925.392 0.964
RTT 1790356925.643 1.233
RTT 1790356925.892 0.125
RTT 1790356926.143 1.013
RTT 1790356926.393 0.859
RTT 1790356926.642 0.083
RTT 1790356926.892 0.118
RTT 1790356927.143 0.253
RTT 1790356927.393 0.086
RTT 1790356927.643 0.509
RTT 1790356927.893 0.259
RTT 1790356928.143 0.097
RTT 1790356928.394 0.289
RTT 1790356928.644 0.122
RTT 1790356928.894 0.168
RTT 1790356929.144 0.085
RTT 1790356929.394 0.076
RTT 1790356929.644 0.164
RTT 1790356929.894 0.071
RTT 1790356930.144 0.090
RTT 1790356930.400 1.245
RTT 1790356930.649 0.112
RTT 1790356930.902 1.823
RTT 1790356931.150 0.125
RTT 1790356931.400 0.112
RTT 1790356931.650 0.147
RTT 1790356931.901 0.090
RTT 1790356932.151 0.129
RTT 1790356932.401 0.158
RTT 1790356932.652 0.528
RTT 1790356932.902 0.297
RTT 1790356933.151 0.108
RTT 1790356933.403 1.346
RTT 1790356933.654 1.903
RTT 1790356933.902 0.112
RTT 1790356934.152 0.236
RTT 1790356934.402 0.106
RTT 1790356934.652 0.247
RTT 1790356934.903 0.113
RTT 1790356935.153 0.115
RTT 1790356935.404 0.577
RTT 1790356935.654 0.108
RTT 1790356935.904 0.107
RTT 1790356936.154 0.307
RTT 1790356936.404 0.145
RTT 1790356936.654 0.304
RTT 1790356936.905 0.271
RTT 1790356937.155 0.493
RTT 1790356937.406 0.831
RTT 1790356937.656 0.123
RTT 1790356937.906 0.129
RTT 1790356938.156 0.159
RTT 1790356938.406 0.379
RTT 1790356938.657 1.234
RTT 1790356938.907 0.165
RTT 1790356939.157 0.103
RTT 1790356939.408 1.804
RTT 1790356939.657 0.149
RTT 1790356939.907 0.302
RTT 1790356940.157 0.117
RTT 1790356940.409 1.723
RTT 1790356940.657 0.067
RTT 1790356940.909 1.556
RTT 1790356941.158 0.355
RTT 1790356941.408 0.124
RTT 1790356941.669 1.756
RTT 1790356941.918 0.087
RTT 1790356942.169 0.206
RTT 1790356942.419 0.093
RTT 1790356942.669 0.081
RTT 1790356942.920 0.314
RTT 1790356943.169 0.105
RTT 1790356943.420 0.157
RTT 1790356943.670 0.139
RTT 1790356943.920 0.074
RTT 1790356944.170 0.109
RTT 1790356944.421 0.231
RTT 1790356944.671 0.155
RTT 1790356944.922 1.244
RTT 1790356945.171 0.233
RTT 1790356945.421 0.117
RTT 1790356945.672 0.591
RTT 1790356945.921 0.298
RTT 1790356946.172 0.094
RTT 1790356946.422 0.093
RTT 1790356946.672 0.100
RTT 1790356946.922 0.085
RTT 1790356947.172 0.114
RTT 1790356947.422 0.114
RTT 1790356947.672 0.103
RTT 1790356947.922 0.099
RTT 1790356948.173 0.237
RTT 1790356948.423 0.087
RTT 1790356948.673 0.120
RTT 1790356948.923 0.101
RTT 1790356949.173 0.350
RTT 1790356949.423 0.121
RTT 1790356949.674 0.101
RTT 1790356949.924 0.110
RTT 1790356950.174 0.111
RTT 1790356950.424 0.078
RTT 1790356950.675 0.874
RTT 1790356950.925 0.255
RTT 1790356951.175 0.505
RTT 1790356951.425 0.114
RTT 1790356951.675 0.091
RTT 1790356951.926 0.587
RTT 1790356952.175 0.124
RTT 1790356952.426 0.208
RTT 1790356952.676 0.162
RTT 1790356952.926 0.095
RTT 1790356953.176 0.104
RTT 1790356953.426 0.073
RTT 1790356953.677 0.090
RTT 1790356953.927 0.145
RTT 1790356954.177 0.098
RTT 1790356954.427 0.232
RTT 1790356954.677 0.109
RTT 1790356954.927 0.107
RTT 1790356955.178 0.121
RTT 1790356955.428 0.146
RTT 1790356955.678 0.101
RTT 1790356955.928 0.108
RTT 1790356956.178 0.096
RTT 1790356956.428 0.092
RTT 1790356956.678 0.102
RTT 1790356956.928 0.124
RTT 1790356957.179 0.112
RTT 1790356957.429 0.114
RTT 1790356957.679 0.088
RTT 1790356957.929 0.222
RTT 1790356958.179 0.090
RTT 1790356958.429 0.085
RTT 1790356958.679 0.092
RTT 1790356958.930 0.213
RTT 1790356959.180 0.124
RTT 1790356959.431 1.125
RTT 1790356959.681 0.113
RTT 1790356959.931 0.187
RTT 1790356960.181 0.119
RTT 1790356960.431 0.101
RTT 1790356960.681 0.154
RTT 1790356960.932 0.257
RTT 1790356961.182 0.502
RTT 1790356961.432 0.110
RTT 1790356961.682 0.082
RTT 1790356961.932 0.226
RTT 1790356962.182 0.124
RTT 1790356962.432 0.110
RTT 1790356962.683 0.139
RTT 1790356962.933 0.123
RTT 1790356963.184 0.128
RTT 1790356963.436 0.928
RTT 1790356963.687 0.096
RTT 1790356963.938 0.657
RTT 1790356964.188 0.103
RTT 1790356964.439 0.794
RTT 1790356964.691 0.117
RTT 1790356964.941 0.085
RTT 1790356965.191 0.175
RTT 1790356965.441 0.133
RTT 1790356965.691 0.093
RTT 1790356965.941 0.130
RTT 1790356966.192 0.205
RTT 1790356966.442 0.133
RTT 1790356966.692 0.109
RTT 1790356966.943 0.326
RTT 1790356967.193 0.094
RTT 1790356967.443 0.099
RTT 1790356967.693 0.117
RTT 1790356967.943 0.459
RTT 1790356968.193 0.113
RTT 1790356968.443 0.092
RTT 1790356968.693 0.096
RTT 1790356968.943 0.086
RTT 1790356969.194 0.118
RTT 1790356969.444 0.225
RTT 1790356969.694 0.114
RTT 1790356969.944 0.101
RTT 1790356970.194 0.071
RTT 1790356970.445 0.147
RTT 1790356970.695 0.121
RTT 1790356970.945 0.228
RTT 1790356971.195 0.095
RTT 1790356971.445 0.090
RTT 1790356971.695 0.094
RTT 1790356971.945 0.110
RTT 1790356972.195 0.097
RTT 1790356972.446 0.234
RTT 1790356972.696 0.223
RTT 1790356972.946 0.087
RTT 1790356973.196 0.133
RTT 1790356973.446 0.130
RTT 1790356973.696 0.093
RTT 1790356973.947 0.123
RTT 1790356974.197 0.138
RTT 1790356974.447 0.089
RTT 1790356974.697 0.079
RTT 1790356974.947 0.149
RTT 1790356975.197 0.092
RTT 1790356975.447 0.109
RTT 1790356975.697 0.161
RTT 1790356975.948 0.080
RTT 1790356976.198 0.087
RTT 1790356976.448 0.105
RTT 1790356976.699 0.285
RTT 1790356976.949 0.140
RTT 1790356977.199 0.098
RTT 1790356977.449 0.120
RTT 1790356977.699 0.141
RTT 1790356977.949 0.090
RTT 1790356978.199 0.101
RTT 1790356978.452 0.138
RTT 1790356978.702 0.152
RTT 1790356978.959 6.255
RTT 1790356979.203 0.265
RTT 1790356979.454 0.097
RTT 1790356979.704 0.071
RTT 1790356979.954 0.112
RTT 1790356980.205 0.104
RTT 1790356980.455 0.104
RTT 1790356980.706 0.836
RTT 1790356980.955 0.234
RTT 1790356981.205 0.081
RTT 1790356981.455 0.188
RTT 1790356981.705 0.077
RTT 1790356981.956 0.352
RTT 1790356982.206 0.108
RTT 1790356982.458 2.491
RTT 1790356982.706 0.280
RTT 1790356982.957 0.406
RTT 1790356983.208 1.355
RTT 1790356983.457 1.035
RTT 1790356983.708 1.382
RTT 1790356983.957 0.179
RTT 1790356984.207 0.323
RTT 1790356984.457 0.257
RTT 1790356984.707 0.334
RTT 1790356984.957 0.099
RTT 1790356985.207 0.091
RTT 1790356985.457 0.111
RTT 1790356985.708 0.106
RTT 1790356985.958 0.283
RTT 1790356986.208 0.121
RTT 1790356986.458 0.138
RTT 1790356986.708 0.362
RTT 1790356986.958 0.114
RTT 1790356987.208 0.123
RTT 1790356987.459 0.213
RTT 1790356987.709 0.673
RTT 1790356987.959 0.140
RTT 1790356988.209 0.102
RTT 1790356988.459 0.103
RTT 1790356988.709 0.166
RTT 1790356988.959 0.096
RTT 1790356989.210 0.294
RTT 1790356989.460 0.098
RTT 1790356989.710 0.340
RTT 1790356989.960 0.098
RTT 1790356990.210 0.104
RTT 1790356990.460 0.077
RTT 1790356990.711 0.286
RTT 1790356990.961 0.154
RTT 1790356991.212 0.094
RTT 1790356991.463 1.040
RTT 1790356991.713 0.247
RTT 1790356991.963 0.092
RTT 1790356992.213 0.082
RTT 1790356992.463 0.094
RTT 1790356992.715 2.454
RTT 1790356992.963 0.091
RTT 1790356993.213 0.090
RTT 1790356993.463 0.092
RTT 1790356993.714 0.084
RTT 1790356993.964 0.092
RTT 1790356994.214 0.105
RTT 1790356994.464 0.095
RTT 1790356994.714 0.206
RTT 1790356994.964 0.113
RTT 1790356995.215 0.234
RTT 1790356995.465 0.306
RTT 1790356995.715 0.295
RTT 1790356995.966 0.298
RTT 1790356996.216 0.330
RTT 1790356996.466 0.144
RTT 1790356996.716 0.151
RTT 1790356996.966 0.143
RTT 1790356997.216 0.160
RTT 1790356997.467 0.158
RTT 1790356997.717 0.144
RTT 1790356997.967 0.290
RTT 1790356998.217 0.182
RTT 1790356998.468 0.212
RTT 1790356998.718 0.156
RTT 1790356998.968 0.173
RTT 1790356999.218 0.129
RTT 1790356999.468 0.110
RTT 1790356999.718 0.191
RTT 1790356999.970 0.302
RTT 1790357000.220 0.287
RTT 1790357000.470 0.276
RTT 1790357000.720 0.218
RTT 1790357000.971 0.456
RTT 1790357001.221 0.290
RTT 1790357001.471 0.508
RTT 1790357001.721 0.159
RTT 1790357001.971 0.159
RTT 1790357002.221 0.162
RTT 1790357002.471 0.174
RTT 1790357002.722 0.151
RTT 1790357002.972 0.212
RTT 1790357003.222 0.155
RTT 1790357003.472 0.295
RTT 1790357003.723 0.311
RTT 1790357003.973 0.170
RTT 1790357004.223 0.195
RTT 1790357004.474 0.300
RTT 1790357004.725 0.172
RTT 1790357004.976 0.301
RTT 1790357005.227 1.162
RTT 1790357005.476 0.273
RTT 1790357005.727 0.288
RTT 1790357005.976 0.137
RTT 1790357006.227 0.286
RTT 1790357006.479 0.174
RTT 1790357006.729 0.168
RTT 1790357006.979 0.128
RTT 1790357007.229 0.153
RTT 1790357007.479 0.123
RTT 1790357007.729 0.177
RTT 1790357007.979 0.147
RTT 1790357008.230 0.107
RTT 1790357008.480 0.220
RTT 1790357008.730 0.097
RTT 1790357008.981 0.474
RTT 1790357009.230 0.172
RTT 1790357009.481 0.086
RTT 1790357009.731 0.093
RTT 1790357009.981 0.347
RTT 1790357010.231 0.108
RTT 1790357010.481 0.192
RTT 1790357010.731 0.110
RTT 1790357010.981 0.222
RTT 1790357011.231 0.143
RTT 1790357011.482 0.125
RTT 1790357011.732 0.144
RTT 1790357011.982 0.139
RTT 1790357012.232 0.166
RTT 1790357012.482 0.158
RTT 1790357012.732 0.138
RTT 1790357012.983 0.137
RTT 1790357013.233 0.145
RTT 1790357013.483 0.323
RTT 1790357013.733 0.161
