TRACER 27459
RTT 1790327742.791 0.336
RTT 1790327743.041 0.093
RTT 1790327743.291 0.069
RTT 1790327743.541 0.096
RTT 1790327743.793 0.147
RTT 1790327744.043 0.259
RTT 1790327744.293 0.329
RTT 1790327744.544 0.310
RTT 1790327744.794 0.292
RTT 1790327745.044 0.364
RTT 1790327745.294 0.065
RTT 1790327745.544 0.170
RTT 1790327745.797 0.230
RTT 1790327746.047 0.299
RTT 1790327746.298 0.320
RTT 1790327746.548 0.285
RTT 1790327746.798 0.146
RTT 1790327747.048 0.301
RTT 1790327747.299 0.358
RTT 1790327747.548 0.073
RTT 1790327747.799 0.265
RTT 1790327748.049 0.235
RTT 1790327748.299 0.123
RTT 1790327748.549 0.244
RTT 1790327748.800 0.318
RTT 1790327749.050 0.090
RTT 1790327749.300 0.176
RTT 1790327749.550 0.245
RTT 1790327749.800 0.180
RTT 1790327750.050 0.071
RTT 1790327750.300 0.100
RTT 1790327750.551 0.371
RTT 1790327750.801 0.191
RTT 1790327751.051 0.316
RTT 1790327751.301 0.066
RTT 1790327751.552 0.216
RTT 1790327751.802 0.073
RTT 1790327752.052 0.106
RTT 1790327752.302 0.218
RTT 1790327752.552 0.086
RTT 1790327752.802 0.061
RTT 1790327753.052 0.155
RTT 1790327753.302 0.071
RTT 1790327753.553 0.116
RTT 1790327753.803 0.061
RTT 1790327754.053 0.044
RTT 1790327754.303 0.110
RTT 1790327754.553 0.073
RTT 1790327754.803 0.183
RTT 1790327755.054 0.357
RTT 1790327755.304 0.098
RTT 1790327755.554 0.057
RTT 1790327755.804 0.242
RTT 1790327756.054 0.323
RTT 1790327756.304 0.160
RTT 1790327756.556 0.863
RTT 1790327756.805 0.097
RTT 1790327757.055 0.114
RTT 1790327757.305 0.079
RTT 1790327757.556 0.405
RTT 1790327757.807 0.723
RTT 1790327758.056 0.218
RTT 1790327758.306 0.094
RTT 1790327758.556 0.127
RTT 1790327758.810 3.472
RTT 1790327759.057 0.082
RTT 1790327759.308 1.390
RTT 1790327759.559 0.167
RTT 1790327759.809 0.140
RTT 1790327760.061 0.088
RTT 1790327760.311 0.151
RTT 1790327760.563 2.181
RTT 1790327760.811 0.145
RTT 1790327761.062 0.128
RTT 1790327761.312 0.071
RTT 1790327761.563 1.204
RTT 1790327761.812 0.287
RTT 1790327762.067 4.320
RTT 1790327762.313 0.145
RTT 1790327762.563 0.117
RTT 1790327762.815 0.380
RTT 1790327763.066 0.511
RTT 1790327763.320 4.659
RTT 1790327763.568 0.109
RTT 1790327763.818 0.072
RTT 1790327764.071 2.586
RTT 1790327764.320 1.385
RTT 1790327764.570 0.165
RTT 1790327764.824 3.532
RTT 1790327765.071 0.268
RTT 1790327765.321 0.105
RTT 1790327765.571 0.144
RTT 1790327765.824 2.776
RTT 1790327766.071 0.108
RTT 1790327766.322 0.837
RTT 1790327766.572 0.078
RTT 1790327766.824 2.149
RTT 1790327767.072 0.161
RTT 1790327767.326 3.863
RTT 1790327767.574 1.211
RTT 1790327767.823 0.179
RTT 1790327768.073 0.305
RTT 1790327768.323 0.315
RTT 1790327768.575 2.156
RTT 1790327768.830 7.107
RTT 1790327769.073 0.093
RTT 1790327769.324 0.109
RTT 1790327769.577 3.288
RTT 1790327769.824 0.122
RTT 1790327770.074 0.361
RTT 1790327770.329 4.683
RTT 1790327770.575 0.535
RTT 1790327770.824 0.157
RTT 1790327771.075 0.301
RTT 1790327771.326 1.712
RTT 1790327771.575 0.111
RTT 1790327771.825 0.167
RTT 1790327772.078 2.890
RTT 1790327772.326 0.322
RTT 1790327772.576 0.146
RTT 1790327772.826 0.066
RTT 1790327773.085 8.907
RTT 1790327773.326 0.338
RTT 1790327773.577 0.257
RTT 1790327773.827 0.127
RTT 1790327774.077 0.408
RTT 1790327774.327 0.073
RTT 1790327774.577 0.310
RTT 1790327774.827 0.572
RTT 1790327775.078 1.445
RTT 1790327775.327 0.071
RTT 1790327775.578 0.089
RTT 1790327775.831 2.900
RTT 1790327776.080 2.253
RTT 1790327776.328 0.103
RTT 1790327776.578 0.147
RTT 1790327776.830 1.899
RTT 1790327777.079 0.179
RTT 1790327777.329 0.054
RTT 1790327777.579 0.079
RTT 1790327777.829 0.523
RTT 1790327778.080 0.883
RTT 1790327778.329 0.203
RTT 1790327778.580 0.212
RTT 1790327778.832 2.494
RTT 1790327779.086 6.714
RTT 1790327779.330 0.341
RTT 1790327779.580 0.372
RTT 1790327779.844 13.781
RTT 1790327780.081 1.117
RTT 1790327780.331 0.122
RTT 1790327780.581 0.104
RTT 1790327780.835 4.491
RTT 1790327781.084 2.777
RTT 1790327781.331 0.111
RTT 1790327781.582 0.347
RTT 1790327781.832 0.306
RTT 1790327782.088 6.294
RTT 1790327782.332 0.134
RTT 1790327782.584 2.512
RTT 1790327782.836 4.125
RTT 1790327783.082 0.073
RTT 1790327783.332 0.165
RTT 1790327783.587 4.556
RTT 1790327783.834 1.666
RTT 1790327784.084 1.623
RTT 1790327784.333 0.157
RTT 1790327784.583 0.343
RTT 1790327784.835 1.447
RTT 1790327785.088 4.634
RTT 1790327785.334 0.202
RTT 1790327785.584 0.184
RTT 1790327785.837 2.608
RTT 1790327786.084 0.086
RTT 1790327786.335 0.216
RTT 1790327786.585 0.197
RTT 1790327786.837 2.019
RTT 1790327787.086 1.313
RTT 1790327787.335 0.271
RTT 1790327787.586 0.192
RTT 1790327787.841 5.244
RTT 1790327788.092 6.378
RTT 1790327788.336 0.052
RTT 1790327788.589 3.096
RTT 1790327788.840 3.760
RTT 1790327789.086 0.239
RTT 1790327789.336 0.162
RTT 1790327789.586 0.078
RTT 1790327789.839 2.192
RTT 1790327790.087 0.784
RTT 1790327790.337 0.331
RTT 1790327790.592 5.009
RTT 1790327790.840 2.884
RTT 1790327791.087 0.187
RTT 1790327791.338 0.149
RTT 1790327791.592 4.343
RTT 1790327791.840 2.077
RTT 1790327792.093 4.684
RTT 1790327792.342 3.678
RTT 1790327792.592 3.688
RTT 1790327792.839 0.183
RTT 1790327793.089 0.402
RTT 1790327793.341 2.394
RTT 1790327793.591 2.155
RTT 1790327793.839 0.153
RTT 1790327794.092 2.444
RTT 1790327794.344 4.334
RTT 1790327794.591 1.642
RTT 1790327794.840 0.186
RTT 1790327795.090 0.184
RTT 1790327795.340 0.149
RTT 1790327795.592 1.956
RTT 1790327795.840 0.079
RTT 1790327796.092 1.661
RTT 1790327796.344 3.511
RTT 1790327796.591 0.822
RTT 1790327796.841 0.191
RTT 1790327797.091 0.179
RTT 1790327797.346 4.671
RTT 1790327797.594 2.426
RTT 1790327797.842 0.212
RTT 1790327798.096 4.271
RTT 1790327798.343 1.219
RTT 1790327798.593 1.207
RTT 1790327798.842 0.170
RTT 1790327799.092 0.206
RTT 1790327799.347 4.853
RTT 1790327799.596 3.557
RTT 1790327799.843 0.229
RTT 1790327800.100 7.281
RTT 1790327800.348 5.160
RTT 1790327800.593 0.145
RTT 1790327800.843 0.223
RTT 1790327801.093 0.073
RTT 1790327801.348 4.377
RTT 1790327801.595 1.646
RTT 1790327801.844 0.411
RTT 1790327802.100 6.112
RTT 1790327802.347 2.729
RTT 1790327802.594 0.120
RTT 1790327802.845 0.314
RTT 1790327803.099 4.939
RTT 1790327803.349 4.203
RTT 1790327803.595 0.139
RTT 1790327803.845 0.213
RTT 1790327804.096 0.332
RTT 1790327804.355 9.930
RTT 1790327804.605 10.012
RTT 1790327804.846 0.195
RTT 1790327805.096 0.331
RTT 1790327805.351 4.519
RTT 1790327805.600 3.883
RTT 1790327805.847 0.088
RTT 1790327806.097 0.128
RTT 1790327806.347 0.217
RTT 1790327806.600 3.534
RTT 1790327806.852 4.908
RTT 1790327807.097 0.094
RTT 1790327807.348 0.370
RTT 1790327807.599 1.886
RTT 1790327807.852 4.587
RTT 1790327808.098 0.123
RTT 1790327808.349 0.257
RTT 1790327808.599 0.187
RTT 1790327808.852 2.696
RTT 1790327809.099 0.102
RTT 1790327809.349 0.096
RTT 1790327809.600 0.346
RTT 1790327809.852 2.390
RTT 1790327810.104 4.757
RTT 1790327810.350 0.277
RTT 1790327810.602 0.297
RTT 1790327810.857 4.475
RTT 1790327811.103 0.115
RTT 1790327811.353 0.367
RTT 1790327811.607 3.674
RTT 1790327811.856 2.781
RTT 1790327812.103 0.219
RTT 1790327812.354 0.349
RTT 1790327812.604 0.215
RTT 1790327812.859 5.530
RTT 1790327813.104 0.177
RTT 1790327813.354 0.329
RTT 1790327813.610 5.662
RTT 1790327813.854 0.105
RTT 1790327814.107 0.354
RTT 1790327814.357 0.170
RTT 1790327814.609 1.901
RTT 1790327814.857 0.276
RTT 1790327815.110 0.330
RTT 1790327815.363 3.711
RTT 1790327815.616 6.768
RTT 1790327815.860 0.182
RTT 1790327816.110 0.109
RTT 1790327816.370 9.517
RTT 1790327816.612 1.344
RTT 1790327816.861 0.111
RTT 1790327817.111 0.134
RTT 1790327817.361 0.617
RTT 1790327817.611 0.144
RTT 1790327817.862 0.091
RTT 1790327818.115 3.435
RTT 1790327818.369 7.396
RTT 1790327818.612 0.087
RTT 1790327818.863 0.178
RTT 1790327819.115 2.114
RTT 1790327819.367 4.014
RTT 1790327819.613 0.153
RTT 1790327819.865 1.885
RTT 1790327820.120 6.340
RTT 1790327820.364 0.236
RTT 1790327820.614 0.177
RTT 1790327820.865 0.998
RTT 1790327821.124 9.603
RTT 1790327821.365 0.157
RTT 1790327821.615 0.106
RTT 1790327821.865 0.161
RTT 1790327822.120 4.931
RTT 1790327822.368 2.562
RTT 1790327822.616 0.145
RTT 1790327822.866 0.151
RTT 1790327823.118 2.502
RTT 1790327823.371 5.248
RTT 1790327823.616 0.381
RTT 1790327823.867 0.155
RTT 1790327824.124 7.097
RTT 1790327824.374 7.307
RTT 1790327824.617 0.074
RTT 1790327824.867 0.216
RTT 1790327825.117 0.085
RTT 1790327825.369 1.943
RTT 1790327825.620 2.505
RTT 1790327825.868 0.122
RTT 1790327826.118 0.088
RTT 1790327826.371 3.460
RTT 1790327826.622 3.819
RTT 1790327826.869 0.283
RTT 1790327827.119 0.471
RTT 1790327827.369 0.304
RTT 1790327827.624 4.869
RTT 1790327827.872 3.003
RTT 1790327828.120 0.268
RTT 1790327828.370 0.068
RTT 1790327828.623 3.164
RTT 1790327828.876 6.143
RTT 1790327829.120 0.158
RTT 1790327829.370 0.174
RTT 1790327829.622 1.222
RTT 1790327829.872 1.908
RTT 1790327830.121 0.385
RTT 1790327830.371 0.285
RTT 1790327830.624 2.867
RTT 1790327830.878 6.864
RTT 1790327831.122 0.199
RTT 1790327831.372 0.110
RTT 1790327831.624 2.312
RTT 1790327831.877 4.641
RTT 1790327832.123 0.138
RTT 1790327832.373 0.352
RTT 1790327832.623 0.157
RTT 1790327832.878 4.802
RTT 1790327833.126 2.867
RTT 1790327833.374 0.350
RTT 1790327833.624 0.074
RTT 1790327833.882 8.827
RTT 1790327834.128 4.694
RTT 1790327834.374 0.126
RTT 1790327834.625 0.181
RTT 1790327834.879 3.790
RTT 1790327835.127 1.836
RTT 1790327835.376 0.087
RTT 1790327835.626 0.169
RTT 1790327835.880 4.517
RTT 1790327836.132 5.880
RTT 1790327836.377 0.435
RTT 1790327836.633 6.421
RTT 1790327836.879 2.520
RTT 1790327837.128 1.634
RTT 1790327837.377 0.457
RTT 1790327837.627 0.132
RTT 1790327837.888 10.739
RTT 1790327838.132 4.613
RTT 1790327838.378 0.147
RTT 1790327838.628 0.437
RTT 1790327838.878 0.063
RTT 1790327839.131 3.218
RTT 1790327839.378 0.081
RTT 1790327839.629 0.221
RTT 1790327839.882 3.786
RTT 1790327840.133 3.823
RTT 1790327840.379 0.120
RTT 1790327840.629 0.154
RTT 1790327840.879 0.124
RTT 1790327841.132 2.731
RTT 1790327841.380 0.492
RTT 1790327841.630 0.197
RTT 1790327841.880 0.076
RTT 1790327842.134 3.923
RTT 1790327842.388 8.069
RTT 1790327842.630 0.135
RTT 1790327842.881 0.362
RTT 1790327843.133 0.191
RTT 1790327843.387 4.426
RTT 1790327843.633 0.068
RTT 1790327843.883 0.124
RTT 1790327844.133 0.123
RTT 1790327844.386 2.146
RTT 1790327844.636 2.029
RTT 1790327844.884 0.221
RTT 1790327845.134 0.171
RTT 1790327845.388 3.342
RTT 1790327845.637 2.509
RTT 1790327845.885 0.216
RTT 1790327846.135 0.092
RTT 1790327846.388 3.533
RTT 1790327846.635 0.120
RTT 1790327846.885 0.307
RTT 1790327847.136 0.375
RTT 1790327847.386 0.521
RTT 1790327847.638 2.742
RTT 1790327847.886 0.346
RTT 1790327848.136 0.219
RTT 1790327848.389 3.218
RTT 1790327848.636 0.069
RTT 1790327848.886 0.083
RTT 1790327849.137 0.317
RTT 1790327849.389 2.345
RTT 1790327849.637 0.123
RTT 1790327849.887 0.341
RTT 1790327850.138 0.240
RTT 1790327850.391 3.076
RTT 1790327850.639 0.985
RTT 1790327850.888 0.124
RTT 1790327851.138 0.200
RTT 1790327851.389 0.352
RTT 1790327851.643 5.026
RTT 1790327851.899 10.367
RTT 1790327852.141 1.996
RTT 1790327852.389 0.293
RTT 1790327852.641 2.287
RTT 1790327852.889 0.385
RTT 1790327853.139 0.057
RTT 1790327853.389 0.329
RTT 1790327853.645 5.372
RTT 1790327853.898 8.127
RTT 1790327854.140 0.197
RTT 1790327854.393 3.768
RTT 1790327854.643 3.716
RTT 1790327854.890 0.119
RTT 1790327855.140 0.427
RTT 1790327855.394 3.723
RTT 1790327855.644 4.106
RTT 1790327855.890 0.063
RTT 1790327856.141 0.358
RTT 1790327856.393 1.995
RTT 1790327856.644 3.053
RTT 1790327856.891 0.047
RTT 1790327857.141 0.055
RTT 1790327857.391 0.063
RTT 1790327857.643 1.907
RTT 1790327857.894 2.151
RTT 1790327858.142 0.263
RTT 1790327858.392 0.226
RTT 1790327858.645 2.539
RTT 1790327858.893 0.885
RTT 1790327859.142 0.063
RTT 1790327859.394 1.359
RTT 1790327859.644 1.288
RTT 1790327859.893 0.878
RTT 1790327860.143 0.329
RTT 1790327860.393 0.148
RTT 1790327860.644 0.994
RTT 1790327860.897 3.372
RTT 1790327861.143 0.100
RTT 1790327861.394 0.102
RTT 1790327861.644 0.741
RTT 1790327861.895 1.491
RTT 1790327862.144 0.055
RTT 1790327862.394 0.190
RTT 1790327862.646 1.735
RTT 1790327862.899 4.887
RTT 1790327863.144 0.044
RTT 1790327863.394 0.104
RTT 1790327863.647 2.684
RTT 1790327863.898 3.526
RTT 1790327864.145 0.776
RTT 1790327864.395 0.133
RTT 1790327864.646 0.874
RTT 1790327864.895 0.386
RTT 1790327865.148 2.712
RTT 1790327865.395 0.058
RTT 1790327865.649 4.015
RTT 1790327865.897 1.304
RTT 1790327866.150 4.098
RTT 1790327866.396 0.259
RTT 1790327866.651 4.876
RTT 1790327866.898 2.558
RTT 1790327867.146 0.065
RTT 1790327867.396 0.083
RTT 1790327867.656 10.112
RTT 1790327867.907 10.277
RTT 1790327868.146 0.120
RTT 1790327868.399 2.837
RTT 1790327868.648 1.346
RTT 1790327868.902 5.637
RTT 1790327869.149 2.260
RTT 1790327869.403 5.997
RTT 1790327869.651 3.894
RTT 1790327869.897 0.115
RTT 1790327870.147 0.162
RTT 1790327870.402 4.267
RTT 1790327870.652 5.044
RTT 1790327870.898 0.056
RTT 1790327871.148 0.065
RTT 1790327871.398 0.065
RTT 1790327871.652 4.089
RTT 1790327871.905 7.599
RTT 1790327872.148 0.178
RTT 1790327872.398 0.153
RTT 1790327872.649 0.244
RTT 1790327872.898 0.054
RTT 1790327873.149 0.142
RTT 1790327873.399 0.077
RTT 1790327873.652 3.673
RTT 1790327873.900 1.419
RTT 1790327874.149 0.079
RTT 1790327874.402 2.997
RTT 1790327874.652 2.933
RTT 1790327874.902 2.500
RTT 1790327875.153 2.583
RTT 1790327875.400 0.168
RTT 1790327875.653 2.322
RTT 1790327875.903 2.287
RTT 1790327876.154 4.067
RTT 1790327876.403 2.370
RTT 1790327876.653 1.810
RTT 1790327876.901 0.192
RTT 1790327877.153 1.679
RTT 1790327877.402 0.593
RTT 1790327877.651 0.157
RTT 1790327877.901 0.085
RTT 1790327878.152 0.414
RTT 1790327878.402 0.369
RTT 1790327878.661 9.413
RTT 1790327878.902 0.147
RTT 1790327879.152 0.175
RTT 1790327879.407 5.053
RTT 1790327879.655 3.518
RTT 1790327879.907 5.090
RTT 1790327880.152 0.202
RTT 1790327880.404 1.431
RTT 1790327880.654 1.266
RTT 1790327880.903 0.134
RTT 1790327881.155 2.114
RTT 1790327881.407 4.636
RTT 1790327881.654 0.698
RTT 1790327881.903 0.279
RTT 1790327882.153 0.227
RTT 1790327882.404 0.815
RTT 1790327882.654 0.398
RTT 1790327882.907 3.246
RTT 1790327883.158 4.178
RTT 1790327883.409 4.960
RTT 1790327883.657 2.930
RTT 1790327883.904 0.078
RTT 1790327884.154 0.298
RTT 1790327884.408 3.777
RTT 1790327884.659 5.066
RTT 1790327884.909 4.103
RTT 1790327885.155 0.064
RTT 1790327885.407 2.207
RTT 1790327885.656 0.848
RTT 1790327885.905 0.048
RTT 1790327886.155 0.105
RTT 1790327886.408 2.459
RTT 1790327886.659 3.231
RTT 1790327886.908 3.099
RTT 1790327887.156 0.178
RTT 1790327887.407 1.205
RTT 1790327887.661 5.048
RTT 1790327887.909 3.514
RTT 1790327888.164 8.055
RTT 1790327888.407 0.524
RTT 1790327888.664 8.161
RTT 1790327888.909 3.183
RTT 1790327889.157 0.356
RTT 1790327889.410 2.796
RTT 1790327889.659 1.966
RTT 1790327889.907 0.118
RTT 1790327890.157 0.271
RTT 1790327890.412 5.100
RTT 1790327890.658 0.807
RTT 1790327890.908 0.130
RTT 1790327891.158 0.235
RTT 1790327891.408 0.289
RTT 1790327891.662 3.667
RTT 1790327891.908 0.162
RTT 1790327892.159 0.202
RTT 1790327892.409 0.257
RTT 1790327892.660 0.901
RTT 1790327892.909 0.053
RTT 1790327893.159 0.062
RTT 1790327893.409 0.062
RTT 1790327893.659 0.049
RTT 1790327893.910 0.181
RTT 1790327894.160 0.085
RTT 1790327894.410 0.191
RTT 1790327894.660 0.136
RTT 1790327894.910 0.064
RTT 1790327895.161 0.330
RTT 1790327895.411 0.111
RTT 1790327895.661 0.315
RTT 1790327895.911 0.155
RTT 1790327896.161 0.083
RTT 1790327896.411 0.062
RTT 1790327896.662 0.251
RTT 1790327896.912 0.348
RTT 1790327897.162 0.308
RTT 1790327897.412 0.101
RTT 1790327897.663 0.375
RTT 1790327897.913 0.241
RTT 1790327898.163 0.082
RTT 1790327898.413 0.070
RTT 1790327898.663 0.090
RTT 1790327898.914 0.361
RTT 1790327899.163 0.168
RTT 1790327899.414 0.148
RTT 1790327899.664 0.170
RTT 1790327899.914 0.168
RTT 1790327900.165 0.255
RTT 1790327900.415 0.292
RTT 1790327900.665 0.354
RTT 1790327900.915 0.081
RTT 1790327901.165 0.199
RTT 1790327901.416 0.334
RTT 1790327901.666 0.092
RTT 1790327901.916 0.240
RTT 1790327902.166 0.334
RTT 1790327902.417 0.339
RTT 1790327902.666 0.085
RTT 1790327902.917 0.177
RTT 1790327903.167 0.083
RTT 1790327903.417 0.336
RTT 1790327903.667 0.092
RTT 1790327903.918 0.134
RTT 1790327904.168 0.302
RTT 1790327904.418 0.058
RTT 1790327904.668 0.057
RTT 1790327904.918 0.075
RTT 1790327905.168 0.073
RTT 1790327905.418 0.069
RTT 1790327905.668 0.089
RTT 1790327905.918 0.099
RTT 1790327906.168 0.059
RTT 1790327906.419 0.062
RTT 1790327906.669 0.176
RTT 1790327906.919 0.066
RTT 1790327907.169 0.109
RTT 1790327907.419 0.114
RTT 1790327907.669 0.068
RTT 1790327907.919 0.061
RTT 1790327908.169 0.060
RTT 1790327908.419 0.079
RTT 1790327908.670 0.066
RTT 1790327908.920 0.067
RTT 1790327909.170 0.136
RTT 1790327909.421 0.398
RTT 1790327909.671 0.317
RTT 1790327909.921 0.238
