TRACER 0
RTT 1790356128.098 0.151
RTT 1790356128.348 0.341
RTT 1790356128.599 0.376
RTT 1790356128.849 0.289
RTT 1790356129.099 0.085
RTT 1790356129.349 0.402
RTT 1790356129.600 0.308
RTT 1790356129.850 0.167
RTT 1790356130.100 0.197
RTT 1790356130.350 0.137
RTT 1790356130.601 0.347
RTT 1790356130.851 0.141
RTT 1790356131.101 0.086
RTT 1790356131.351 0.349
RTT 1790356131.602 0.150
RTT 1790356131.853 0.197
RTT 1790356132.103 0.160
RTT 1790356132.353 0.149
RTT 1790356132.603 0.141
RTT 1790356132.854 0.537
RTT 1790356133.103 0.171
RTT 1790356133.354 0.189
RTT 1790356133.604 0.164
RTT 1790356133.854 0.151
RTT 1790356134.104 0.272
RTT 1790356134.354 0.217
RTT 1790356134.605 0.237
RTT 1790356134.855 0.161
RTT 1790356135.105 0.294
RTT 1790356135.355 0.269
RTT 1790356135.606 0.299
RTT 1790356135.856 0.184
RTT 1790356136.107 0.932
RTT 1790356136.357 0.308
RTT 1790356136.607 0.152
RTT 1790356136.857 0.152
RTT 1790356137.107 0.130
RTT 1790356137.357 0.157
RTT 1790356137.610 2.370
RTT 1790356137.858 0.152
RTT 1790356138.108 0.155
RTT 1790356138.358 0.166
RTT 1790356138.609 0.802
RTT 1790356138.858 0.155
RTT 1790356139.109 0.253
RTT 1790356139.359 0.121
RTT 1790356139.609 0.160
RTT 1790356139.860 0.247
RTT 1790356140.110 0.199
RTT 1790356140.360 0.333
RTT 1790356140.610 0.086
RTT 1790356140.861 0.163
RTT 1790356141.111 0.145
RTT 1790356141.361 0.140
RTT 1790356141.611 0.242
RTT 1790356141.861 0.132
RTT 1790356142.111 0.271
RTT 1790356142.362 0.128
RTT 1790356142.612 0.148
RTT 1790356142.862 0.147
RTT 1790356143.116 4.009
RTT 1790356143.363 0.363
RTT 1790356143.613 0.152
RTT 1790356143.863 0.249
RTT 1790356144.113 0.157
RTT 1790356144.363 0.149
RTT 1790356144.613 0.138
RTT 1790356144.864 0.141
RTT 1790356145.114 0.144
RTT 1790356145.364 0.163
RTT 1790356145.615 0.197
RTT 1790356145.865 0.146
RTT 1790356146.116 0.473
RTT 1790356146.365 0.169
RTT 1790356146.616 0.323
RTT 1790356146.866 0.293
RTT 1790356147.116 0.078
RTT 1790356147.367 0.301
RTT 1790356147.617 0.210
RTT 1790356147.867 0.132
RTT 1790356148.118 0.179
RTT 1790356148.368 0.125
RTT 1790356148.618 0.123
RTT 1790356148.868 0.078
RTT 1790356149.119 1.043
RTT 1790356149.368 0.212
RTT 1790356149.618 0.128
RTT 1790356149.868 0.085
RTT 1790356150.119 0.155
RTT 1790356150.369 0.096
RTT 1790356150.619 0.080
RTT 1790356150.869 0.065
RTT 1790356151.120 0.689
RTT 1790356151.369 0.148
RTT 1790356151.619 0.074
RTT 1790356151.870 0.133
RTT 1790356152.120 0.084
RTT 1790356152.370 0.166
RTT 1790356152.620 0.287
RTT 1790356152.870 0.067
RTT 1790356153.120 0.149
RTT 1790356153.370 0.090
RTT 1790356153.620 0.087
RTT 1790356153.870 0.119
RTT 1790356154.121 0.067
RTT 1790356154.371 0.061
RTT 1790356154.621 0.067
RTT 1790356154.871 0.070
RTT 1790356155.121 0.123
RTT 1790356155.371 0.098
RTT 1790356155.621 0.223
RTT 1790356155.871 0.156
RTT 1790356156.121 0.094
RTT 1790356156.372 0.147
RTT 1790356156.622 0.241
RTT 1790356156.872 0.082
RTT 1790356157.122 0.153
RTT 1790356157.372 0.137
RTT 1790356157.623 0.625
RTT 1790356157.872 0.072
RTT 1790356158.123 0.137
RTT 1790356158.373 0.180
RTT 1790356158.623 0.154
RTT 1790356158.873 0.170
RTT 1790356159.123 0.355
RTT 1790356159.373 0.140
RTT 1790356159.623 0.150
RTT 1790356159.873 0.065
RTT 1790356160.123 0.075
RTT 1790356160.374 0.116
RTT 1790356160.627 2.241
RTT 1790356160.875 0.116
RTT 1790356161.125 0.146
RTT 1790356161.376 0.097
RTT 1790356161.626 0.076
RTT 1790356161.876 0.110
RTT 1790356162.126 0.072
RTT 1790356162.376 0.201
RTT 1790356162.629 0.092
RTT 1790356162.879 0.145
RTT 1790356163.129 0.091
RTT 1790356163.379 0.054
RTT 1790356163.629 0.127
RTT 1790356163.879 0.120
RTT 1790356164.130 0.156
RTT 1790356164.380 0.219
RTT 1790356164.630 0.133
RTT 1790356164.880 0.242
RTT 1790356165.130 0.096
RTT 1790356165.380 0.154
RTT 1790356165.630 0.127
RTT 1790356165.880 0.075
RTT 1790356166.131 0.140
RTT 1790356166.381 0.182
RTT 1790356166.631 0.225
RTT 1790356166.881 0.305
RTT 1790356167.131 0.097
RTT 1790356167.381 0.092
RTT 1790356167.633 1.258
RTT 1790356167.882 0.107
RTT 1790356168.132 0.064
RTT 1790356168.382 0.071
RTT 1790356168.632 0.093
RTT 1790356168.882 0.096
RTT 1790356169.132 0.099
RTT 1790356169.383 0.153
RTT 1790356169.633 0.069
RTT 1790356169.883 0.063
RTT 1790356170.133 0.103
RTT 1790356170.383 0.085
RTT 1790356170.633 0.193
RTT 1790356170.884 0.356
RTT 1790356171.134 0.111
RTT 1790356171.386 1.300
RTT 1790356171.636 0.244
RTT 1790356171.886 0.351
RTT 1790356172.136 0.248
RTT 1790356172.386 0.380
RTT 1790356172.636 0.184
RTT 1790356172.887 0.166
RTT 1790356173.137 0.110
RTT 1790356173.387 0.249
RTT 1790356173.637 0.179
RTT 1790356173.887 0.352
RTT 1790356174.138 0.418
RTT 1790356174.388 0.221
RTT 1790356174.638 0.192
RTT 1790356174.888 0.165
RTT 1790356175.138 0.109
RTT 1790356175.388 0.145
RTT 1790356175.638 0.136
RTT 1790356175.888 0.063
RTT 1790356176.139 0.071
RTT 1790356176.389 0.374
RTT 1790356176.639 0.139
RTT 1790356176.890 0.267
RTT 1790356177.140 0.222
RTT 1790356177.390 0.320
RTT 1790356177.640 0.181
RTT 1790356177.890 0.112
RTT 1790356178.141 0.122
RTT 1790356178.391 0.343
RTT 1790356178.641 0.197
RTT 1790356178.892 0.290
RTT 1790356179.142 0.217
RTT 1790356179.392 0.275
RTT 1790356179.642 0.342
RTT 1790356179.893 0.187
RTT 1790356180.143 0.087
RTT 1790356180.393 0.081
RTT 1790356180.645 0.085
RTT 1790356180.895 0.100
RTT 1790356181.145 0.722
RTT 1790356181.395 0.487
RTT 1790356181.646 1.170
RTT 1790356181.895 0.082
RTT 1790356182.145 0.092
RTT 1790356182.395 0.107
RTT 1790356182.646 0.101
RTT 1790356182.896 0.082
RTT 1790356183.146 0.100
RTT 1790356183.396 0.216
RTT 1790356183.646 0.179
RTT 1790356183.896 0.256
RTT 1790356184.146 0.186
RTT 1790356184.396 0.068
RTT 1790356184.647 0.076
RTT 1790356184.897 0.094
RTT 1790356185.147 0.105
RTT 1790356185.397 0.198
RTT 1790356185.647 0.162
RTT 1790356185.897 0.076
RTT 1790356186.147 0.080
RTT 1790356186.399 1.518
RTT 1790356186.647 0.133
RTT 1790356186.898 0.217
RTT 1790356187.148 0.166
RTT 1790356187.398 0.096
RTT 1790356187.648 0.140
RTT 1790356187.898 0.200
RTT 1790356188.148 0.110
RTT 1790356188.398 0.065
RTT 1790356188.648 0.084
RTT 1790356188.899 0.150
RTT 1790356189.149 0.606
RTT 1790356189.399 0.080
RTT 1790356189.649 0.078
RTT 1790356189.899 0.086
RTT 1790356190.149 0.096
RTT 1790356190.399 0.104
RTT 1790356190.649 0.083
RTT 1790356190.899 0.083
RTT 1790356191.150 0.077
RTT 1790356191.400 0.073
RTT 1790356191.650 0.071
RTT 1790356191.900 0.072
RTT 1790356192.150 0.072
RTT 1790356192.400 0.110
RTT 1790356192.650 0.079
RTT 1790356192.901 0.429
RTT 1790356193.150 0.066
RTT 1790356193.401 0.122
RTT 1790356193.651 0.073
RTT 1790356193.902 0.137
RTT 1790356194.152 0.071
RTT 1790356194.402 0.078
RTT 1790356194.652 0.107
RTT 1790356194.902 0.077
RTT 1790356195.152 0.208
RTT 1790356195.402 0.083
RTT 1790356195.653 0.167
RTT 1790356195.903 0.150
RTT 1790356196.153 0.084
RTT 1790356196.403 0.123
RTT 1790356196.653 0.083
RTT 1790356196.903 0.085
RTT 1790356197.153 0.172
RTT 1790356197.403 0.089
RTT 1790356197.653 0.087
RTT 1790356197.904 0.147
RTT 1790356198.154 0.094
RTT 1790356198.404 0.172
RTT 1790356198.655 0.122
RTT 1790356198.905 0.088
RTT 1790356199.155 0.095
RTT 1790356199.406 0.204
RTT 1790356199.656 0.157
RTT 1790356199.906 0.337
RTT 1790356200.156 0.133
RTT 1790356200.406 0.133
RTT 1790356200.656 0.061
RTT 1790356200.906 0.086
RTT 1790356201.157 0.075
RTT 1790356201.407 0.066
RTT 1790356201.657 0.071
RTT 1790356201.907 0.068
RTT 1790356202.157 0.072
RTT 1790356202.407 0.086
RTT 1790356202.657 0.087
RTT 1790356202.907 0.091
RTT 1790356203.157 0.102
RTT 1790356203.407 0.078
RTT 1790356203.658 0.077
RTT 1790356203.908 0.084
RTT 1790356204.158 0.075
RTT 1790356204.408 0.113
RTT 1790356204.658 0.077
RTT 1790356204.908 0.089
RTT 1790356205.158 0.075
RTT 1790356205.408 0.099
RTT 1790356205.658 0.100
RTT 1790356205.909 0.541
RTT 1790356206.159 0.124
RTT 1790356206.409 0.172
RTT 1790356206.659 0.090
RTT 1790356206.909 0.080
RTT 1790356207.159 0.094
RTT 1790356207.409 0.091
RTT 1790356207.659 0.088
RTT 1790356207.910 0.096
RTT 1790356208.160 0.086
RTT 1790356208.410 0.101
RTT 1790356208.660 0.232
RTT 1790356208.910 0.178
RTT 1790356209.160 0.098
RTT 1790356209.410 0.073
RTT 1790356209.661 0.156
RTT 1790356209.911 0.188
RTT 1790356210.161 0.146
RTT 1790356210.411 0.132
RTT 1790356210.661 0.108
RTT 1790356210.911 0.096
RTT 1790356211.161 0.197
RTT 1790356211.412 0.159
RTT 1790356211.662 0.139
RTT 1790356211.912 0.142
RTT 1790356212.162 0.108
RTT 1790356212.412 0.110
RTT 1790356212.662 0.102
RTT 1790356212.913 0.155
RTT 1790356213.163 0.090
RTT 1790356213.413 0.122
RTT 1790356213.664 0.091
RTT 1790356213.914 0.283
RTT 1790356214.165 0.585
RTT 1790356214.415 0.158
RTT 1790356214.665 0.140
RTT 1790356214.915 0.211
RTT 1790356215.165 0.121
RTT 1790356215.416 0.854
RTT 1790356215.666 0.104
RTT 1790356215.916 0.252
RTT 1790356216.168 0.111
RTT 1790356216.418 0.149
RTT 1790356216.668 0.209
RTT 1790356216.918 0.145
RTT 1790356217.168 0.141
RTT 1790356217.418 0.163
RTT 1790356217.669 0.177
RTT 1790356217.919 0.167
RTT 1790356218.169 0.131
RTT 1790356218.419 0.151
RTT 1790356218.669 0.152
RTT 1790356218.919 0.301
RTT 1790356219.169 0.084
RTT 1790356219.420 0.229
RTT 1790356219.671 0.442
RTT 1790356219.921 0.183
RTT 1790356220.171 0.414
RTT 1790356220.421 0.186
RTT 1790356220.674 0.083
RTT 1790356220.924 0.208
RTT 1790356221.174 0.163
RTT 1790356221.424 0.182
RTT 1790356221.674 0.099
RTT 1790356221.925 0.116
RTT 1790356222.175 0.097
RTT 1790356222.425 0.086
RTT 1790356222.675 0.106
RTT 1790356222.925 0.127
RTT 1790356223.175 0.133
RTT 1790356223.425 0.176
RTT 1790356223.675 0.097
RTT 1790356223.926 0.868
RTT 1790356224.176 0.276
RTT 1790356224.426 0.117
RTT 1790356224.676 0.287
RTT 1790356224.926 0.182
RTT 1790356225.176 0.108
RTT 1790356225.427 0.109
RTT 1790356225.677 0.218
RTT 1790356225.927 0.269
RTT 1790356226.177 0.090
RTT 1790356226.427 0.291
RTT 1790356226.678 0.163
RTT 1790356226.928 0.153
RTT 1790356227.178 0.127
RTT 1790356227.428 0.147
RTT 1790356227.678 0.095
RTT 1790356227.928 0.121
RTT 1790356228.178 0.179
RTT 1790356228.428 0.091
RTT 1790356228.679 0.728
RTT 1790356228.929 0.105
RTT 1790356229.179 0.090
RTT 1790356229.432 2.840
RTT 1790356229.680 0.202
RTT 1790356229.930 0.083
RTT 1790356230.180 0.103
RTT 1790356230.431 0.978
RTT 1790356230.680 0.095
RTT 1790356230.930 0.100
RTT 1790356231.181 0.174
RTT 1790356231.431 0.121
RTT 1790356231.681 0.095
RTT 1790356231.932 0.179
RTT 1790356232.182 0.092
RTT 1790356232.432 0.085
RTT 1790356232.682 0.097
RTT 1790356232.932 0.095
RTT 1790356233.182 0.092
RTT 1790356233.433 0.111
RTT 1790356233.683 0.088
RTT 1790356233.933 0.229
RTT 1790356234.183 0.189
RTT 1790356234.433 0.108
RTT 1790356234.684 0.184
RTT 1790356234.934 0.118
RTT 1790356235.184 0.293
RTT 1790356235.434 0.147
RTT 1790356235.684 0.096
RTT 1790356235.935 0.110
RTT 1790356236.185 0.134
RTT 1790356236.435 0.133
RTT 1790356236.685 0.088
RTT 1790356236.935 0.127
RTT 1790356237.185 0.116
RTT 1790356237.435 0.111
RTT 1790356237.686 0.096
RTT 1790356237.936 0.130
RTT 1790356238.186 0.096
RTT 1790356238.436 0.131
RTT 1790356238.686 0.103
RTT 1790356238.936 0.087
RTT 1790356239.186 0.121
RTT 1790356239.437 0.106
RTT 1790356239.687 0.110
RTT 1790356239.937 0.169
RTT 1790356240.187 0.074
RTT 1790356240.437 0.109
RTT 1790356240.687 0.147
RTT 1790356240.937 0.099
RTT 1790356241.187 0.095
RTT 1790356241.438 0.081
RTT 1790356241.688 0.114
RTT 1790356241.938 0.225
RTT 1790356242.191 3.389
RTT 1790356242.440 0.100
RTT 1790356242.690 0.127
RTT 1790356242.940 0.124
RTT 1790356243.191 0.108
RTT 1790356243.441 0.090
RTT 1790356243.692 1.438
RTT 1790356243.942 0.208
RTT 1790356244.193 0.468
RTT 1790356244.442 0.085
RTT 1790356244.693 0.104
RTT 1790356244.944 1.734
RTT 1790356245.193 0.108
RTT 1790356245.444 0.449
RTT 1790356245.693 0.127
RTT 1790356245.943 0.113
RTT 1790356246.194 0.103
RTT 1790356246.444 0.098
RTT 1790356246.694 0.100
RTT 1790356246.944 0.133
RTT 1790356247.194 0.100
RTT 1790356247.444 0.083
RTT 1790356247.694 0.121
RTT 1790356247.945 0.143
RTT 1790356248.195 0.141
RTT 1790356248.445 0.096
RTT 1790356248.695 0.141
RTT 1790356248.945 0.109
RTT 1790356249.195 0.098
RTT 1790356249.446 0.794
RTT 1790356249.696 0.097
RTT 1790356249.947 1.138
RTT 1790356250.196 0.264
RTT 1790356250.447 0.767
RTT 1790356250.696 0.105
RTT 1790356250.947 0.167
RTT 1790356251.197 0.094
RTT 1790356251.447 0.102
RTT 1790356251.697 0.103
RTT 1790356251.947 0.080
RTT 1790356252.199 2.148
RTT 1790356252.448 0.210
RTT 1790356252.699 0.493
RTT 1790356252.949 0.331
RTT 1790356253.199 0.168
RTT 1790356253.449 0.559
RTT 1790356253.699 0.090
RTT 1790356253.949 0.089
RTT 1790356254.199 0.081
RTT 1790356254.450 0.438
RTT 1790356254.700 0.124
RTT 1790356254.950 0.346
RTT 1790356255.200 0.097
RTT 1790356255.450 0.080
RTT 1790356255.700 0.063
RTT 1790356255.951 0.466
RTT 1790356256.200 0.096
RTT 1790356256.450 0.086
RTT 1790356256.701 0.134
RTT 1790356256.951 0.128
RTT 1790356257.202 0.896
RTT 1790356257.451 0.096
RTT 1790356257.702 0.072
RTT 1790356257.952 0.270
RTT 1790356258.204 1.791
RTT 1790356258.452 0.102
RTT 1790356258.702 0.090
RTT 1790356258.954 1.416
RTT 1790356259.204 0.567
RTT 1790356259.461 0.243
RTT 1790356259.711 0.087
RTT 1790356259.963 1.478
RTT 1790356260.213 1.193
RTT 1790356260.462 0.760
RTT 1790356260.712 0.432
RTT 1790356260.962 0.379
RTT 1790356261.212 0.284
RTT 1790356261.462 0.093
RTT 1790356261.712 0.095
RTT 1790356261.963 0.077
RTT 1790356262.214 0.418
RTT 1790356262.464 0.103
RTT 1790356262.714 0.100
RTT 1790356262.964 0.093
RTT 1790356263.215 0.347
RTT 1790356263.465 0.126
RTT 1790356263.715 0.099
RTT 1790356263.965 0.160
RTT 1790356264.216 0.322
RTT 1790356264.466 0.164
RTT 1790356264.716 0.221
RTT 1790356264.966 0.143
RTT 1790356265.218 1.578
RTT 1790356265.466 0.109
RTT 1790356265.716 0.096
RTT 1790356265.967 0.104
RTT 1790356266.217 0.095
RTT 1790356266.467 0.133
RTT 1790356266.717 0.122
RTT 1790356266.967 0.133
RTT 1790356267.217 0.087
RTT 1790356267.467 0.095
RTT 1790356267.718 0.262
RTT 1790356267.968 0.092
RTT 1790356268.218 0.107
RTT 1790356268.468 0.141
RTT 1790356268.718 0.161
RTT 1790356268.968 0.117
RTT 1790356269.218 0.115
RTT 1790356269.469 0.089
RTT 1790356269.719 0.099
RTT 1790356269.969 0.108
RTT 1790356270.219 0.100
RTT 1790356270.469 0.112
RTT 1790356270.720 0.642
RTT 1790356270.969 0.123
RTT 1790356271.223 3.246
RTT 1790356271.470 0.253
RTT 1790356271.720 0.121
RTT 1790356271.970 0.091
RTT 1790356272.220 0.087
RTT 1790356272.470 0.110
RTT 1790356272.721 0.094
RTT 1790356272.971 0.080
RTT 1790356273.221 0.086
RTT 1790356273.471 0.112
RTT 1790356273.721 0.093
RTT 1790356273.971 0.086
RTT 1790356274.221 0.091
RTT 1790356274.472 0.122
RTT 1790356274.722 0.124
RTT 1790356274.972 0.099
RTT 1790356275.222 0.249
RTT 1790356275.472 0.114
RTT 1790356275.722 0.100
RTT 1790356275.975 3.206
RTT 1790356276.223 0.122
RTT 1790356276.473 0.079
RTT 1790356276.723 0.242
RTT 1790356276.973 0.079
RTT 1790356277.223 0.112
RTT 1790356277.473 0.112
RTT 1790356277.723 0.110
RTT 1790356277.974 0.444
RTT 1790356278.224 0.128
RTT 1790356278.474 0.101
RTT 1790356278.724 0.133
RTT 1790356278.974 0.106
RTT 1790356279.224 0.091
RTT 1790356279.474 0.085
RTT 1790356279.725 0.109
RTT 1790356279.975 0.410
RTT 1790356280.225 0.100
RTT 1790356280.475 0.108
RTT 1790356280.726 0.222
RTT 1790356280.976 0.084
RTT 1790356281.226 0.081
RTT 1790356281.476 0.120
RTT 1790356281.727 0.137
RTT 1790356281.977 0.097
RTT 1790356282.227 0.103
RTT 1790356282.477 0.121
RTT 1790356282.728 0.152
RTT 1790356282.978 0.094
RTT 1790356283.228 0.076
RTT 1790356283.478 0.131
RTT 1790356283.728 0.096
RTT 1790356283.979 0.122
RTT 1790356284.230 0.494
RTT 1790356284.480 0.201
RTT 1790356284.730 0.138
RTT 1790356284.980 0.215
RTT 1790356285.230 0.166
RTT 1790356285.480 0.143
RTT 1790356285.730 0.129
RTT 1790356285.983 2.265
RTT 1790356286.231 0.418
RTT 1790356286.481 0.161
RTT 1790356286.731 0.108
RTT 1790356286.981 0.104
RTT 1790356287.232 0.452
RTT 1790356287.482 0.125
RTT 1790356287.732 0.132
RTT 1790356287.982 0.109
RTT 1790356288.232 0.162
RTT 1790356288.483 0.646
RTT 1790356288.744 0.105
RTT 1790356288.999 5.155
RTT 1790356289.244 0.671
RTT 1790356289.494 0.378
RTT 1790356289.744 0.150
RTT 1790356289.994 0.090
RTT 1790356290.244 0.100
RTT 1790356290.495 0.503
RTT 1790356290.745 0.227
RTT 1790356290.995 0.102
RTT 1790356291.245 0.138
RTT 1790356291.495 0.093
RTT 1790356291.745 0.116
RTT 1790356291.996 0.738
RTT 1790356292.246 0.087
RTT 1790356292.496 0.089
RTT 1790356292.746 0.081
RTT 1790356292.996 0.087
RTT 1790356293.246 0.256
RTT 1790356293.496 0.090
RTT 1790356293.747 0.238
RTT 1790356293.996 0.112
RTT 1790356294.247 0.660
RTT 1790356294.497 0.285
RTT 1790356294.747 0.331
RTT 1790356294.997 0.084
RTT 1790356295.247 0.083
RTT 1790356295.498 0.075
RTT 1790356295.748 0.108
RTT 1790356295.999 0.638
RTT 1790356296.248 0.114
RTT 1790356296.499 0.125
RTT 1790356296.749 0.264
RTT 1790356296.999 0.089
RTT 1790356297.249 0.108
RTT 1790356297.499 0.142
RTT 1790356297.749 0.101
RTT 1790356297.999 0.082
RTT 1790356298.250 0.089
RTT 1790356298.500 0.128
RTT 1790356298.750 0.115
RTT 1790356299.001 0.708
RTT 1790356299.251 0.378
RTT 1790356299.501 0.936
RTT 1790356299.751 0.096
RTT 1790356300.001 0.088
RTT 1790356300.251 0.207
RTT 1790356300.501 0.183
RTT 1790356300.751 0.087
RTT 1790356301.001 0.091
RTT 1790356301.251 0.192
RTT 1790356301.501 0.068
RTT 1790356301.752 0.130
RTT 1790356302.002 0.201
RTT 1790356302.252 0.163
RTT 1790356302.502 0.167
RTT 1790356302.752 0.149
RTT 1790356303.003 0.083
RTT 1790356303.253 0.111
RTT 1790356303.503 0.091
RTT 1790356303.753 0.282
RTT 1790356304.003 0.137
RTT 1790356304.253 0.133
RTT 1790356304.504 0.805
RTT 1790356304.754 0.283
RTT 1790356305.004 0.166
RTT 1790356305.254 0.286
RTT 1790356305.504 0.169
RTT 1790356305.754 0.207
RTT 1790356306.004 0.143
RTT 1790356306.255 0.288
RTT 1790356306.505 0.138
RTT 1790356306.755 0.110
RTT 1790356307.005 0.185
RTT 1790356307.255 0.147
RTT 1790356307.505 0.135
RTT 1790356307.756 0.228
RTT 1790356308.006 0.107
RTT 1790356308.256 0.192
RTT 1790356308.506 0.095
RTT 1790356308.756 0.216
RTT 1790356309.007 0.283
RTT 1790356309.257 0.094
RTT 1790356309.507 0.201
RTT 1790356309.758 0.424
RTT 1790356310.009 2.129
RTT 1790356310.258 0.093
RTT 1790356310.508 0.076
RTT 1790356310.758 0.197
RTT 1790356311.008 0.138
RTT 1790356311.258 0.115
RTT 1790356311.509 0.171
RTT 1790356311.759 0.098
RTT 1790356312.009 0.120
RTT 1790356312.259 0.241
RTT 1790356312.509 0.151
RTT 1790356312.760 0.237
RTT 1790356313.010 0.116
RTT 1790356313.265 3.997
RTT 1790356313.511 0.345
RTT 1790356313.761 0.278
RTT 1790356314.011 0.283
RTT 1790356314.261 0.121
RTT 1790356314.512 0.149
RTT 1790356314.762 0.229
RTT 1790356315.014 1.316
RTT 1790356315.263 0.179
RTT 1790356315.513 0.170
RTT 1790356315.763 0.203
RTT 1790356316.013 0.141
RTT 1790356316.263 0.081
RTT 1790356316.514 0.309
RTT 1790356316.764 0.161
RTT 1790356317.014 0.076
RTT 1790356317.264 0.118
RTT 1790356317.514 0.161
RTT 1790356317.764 0.321
RTT 1790356318.014 0.177
RTT 1790356318.265 0.218
RTT 1790356318.515 0.135
RTT 1790356318.765 0.208
RTT 1790356319.016 0.359
RTT 1790356319.265 0.151
RTT 1790356319.516 0.212
RTT 1790356319.766 0.280
RTT 1790356320.016 0.153
RTT 1790356320.266 0.109
RTT 1790356320.516 0.309
RTT 1790356320.766 0.162
