# sid=1303 tracer_pid=1300 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out5/bin/proot-fast5 x3=31959 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790295575314,2,3,5,152
1790295575514,10,3,14,152
1790295575715,30,3,20,152
1790295575915,59,3,22,152
1790295576115,84,3,30,153
1790295576315,132,14,45,153
1790295576515,145,14,48,153
1790295576716,154,14,60,155
1790295576916,174,12,64,155
1790295577116,192,12,72,156
1790295577316,216,17,75,157
1790295577516,237,15,79,157
1790295577717,240,15,79,157
1790295577917,245,15,80,158
1790295578117,251,15,80,159
1790295578318,264,16,80,160
1790295578518,271,16,83,161
1790295578719,274,16,83,161
1790295578919,282,16,84,162
1790295579120,283,16,84,163
1790295579320,290,16,85,163
1790295579520,294,16,85,163
1790295579720,306,16,85,164
1790295579921,309,16,85,165
1790295580121,316,16,85,165
1790295580321,318,16,85,166
1790295580522,319,16,85,167
1790295580722,328,16,85,167
1790295580923,333,16,86,167
1790295581123,341,16,86,168
1790295581323,344,16,86,168
1790295581524,348,16,87,169
1790295581724,353,16,87,170
1790295581925,353,16,87,171
1790295582125,355,16,87,172
1790295582325,363,16,87,173
1790295582526,365,16,87,173
1790295582726,374,16,87,175
1790295582927,377,16,87,175
1790295583127,379,16,87,175
1790295583327,384,16,88,175
1790295583528,389,16,88,176
1790295583728,394,16,88,177
1790295583928,398,16,88,178
1790295584129,406,16,88,178
1790295584329,410,16,88,178
1790295584529,414,16,88,178
1790295584729,419,16,89,179
1790295584930,424,16,89,180
1790295585130,424,16,89,180
1790295585331,428,16,89,181
1790295585531,434,16,89,181
1790295585733,435,16,89,182
1790295585934,438,16,89,182
1790295586134,445,16,92,182
1790295586334,448,16,92,183
1790295586534,451,16,92,184
1790295586740,459,16,92,185
1790295586940,466,16,93,185
1790295587140,471,16,93,186
1790295587341,474,16,93,186
1790295587541,478,16,93,188
1790295587741,484,16,94,188
1790295587941,488,16,94,189
1790295588142,494,16,94,190
1790295588342,497,16,94,190
1790295588542,502,16,94,190
1790295588743,502,16,94,191
1790295588943,505,16,94,191
1790295589144,513,16,94,192
1790295589344,525,16,95,193
1790295589544,546,16,98,193
1790295589744,550,16,98,193
1790295589945,555,16,98,193
1790295590145,559,16,98,194
1790295590345,566,16,98,195
1790295590546,570,16,98,195
1790295590746,577,16,98,196
1790295590946,579,16,98,197
1790295591147,585,16,99,197
1790295591347,587,16,99,199
1790295591548,588,16,99,199
1790295591748,593,16,99,200
1790295591949,599,16,99,200
1790295592149,603,16,99,200
1790295592350,609,16,100,201
1790295592550,612,16,100,202
1790295592750,617,16,100,202
1790295592951,619,16,100,203
1790295593151,623,16,101,203
1790295593351,629,16,101,204
1790295593552,632,16,101,205
1790295593752,636,16,101,205
1790295593953,640,16,101,206
1790295594153,644,16,101,206
1790295594353,648,16,101,208
1790295594554,652,16,101,208
1790295594754,655,16,101,208
1790295594954,661,16,101,208
1790295595155,663,16,101,209
1790295595355,667,16,102,209
1790295595555,670,16,102,210
1790295595756,672,16,102,211
1790295595956,674,16,102,212
1790295596156,678,16,102,212
1790295596357,680,16,102,213
1790295596557,684,16,102,214
1790295596757,685,16,102,214
1790295596958,689,16,102,215
1790295597158,693,16,102,215
1790295597358,695,16,102,216
1790295597559,728,16,103,216
1790295597759,780,16,107,217
1790295597959,784,16,107,218
1790295598159,813,16,110,219
1790295598359,832,16,114,219
1790295598560,839,16,115,220
1790295598760,847,16,115,221
1790295598960,860,16,115,222
1790295599160,871,16,117,223
1790295599361,899,17,120,224
1790295599563,913,17,121,225
1790295599764,920,17,121,225
1790295599964,922,17,121,225
1790295600164,931,17,122,226
1790295600365,933,17,122,227
1790295600565,956,17,123,227
1790295600766,972,17,127,228
1790295600966,977,17,127,228
1790295601166,980,17,127,229
1790295601367,982,17,127,229
1790295601567,984,17,127,231
1790295601767,987,17,127,231
1790295601967,990,17,127,232
1790295602168,1002,17,128,232
1790295602368,1046,19,134,232
1790295602568,1099,19,137,233
1790295602768,1124,19,140,233
1790295602969,1126,19,140,234
1790295603169,1132,19,141,234
1790295603369,1146,19,143,235
1790295603570,1154,19,144,236
1790295603770,1173,19,145,237
