# sid=20358 tracer_pid=20356 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out5/bin/proot-fast5 x3=31959 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790296102963,3,3,5,3529
1790296103165,8,3,11,3529
1790296103365,29,3,13,3529
1790296103565,40,3,20,3531
1790296103765,54,3,33,3531
1790296103965,75,10,41,3531
1790296104165,90,10,47,3531
1790296104366,107,9,54,3531
1790296104566,109,9,69,3532
1790296104766,111,9,78,3532
1790296104966,147,15,88,3532
1790296105168,156,14,97,3533
1790296105368,167,14,107,3533
1790296105568,178,14,116,3533
1790296105769,186,14,125,3533
1790296105969,193,14,137,3533
1790296106169,201,14,148,3533
1790296106369,208,14,162,3533
1790296106569,215,14,176,3534
1790296106769,229,13,187,3534
1790296106970,262,15,204,3535
1790296107170,319,15,214,3535
1790296107370,362,14,224,3537
1790296107570,399,14,238,3537
1790296107770,437,14,253,3539
1790296107970,496,19,269,3540
1790296108171,523,16,281,3541
1790296108371,553,16,295,3542
1790296108571,573,16,306,3543
1790296108771,593,16,321,3543
1790296108971,611,16,338,3544
1790296109172,638,16,351,3546
1790296109372,657,16,366,3547
1790296109572,677,16,380,3548
1790296109772,691,16,394,3548
1790296109972,714,16,408,3549
1790296110172,736,16,420,3549
1790296110372,767,16,428,3551
1790296110573,799,16,437,3552
1790296110773,822,16,451,3553
1790296110973,862,16,453,3554
1790296111173,894,16,459,3555
1790296111373,911,16,471,3556
1790296111573,949,16,476,3556
1790296111774,985,16,494,3558
1790296111974,1033,16,511,3559
1790296112174,1065,16,528,3562
1790296112374,1097,16,542,3563
1790296112574,1169,16,550,3565
1790296112775,1227,16,563,3568
1790296112975,1342,17,573,3569
1790296113175,1398,17,582,3571
1790296113375,1501,16,588,3573
1790296113575,1585,16,599,3576
1790296113776,1666,16,604,3578
1790296113976,1718,17,619,3580
1790296114176,1750,16,634,3582
1790296114376,1775,16,649,3582
1790296114576,1805,16,662,3582
1790296114776,1817,16,676,3584
1790296114977,1834,16,690,3584
1790296115177,1845,16,705,3586
1790296115377,1857,16,722,3587
1790296115577,1870,16,738,3588
1790296115777,1880,16,757,3588
1790296115977,1890,16,775,3589
1790296116178,1899,16,790,3590
1790296116378,1909,16,807,3591
1790296116578,1933,16,824,3592
1790296116778,1953,16,843,3593
1790296116978,1960,16,861,3593
1790296117178,1978,16,878,3594
1790296117379,1997,16,893,3596
1790296117579,2015,16,909,3597
1790296117779,2030,16,925,3597
1790296117979,2044,16,944,3599
1790296118180,2056,16,961,3599
1790296118380,2070,16,976,3600
1790296118580,2091,16,993,3602
1790296118780,2122,16,1010,3603
1790296118980,2151,17,1026,3604
1790296119180,2177,16,1040,3606
1790296119381,2207,16,1057,3606
1790296119581,2235,16,1074,3607
1790296119781,2269,16,1089,3608
1790296119981,2294,16,1108,3609
1790296120181,2314,16,1122,3609
1790296120382,2331,16,1137,3609
1790296120582,2348,16,1153,3609
1790296120782,2368,16,1170,3609
1790296120982,2384,16,1187,3609
1790296121182,2393,16,1202,3610
1790296121384,2394,16,1212,3610
1790296121585,2395,16,1227,3610
1790296121785,2395,16,1238,3611
1790296121985,2397,16,1245,3611
1790296122185,2402,16,1248,3612
1790296122385,2403,16,1254,3612
1790296122586,2404,16,1255,3613
1790296122786,2406,16,1256,3613
1790296122987,2407,16,1256,3614
1790296123187,2416,16,1258,3614
1790296123387,2421,16,1261,3614
1790296123587,2431,16,1269,3615
1790296123787,2440,16,1276,3615
1790296123987,2447,16,1287,3615
1790296124188,2456,16,1295,3615
1790296124388,2463,16,1304,3615
1790296124588,2480,16,1309,3616
1790296124788,2492,16,1318,3616
1790296124988,2509,17,1329,3617
1790296125188,2521,17,1336,3617
1790296125389,2536,17,1345,3617
1790296125589,2547,16,1352,3617
1790296125789,2548,16,1360,3617
1790296125989,2574,17,1370,3618
1790296126191,2587,16,1376,3618
1790296126393,2591,16,1378,3618
1790296126594,2592,16,1379,3619
1790296126794,2598,16,1381,3619
1790296126994,2601,16,1382,3620
1790296127195,2603,16,1384,3620
1790296127395,2605,16,1385,3621
1790296127595,2606,16,1386,3621
1790296127796,2608,16,1386,3621
1790296127996,2608,16,1391,3623
1790296128199,2608,16,1392,3623
1790296128399,2609,16,1394,3624
1790296128600,2610,16,1395,3624
1790296128800,2612,16,1396,3625
1790296129000,2614,16,1397,3625
1790296129201,2618,16,1398,3626
1790296129401,2618,16,1398,3627
1790296129601,2619,16,1398,3628
1790296129802,2623,16,1399,3629
1790296130002,2625,16,1400,3629
1790296130202,2630,16,1401,3629
1790296130403,2630,16,1402,3631
1790296130603,2631,16,1402,3631
1790296130804,2633,16,1402,3631
1790296131004,2634,16,1403,3632
1790296131204,2637,16,1404,3633
