# sid=25376 tracer_pid=25371 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out5/bin/proot-fast5 x3=31959 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790296278857,2,3,4,4118
1790296279057,8,3,10,4118
1790296279258,28,3,11,4119
1790296279458,39,3,21,4119
1790296279658,47,3,32,4119
1790296279858,62,5,46,4119
1790296280058,68,5,58,4119
1790296280258,75,5,70,4119
1790296280459,82,5,83,4120
1790296280659,97,5,91,4120
1790296280859,104,5,104,4120
1790296281059,109,5,117,4120
1790296281259,115,5,130,4120
1790296281459,127,5,138,4120
1790296281660,140,5,147,4120
1790296281860,176,13,162,4120
1790296282060,190,11,173,4120
1790296282260,204,11,182,4121
1790296282460,228,11,191,4123
1790296282660,229,11,202,4123
1790296282861,350,14,214,4123
1790296283061,383,14,225,4123
1790296283261,411,14,239,4123
1790296283461,445,14,251,4123
1790296283661,475,14,266,4124
1790296283861,524,14,280,4124
1790296284061,559,14,290,4124
1790296284262,600,14,303,4124
1790296284462,636,14,307,4125
1790296284662,689,14,310,4125
1790296284862,759,15,323,4125
1790296285062,801,15,333,4126
1790296285262,837,15,346,4127
1790296285463,875,15,362,4128
1790296285663,926,15,378,4128
1790296285863,1035,18,394,4129
1790296286063,1093,18,407,4129
1790296286263,1151,18,422,4129
1790296286464,1204,18,438,4130
1790296286664,1251,18,456,4131
1790296286864,1306,18,473,4133
1790296287064,1343,18,487,4134
1790296287264,1399,18,503,4135
1790296287464,1454,18,517,4135
1790296287664,1474,18,534,4135
1790296287865,1510,18,549,4135
1790296288065,1537,18,562,4135
1790296288265,1586,18,567,4136
1790296288465,1606,18,568,4136
1790296288665,1630,18,570,4137
1790296288866,1665,19,578,4137
1790296289066,1693,19,580,4137
1790296289266,1718,19,580,4138
1790296289466,1750,18,584,4138
1790296289666,1780,18,594,4139
1790296289867,1837,19,605,4139
1790296290067,1855,19,606,4139
1790296290268,1870,19,612,4140
1790296290468,1872,19,612,4141
1790296290668,1872,19,613,4141
1790296290869,1872,19,614,4143
1790296291069,1874,19,614,4143
1790296291269,1875,19,614,4143
1790296291470,1886,19,614,4144
1790296291670,1924,19,620,4145
1790296291870,1938,19,629,4145
1790296292070,1942,19,630,4145
1790296292271,1943,19,630,4146
1790296292471,1945,19,630,4147
1790296292671,1946,19,631,4147
1790296292872,1946,19,632,4149
1790296293072,1953,19,634,4149
1790296293272,1953,19,634,4150
1790296293473,1955,19,635,4150
1790296293673,1955,19,636,4151
1790296293873,1958,19,636,4152
1790296294074,1958,19,637,4152
1790296294274,1961,19,637,4153
1790296294474,1962,19,637,4154
1790296294675,1963,19,638,4154
1790296294875,1966,19,638,4155
1790296295075,1967,19,639,4155
1790296295276,1968,19,639,4157
1790296295476,1969,19,639,4157
1790296295677,1970,19,639,4157
1790296295877,1972,19,640,4158
1790296296077,1973,19,640,4159
1790296296278,1973,19,640,4160
1790296296478,1974,19,641,4161
1790296296678,1975,19,641,4161
1790296296878,1979,19,643,4163
1790296297079,1984,19,645,4163
1790296297279,1986,19,646,4163
1790296297480,1992,19,648,4164
1790296297680,1996,19,650,4164
1790296297880,2000,19,651,4165
1790296298081,2007,19,653,4166
1790296298281,2011,19,653,4166
1790296298481,2027,19,655,4167
1790296298682,2035,19,658,4167
1790296298882,2038,19,658,4168
1790296299082,2039,19,658,4168
1790296299282,2040,19,659,4169
1790296299483,2041,19,659,4170
1790296299683,2063,19,660,4170
1790296299883,2101,19,660,4171
1790296300084,2102,19,661,4172
1790296300284,2104,19,661,4172
1790296300484,2152,19,664,4173
1790296300684,2186,19,679,4173
1790296300885,2221,21,694,4173
1790296301085,2243,21,708,4173
1790296301285,2263,21,723,4173
1790296301485,2280,21,738,4174
1790296301685,2303,21,752,4174
1790296301885,2320,21,770,4174
1790296302086,2338,21,784,4175
1790296302286,2356,21,799,4175
1790296302486,2415,21,814,4175
1790296302686,2441,21,830,4175
1790296302886,2492,22,849,4176
1790296303087,2523,22,863,4176
1790296303287,2553,22,880,4176
1790296303487,2586,22,896,4176
1790296303687,2613,22,913,4177
1790296303887,2650,22,929,4177
1790296304088,2682,22,946,4177
1790296304288,2709,22,962,4177
1790296304488,2722,21,976,4177
1790296304688,2731,21,991,4178
1790296304888,2741,21,1005,4178
1790296305088,2751,21,1015,4178
1790296305289,2762,21,1026,4178
1790296305489,2783,21,1040,4178
1790296305689,2816,21,1054,4179
1790296305890,2825,21,1069,4179
1790296306090,2834,21,1081,4179
1790296306290,2840,21,1098,4179
1790296306490,2848,21,1113,4179
1790296306690,2855,21,1128,4179
1790296306890,2862,21,1144,4179
1790296307090,2869,21,1156,4180
1790296307291,2876,21,1171,4180
1790296307491,2884,21,1185,4180
1790296307691,2892,21,1198,4180
1790296307891,2897,21,1214,4180
1790296308091,2904,21,1228,4180
1790296308291,2910,21,1243,4180
1790296308492,2918,21,1257,4181
1790296308692,2924,21,1271,4182
1790296308892,2934,21,1285,4182
1790296309092,2941,21,1298,4182
1790296309292,2959,21,1312,4182
1790296309492,2965,21,1327,4182
1790296309693,2974,21,1341,4182
1790296309893,2982,21,1357,4182
1790296310093,2988,21,1371,4183
1790296310293,2998,21,1386,4183
1790296310493,3022,21,1400,4183
1790296310694,3029,21,1413,4183
1790296310894,3055,22,1424,4183
1790296311094,3115,21,1435,4184
1790296311294,3127,21,1444,4184
1790296311494,3137,21,1456,4184
1790296311694,3148,21,1464,4184
1790296311895,3171,21,1477,4184
1790296312097,3181,21,1489,4185
1790296312297,3190,21,1500,4185
1790296312497,3248,21,1510,4185
1790296312698,3264,21,1518,4185
1790296312898,3274,21,1531,4185
1790296313098,3312,21,1536,4186
1790296313298,3332,21,1546,4186
1790296313498,3344,21,1554,4186
1790296313698,3363,21,1558,4186
1790296313899,3376,21,1561,4187
1790296314099,3378,21,1562,4187
1790296314299,3379,21,1562,4188
1790296314500,3379,21,1563,4188
1790296314700,3386,21,1568,4189
1790296314900,3417,22,1572,4189
1790296315102,3418,22,1572,4190
1790296315302,3419,22,1572,4191
1790296315503,3420,22,1572,4192
1790296315703,3421,22,1573,4192
1790296315904,3423,22,1573,4193
1790296316104,3423,22,1573,4193
1790296316304,3425,22,1574,4194
1790296316505,3427,22,1574,4195
1790296316705,3427,22,1574,4195
1790296316905,3428,22,1574,4196
1790296317108,3428,22,1574,4197
1790296317311,3431,22,1574,4197
1790296317511,3431,22,1574,4198
1790296317712,3466,22,1579,4198
1790296317912,3469,22,1580,4199
1790296318112,3472,22,1581,4199
1790296318313,3474,22,1581,4200
1790296318513,3476,22,1581,4201
1790296318713,3478,22,1582,4202
1790296318913,3485,22,1589,4202
1790296319114,3487,22,1589,4202
1790296319314,3492,22,1589,4203
1790296319514,3503,22,1589,4204
1790296319715,3507,22,1590,4205
1790296319915,3520,22,1592,4205
1790296320116,3529,22,1593,4206
1790296320316,3529,22,1593,4206
1790296320516,3534,22,1599,4207
1790296320717,3537,22,1601,4208
1790296320917,3541,22,1601,4208
1790296321117,3542,22,1601,4209
1790296321317,3542,22,1601,4210
1790296321518,3543,22,1601,4210
1790296321718,3544,22,1601,4211
1790296321918,3546,22,1601,4212
1790296322118,3546,22,1601,4213
1790296322319,3546,22,1601,4213
1790296322519,3547,22,1601,4214
1790296322719,3549,22,1602,4214
1790296322920,3551,22,1602,4215
1790296323120,3551,22,1602,4216
1790296323320,3552,22,1602,4216
1790296323521,3553,22,1602,4218
1790296323721,3553,22,1602,4218
1790296323921,3556,22,1602,4219
1790296324122,3557,22,1602,4219
1790296324322,3558,22,1602,4220
1790296324522,3558,22,1602,4221
1790296324722,3560,22,1602,4221
1790296324923,3562,22,1602,4222
1790296325123,3563,22,1602,4223
1790296325323,3563,22,1602,4223
1790296325524,3565,22,1602,4224
1790296325724,3565,22,1602,4224
1790296325924,3578,22,1602,4225
1790296326125,3581,22,1602,4226
1790296326325,3596,22,1603,4227
1790296326525,3609,22,1604,4227
1790296326726,3611,22,1604,4228
1790296326926,3612,22,1604,4229
1790296327127,3612,22,1604,4229
1790296327327,3613,22,1604,4230
1790296327527,3613,22,1604,4231
1790296327729,3619,22,1605,4231
1790296327929,3633,22,1607,4232
1790296328130,3635,22,1607,4233
1790296328330,3635,22,1607,4233
1790296328530,3637,22,1607,4234
1790296328731,3637,22,1607,4235
1790296328931,3637,22,1607,4236
1790296329132,3638,22,1607,4237
1790296329332,3638,22,1607,4237
1790296329532,3639,22,1607,4238
1790296329732,3639,22,1607,4239
1790296329933,3641,22,1607,4239
1790296330133,3642,22,1607,4239
1790296330333,3643,22,1607,4241
1790296330534,3648,22,1614,4242
1790296330734,3650,22,1615,4242
1790296330934,3650,22,1615,4243
1790296331134,3651,22,1615,4243
1790296331335,3651,22,1615,4244
1790296331535,3651,22,1615,4245
1790296331736,3652,22,1615,4246
1790296331936,3654,22,1615,4246
1790296332136,3656,22,1615,4247
1790296332336,3656,22,1615,4247
1790296332537,3657,22,1615,4248
1790296332737,3658,22,1615,4249
1790296332937,3659,22,1615,4249
1790296333137,3659,22,1615,4250
1790296333338,3659,22,1615,4250
1790296333538,3661,22,1615,4252
1790296333738,3662,22,1615,4253
1790296333939,3663,22,1615,4253
1790296334139,3663,22,1615,4254
1790296334340,3664,22,1615,4255
1790296334540,3665,22,1615,4256
1790296334740,3665,22,1615,4256
1790296334941,3668,22,1616,4257
1790296335141,3669,22,1616,4258
1790296335341,3669,22,1616,4258
1790296335542,3671,22,1616,4259
1790296335742,3672,22,1616,4260
1790296335942,3673,22,1616,4260
1790296336143,3673,22,1616,4261
1790296336343,3675,22,1616,4262
1790296336543,3675,22,1616,4262
1790296336744,3676,22,1616,4263
1790296336944,3678,22,1616,4263
1790296337144,3678,22,1616,4265
1790296337345,3679,22,1616,4265
1790296337545,3680,22,1616,4266
1790296337745,3681,22,1616,4267
1790296337946,3682,22,1616,4267
1790296338146,3683,22,1616,4268
1790296338346,3684,22,1616,4269
1790296338547,3685,22,1616,4269
1790296338747,3685,22,1616,4270
1790296338947,3685,22,1616,4271
1790296339147,3685,22,1616,4271
1790296339348,3686,22,1616,4271
1790296339548,3687,22,1616,4272
1790296339748,3687,22,1617,4273
1790296339949,3688,22,1617,4273
1790296340149,3689,22,1617,4275
1790296340349,3691,22,1617,4275
1790296340550,3697,22,1624,4276
1790296340750,3697,22,1624,4276
1790296340951,3699,22,1624,4277
1790296341151,3700,22,1624,4278
1790296341351,3701,22,1624,4278
1790296341552,3701,22,1625,4279
1790296341752,3703,22,1625,4279
1790296341952,3704,22,1625,4280
1790296342152,3704,22,1625,4281
1790296342353,3704,22,1625,4281
1790296342554,3706,22,1625,4282
1790296342754,3706,22,1625,4283
1790296342954,3706,22,1625,4283
1790296343155,3708,22,1625,4284
1790296343355,3708,22,1625,4285
1790296343555,3709,22,1625,4286
1790296343755,3711,22,1625,4286
1790296343956,3711,22,1625,4287
1790296344156,3713,22,1625,4287
1790296344357,3714,22,1625,4288
1790296344557,3715,22,1625,4289
1790296344757,3719,22,1625,4290
1790296344958,3723,22,1625,4290
1790296345158,3724,22,1625,4291
1790296345358,3726,22,1625,4291
1790296345559,3727,22,1625,4292
1790296345759,3727,22,1625,4293
1790296345959,3728,22,1625,4294
