# sid=15630 tracer_pid=15628 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out5/bin/proot-fast5 x3=31959 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790295927163,5,3,4,1342
1790295927363,11,3,10,1343
1790295927564,22,3,18,1343
1790295927764,45,3,32,1343
1790295927964,62,3,43,1344
1790295928164,130,24,60,1347
1790295928364,165,22,75,1351
1790295928564,180,22,76,1358
1790295928765,194,22,76,1361
1790295928965,207,22,76,1364
1790295929165,226,22,78,1367
1790295929365,241,22,78,1371
1790295929566,254,22,78,1374
1790295929766,268,22,78,1377
1790295929966,283,22,78,1381
1790295930167,298,22,79,1384
1790295930367,310,22,79,1388
1790295930567,325,22,80,1390
1790295930767,342,22,80,1395
1790295930968,354,22,80,1398
1790295931168,370,22,81,1401
1790295931368,382,22,81,1404
1790295931568,395,22,81,1408
1790295931769,408,22,81,1411
1790295931969,422,22,81,1415
1790295932169,439,22,81,1418
1790295932370,452,22,82,1421
1790295932570,466,22,82,1425
1790295932770,481,22,82,1428
1790295932971,502,22,88,1430
1790295933171,525,23,92,1434
1790295933371,539,23,92,1436
1790295933571,553,23,92,1440
1790295933772,567,23,92,1443
1790295933972,581,23,92,1446
1790295934172,596,23,92,1450
1790295934373,610,23,93,1453
1790295934573,625,23,93,1456
1790295934773,639,23,93,1460
1790295934973,652,23,93,1462
1790295935174,668,23,93,1466
1790295935374,681,23,94,1469
1790295935574,696,23,94,1473
1790295935775,710,23,94,1476
1790295935975,723,23,94,1479
1790295936175,739,23,95,1483
1790295936375,750,23,96,1486
1790295936576,764,23,96,1489
1790295936776,778,23,96,1493
1790295936977,794,23,96,1496
1790295937177,808,23,96,1500
1790295937377,820,23,97,1503
1790295937578,834,23,97,1506
1790295937778,849,23,97,1510
1790295937978,866,23,97,1513
1790295938178,880,23,97,1516
1790295938379,895,23,98,1519
1790295938579,910,23,98,1522
1790295938779,924,23,99,1525
1790295938980,940,23,99,1529
1790295939180,956,23,99,1532
1790295939380,968,23,99,1535
1790295939580,981,23,99,1539
1790295939781,996,23,99,1542
1790295939981,1010,23,99,1546
1790295940181,1026,23,100,1549
1790295940382,1039,23,101,1552
1790295940582,1054,23,101,1555
1790295940783,1068,23,101,1558
1790295940983,1081,23,101,1562
1790295941183,1096,23,101,1565
1790295941384,1108,23,101,1568
1790295941584,1122,23,102,1571
1790295941784,1138,23,102,1575
1790295941985,1152,23,102,1578
1790295942185,1167,23,103,1582
1790295942385,1181,23,103,1585
1790295942585,1194,23,103,1589
1790295942785,1207,23,103,1591
1790295942986,1221,23,104,1595
1790295943186,1235,23,104,1598
1790295943386,1248,23,104,1600
1790295943586,1264,23,104,1604
1790295943787,1279,23,104,1607
1790295943987,1293,23,105,1610
1790295944187,1307,23,105,1614
1790295944387,1320,23,106,1617
1790295944587,1333,23,106,1621
1790295944788,1346,23,106,1624
1790295944988,1361,23,106,1626
1790295945189,1377,23,106,1631
1790295945389,1390,23,107,1635
1790295945589,1405,23,107,1638
1790295945789,1419,23,107,1640
1790295945990,1433,23,107,1644
1790295946190,1447,23,107,1647
1790295946390,1461,23,108,1650
1790295946591,1475,23,108,1654
1790295946791,1490,23,108,1657
1790295946991,1505,23,108,1660
1790295947191,1519,23,108,1663
1790295947392,1533,23,109,1667
1790295947592,1547,23,109,1670
1790295947792,1560,23,109,1673
1790295947993,1575,23,109,1677
1790295948193,1591,23,109,1680
1790295948394,1604,23,109,1683
1790295948594,1618,23,110,1686
1790295948794,1632,23,110,1690
1790295948995,1647,23,111,1692
1790295949195,1662,23,111,1696
1790295949395,1676,23,111,1699
1790295949595,1690,23,111,1703
1790295949796,1705,23,111,1706
1790295949996,1719,23,112,1708
1790295950196,1735,23,112,1712
1790295950396,1749,23,112,1715
1790295950597,1762,23,112,1718
1790295950797,1776,23,113,1722
1790295950998,1790,23,113,1725
1790295951198,1808,23,113,1728
1790295951399,1821,23,114,1731
1790295951599,1833,23,114,1735
1790295951799,1848,23,114,1737
1790295951999,1863,23,114,1741
1790295952199,1877,23,114,1744
1790295952400,1890,23,114,1747
1790295952600,1904,23,114,1750
1790295952800,1918,23,114,1753
1790295953000,1934,23,114,1757
1790295953200,1947,23,115,1760
1790295953401,1961,23,115,1764
1790295953601,1976,23,115,1767
1790295953801,1990,23,116,1771
1790295954002,2004,23,116,1774
1790295954202,2020,23,116,1778
1790295954402,2033,23,116,1781
1790295954602,2048,23,117,1784
1790295954802,2063,23,117,1787
1790295955003,2076,23,117,1791
1790295955203,2092,23,117,1794
1790295955403,2105,23,117,1798
1790295955604,2119,23,117,1800
1790295955804,2133,23,118,1805
1790295956004,2148,23,118,1807
1790295956205,2164,23,118,1811
1790295956405,2175,23,118,1814
1790295956605,2190,23,119,1817
1790295956805,2207,23,119,1820
1790295957005,2220,23,120,1823
1790295957206,2236,23,120,1826
1790295957406,2249,23,120,1829
1790295957606,2264,23,121,1832
1790295957806,2279,23,121,1836
1790295958007,2294,23,121,1839
1790295958207,2310,23,121,1843
1790295958408,2323,23,121,1846
1790295958608,2339,23,122,1849
1790295958808,2353,23,122,1853
1790295959008,2367,23,122,1856
1790295959209,2384,23,122,1860
1790295959409,2397,23,123,1863
1790295959609,2413,23,123,1867
1790295959810,2428,23,123,1869
1790295960010,2441,23,123,1873
1790295960210,2458,23,124,1877
1790295960411,2472,23,124,1879
1790295960611,2487,23,125,1883
1790295960811,2502,23,125,1887
1790295961011,2517,23,125,1889
1790295961212,2534,23,125,1893
1790295961414,2548,23,125,1897
1790295961614,2562,23,125,1900
1790295961815,2576,23,126,1903
1790295962015,2592,23,126,1907
1790295962215,2608,23,126,1910
1790295962415,2621,23,126,1914
1790295962616,2634,23,127,1917
1790295962816,2650,23,127,1920
1790295963017,2664,23,127,1923
1790295963217,2681,23,127,1927
1790295963417,2695,23,128,1930
1790295963618,2710,23,128,1934
1790295963818,2724,23,128,1938
1790295964018,2740,23,128,1941
1790295964218,2757,23,129,1944
1790295964420,2769,23,129,1947
1790295964620,2785,23,129,1951
1790295964821,2800,23,129,1954
1790295965021,2814,23,130,1957
1790295965221,2830,23,130,1961
1790295965421,2843,23,131,1964
1790295965622,2857,23,131,1967
1790295965822,2873,23,131,1971
1790295966022,2887,23,131,1974
1790295966222,2903,23,132,1977
1790295966422,2916,23,132,1981
1790295966623,2932,23,132,1984
1790295966823,2947,23,132,1987
1790295967023,2962,23,133,1991
1790295967224,2977,23,133,1994
1790295967424,2991,23,133,1997
1790295967624,3004,23,133,2001
1790295967824,3020,23,133,2004
1790295968024,3034,23,134,2007
1790295968225,3048,23,134,2011
1790295968425,3062,23,134,2013
1790295968625,3079,23,134,2017
1790295968825,3091,23,134,2021
1790295969026,3106,23,135,2023
1790295969227,3122,23,135,2027
1790295969427,3136,23,135,2030
1790295969627,3151,23,135,2035
1790295969828,3165,23,136,2038
1790295970028,3182,23,136,2041
1790295970228,3195,23,136,2044
1790295970428,3210,23,137,2048
1790295970629,3225,23,137,2052
1790295970829,3240,23,137,2055
1790295971029,3255,23,138,2058
1790295971230,3272,23,138,2062
1790295971430,3286,23,138,2065
1790295971630,3300,23,138,2068
1790295971830,3315,23,139,2073
1790295972031,3328,23,139,2075
1790295972231,3345,23,139,2080
1790295972431,3358,23,139,2082
1790295972632,3373,23,140,2086
1790295972832,3389,23,140,2089
1790295973033,3404,23,140,2092
1790295973233,3418,23,140,2096
1790295973433,3433,23,141,2100
1790295973633,3447,23,141,2102
1790295973833,3464,23,141,2106
1790295974034,3478,23,142,2109
1790295974234,3494,23,142,2114
1790295974434,3507,23,142,2117
1790295974635,3523,23,142,2120
1790295974835,3538,23,142,2123
1790295975035,3553,23,143,2127
1790295975235,3568,23,143,2131
1790295975435,3583,23,143,2133
1790295975636,3598,23,143,2137
1790295975836,3613,23,143,2140
1790295976036,3628,23,144,2144
1790295976237,3644,23,144,2147
1790295976437,3657,23,144,2150
1790295976637,3674,23,145,2154
1790295976837,3689,23,145,2157
1790295977037,3703,23,146,2160
1790295977238,3720,23,146,2164
1790295977438,3734,23,146,2167
1790295977638,3748,23,146,2169
1790295977838,3762,23,146,2173
1790295978039,3777,23,146,2177
1790295978239,3792,23,147,2180
1790295978439,3806,23,147,2183
1790295978639,3821,23,148,2186
1790295978840,3835,23,148,2190
1790295979040,3850,23,148,2194
1790295979240,3866,23,148,2197
1790295979442,3880,23,149,2201
1790295979643,3895,23,149,2204
1790295979843,3908,23,149,2208
1790295980043,3923,23,149,2211
1790295980243,3938,23,150,2214
1790295980446,3953,23,150,2218
1790295980646,3968,23,150,2221
1790295980846,3983,23,150,2224
1790295981046,3998,23,151,2228
1790295981247,4012,23,151,2231
1790295981447,4027,23,151,2233
1790295981647,4043,23,151,2238
1790295981848,4058,23,152,2240
1790295982048,4075,23,152,2243
1790295982248,4090,23,152,2248
1790295982449,4105,23,152,2250
1790295982649,4120,23,153,2254
1790295982849,4135,23,153,2258
1790295983049,4150,23,154,2261
1790295983250,4165,23,154,2265
1790295983450,4178,23,154,2268
1790295983650,4194,23,155,2271
1790295983851,4208,23,155,2275
1790295984051,4225,23,155,2278
1790295984251,4240,23,155,2282
1790295984451,4253,23,156,2284
1790295984652,4271,23,156,2288
1790295984852,4285,23,156,2291
1790295985052,4300,23,156,2294
1790295985252,4316,23,156,2298
1790295985452,4331,23,156,2301
1790295985653,4346,23,157,2305
1790295985853,4359,23,158,2308
1790295986053,4375,23,158,2311
1790295986254,4390,23,158,2314
1790295986456,4405,23,158,2317
1790295986656,4418,23,158,2321
1790295986856,4433,23,159,2323
1790295987056,4447,23,159,2327
1790295987257,4462,23,159,2331
1790295987457,4477,23,159,2334
1790295987657,4491,23,161,2336
1790295987858,4508,23,162,2339
1790295988058,4524,23,162,2342
1790295988258,4540,23,163,2346
1790295988458,4554,23,163,2349
1790295988659,4572,23,164,2352
1790295988859,4590,23,167,2355
1790295989059,4619,23,171,2358
1790295989259,4635,23,172,2362
1790295989460,4648,23,172,2365
1790295989660,4673,23,177,2368
1790295989860,4689,23,177,2371
1790295990061,4704,23,177,2374
1790295990261,4719,23,177,2378
1790295990462,4734,23,177,2381
1790295990662,4749,23,178,2384
1790295990862,4762,23,178,2387
1790295991062,4777,23,178,2390
1790295991262,4794,23,179,2393
1790295991463,4808,23,179,2397
1790295991663,4823,23,179,2400
1790295991863,4838,23,179,2403
1790295992064,4853,23,180,2408
1790295992264,4867,23,180,2411
1790295992464,4882,23,180,2413
1790295992664,4895,23,181,2417
1790295992865,4910,23,181,2420
1790295993065,4926,23,181,2423
1790295993265,4939,23,182,2427
1790295993465,4952,23,182,2430
1790295993666,4966,23,182,2433
1790295993866,4981,23,182,2436
1790295994067,4996,23,182,2440
1790295994267,5011,23,182,2443
1790295994467,5026,23,182,2446
1790295994667,5041,23,183,2451
1790295994868,5055,23,183,2453
1790295995068,5069,23,184,2457
1790295995268,5086,23,184,2460
1790295995468,5099,23,184,2463
1790295995669,5114,23,184,2466
1790295995869,5129,23,185,2471
1790295996069,5142,23,185,2474
1790295996269,5160,23,186,2477
1790295996470,5173,23,186,2480
1790295996670,5189,23,186,2484
1790295996870,5204,23,187,2487
1790295997071,5219,23,187,2490
1790295997271,5234,23,187,2494
1790295997471,5249,23,187,2497
1790295997671,5264,23,188,2501
1790295997872,5280,23,188,2504
1790295998072,5294,23,188,2507
1790295998272,5312,23,188,2511
1790295998472,5325,23,188,2514
1790295998673,5339,23,189,2517
1790295998873,5354,23,189,2520
1790295999073,5369,23,189,2524
1790295999274,5385,23,189,2528
1790295999474,5398,23,189,2530
1790295999674,5414,23,190,2534
1790295999874,5428,23,191,2538
1790296000075,5444,23,191,2542
1790296000275,5459,23,191,2545
1790296000475,5473,23,191,2549
1790296000675,5487,23,192,2552
1790296000876,5502,23,192,2555
1790296001076,5516,23,192,2559
1790296001276,5532,23,192,2562
1790296001477,5544,23,192,2566
1790296001677,5559,23,193,2569
1790296001877,5573,23,193,2572
1790296002077,5589,23,193,2576
