# mem-guard start x3=27182 floor_mb=3000 swap_growth_mb=1536 x3_max_mb=3072 swap_used0_mb=4076
1790246440.063498693 mem_available_mb=5065 swap_used_mb=4076 x3_rss_mb=153 x3_swap_mb=0
1790246460.820391185 mem_available_mb=5604 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246461.381611029 mem_available_mb=5602 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246461.937592070 mem_available_mb=5601 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246462.493428685 mem_available_mb=5599 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246463.052587747 mem_available_mb=5598 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246463.617992278 mem_available_mb=5598 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246464.178869101 mem_available_mb=5597 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246464.742353788 mem_available_mb=5597 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246465.309992955 mem_available_mb=5596 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246465.879112433 mem_available_mb=5594 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246466.422032433 mem_available_mb=5592 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246466.982238683 mem_available_mb=5594 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246467.543303318 mem_available_mb=5593 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246468.113902797 mem_available_mb=5594 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246468.678257224 mem_available_mb=5584 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246469.240927693 mem_available_mb=5594 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246469.797186651 mem_available_mb=5592 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246470.323952328 mem_available_mb=5589 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246470.849290973 mem_available_mb=5511 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246471.374032275 mem_available_mb=5512 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246471.898387014 mem_available_mb=5509 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246472.422428889 mem_available_mb=5499 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246472.946839722 mem_available_mb=5492 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246473.476534722 mem_available_mb=5473 swap_used_mb=4065 x3_rss_mb=217 x3_swap_mb=0
1790246474.001612170 mem_available_mb=5514 swap_used_mb=4108 x3_rss_mb=218 x3_swap_mb=0
1790246474.526502795 mem_available_mb=5476 swap_used_mb=4138 x3_rss_mb=218 x3_swap_mb=0
1790246475.061643159 mem_available_mb=5403 swap_used_mb=4197 x3_rss_mb=222 x3_swap_mb=0
1790246475.586072534 mem_available_mb=5242 swap_used_mb=4283 x3_rss_mb=226 x3_swap_mb=0
1790246476.117755346 mem_available_mb=5311 swap_used_mb=4307 x3_rss_mb=226 x3_swap_mb=0
1790246476.646511752 mem_available_mb=5215 swap_used_mb=4307 x3_rss_mb=225 x3_swap_mb=0
1790246477.173072221 mem_available_mb=5206 swap_used_mb=4307 x3_rss_mb=224 x3_swap_mb=0
1790246477.699107637 mem_available_mb=5118 swap_used_mb=4318 x3_rss_mb=223 x3_swap_mb=0
1790246478.237686127 mem_available_mb=5046 swap_used_mb=4322 x3_rss_mb=220 x3_swap_mb=0
1790246478.770741960 mem_available_mb=5021 swap_used_mb=4322 x3_rss_mb=223 x3_swap_mb=0
1790246479.299236543 mem_available_mb=4964 swap_used_mb=4322 x3_rss_mb=226 x3_swap_mb=0
1790246479.828313001 mem_available_mb=4950 swap_used_mb=4322 x3_rss_mb=223 x3_swap_mb=0
1790246480.357315032 mem_available_mb=4959 swap_used_mb=4323 x3_rss_mb=223 x3_swap_mb=0
1790246480.901535709 mem_available_mb=4804 swap_used_mb=4323 x3_rss_mb=215 x3_swap_mb=0
1790246481.435526125 mem_available_mb=4699 swap_used_mb=4323 x3_rss_mb=213 x3_swap_mb=0
1790246481.964515396 mem_available_mb=4708 swap_used_mb=4325 x3_rss_mb=216 x3_swap_mb=0
1790246482.486134510 mem_available_mb=4706 swap_used_mb=4371 x3_rss_mb=213 x3_swap_mb=0
1790246483.011043364 mem_available_mb=4705 swap_used_mb=4401 x3_rss_mb=213 x3_swap_mb=0
1790246483.536093885 mem_available_mb=4690 swap_used_mb=4527 x3_rss_mb=214 x3_swap_mb=0
1790246484.186885291 mem_available_mb=4593 swap_used_mb=4563 x3_rss_mb=213 x3_swap_mb=0
1790246484.734390551 mem_available_mb=4410 swap_used_mb=4560 x3_rss_mb=211 x3_swap_mb=0
1790246485.266553155 mem_available_mb=4302 swap_used_mb=4560 x3_rss_mb=211 x3_swap_mb=0
1790246485.805702113 mem_available_mb=4265 swap_used_mb=4560 x3_rss_mb=210 x3_swap_mb=0
1790246486.335777061 mem_available_mb=4290 swap_used_mb=4561 x3_rss_mb=212 x3_swap_mb=0
1790246486.859984978 mem_available_mb=4260 swap_used_mb=4580 x3_rss_mb=209 x3_swap_mb=0
1790246487.389626071 mem_available_mb=4256 swap_used_mb=4603 x3_rss_mb=209 x3_swap_mb=0
1790246487.928386435 mem_available_mb=4262 swap_used_mb=4631 x3_rss_mb=209 x3_swap_mb=0
1790246488.466600029 mem_available_mb=4256 swap_used_mb=4631 x3_rss_mb=209 x3_swap_mb=0
1790246489.008595237 mem_available_mb=4267 swap_used_mb=4639 x3_rss_mb=209 x3_swap_mb=0
1790246489.544770289 mem_available_mb=4266 swap_used_mb=4638 x3_rss_mb=209 x3_swap_mb=0
1790246490.086988830 mem_available_mb=4265 swap_used_mb=4638 x3_rss_mb=209 x3_swap_mb=0
1790246490.630134664 mem_available_mb=4263 swap_used_mb=4638 x3_rss_mb=209 x3_swap_mb=0
1790246491.200328674 mem_available_mb=4262 swap_used_mb=4639 x3_rss_mb=209 x3_swap_mb=0
1790246491.748828309 mem_available_mb=4263 swap_used_mb=4639 x3_rss_mb=209 x3_swap_mb=0
1790246492.275751590 mem_available_mb=4253 swap_used_mb=4643 x3_rss_mb=209 x3_swap_mb=0
1790246492.818472215 mem_available_mb=4260 swap_used_mb=4643 x3_rss_mb=209 x3_swap_mb=0
1790246493.354046277 mem_available_mb=4254 swap_used_mb=4645 x3_rss_mb=209 x3_swap_mb=0
1790246493.897817371 mem_available_mb=4256 swap_used_mb=4652 x3_rss_mb=209 x3_swap_mb=0
1790246494.448230287 mem_available_mb=4256 swap_used_mb=4645 x3_rss_mb=209 x3_swap_mb=0
1790246494.988399766 mem_available_mb=4259 swap_used_mb=4645 x3_rss_mb=209 x3_swap_mb=0
1790246495.516463308 mem_available_mb=4259 swap_used_mb=4645 x3_rss_mb=209 x3_swap_mb=0
1790246496.070001693 mem_available_mb=4260 swap_used_mb=4650 x3_rss_mb=209 x3_swap_mb=0
1790246496.609821172 mem_available_mb=4273 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246497.159670599 mem_available_mb=4271 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246497.710877786 mem_available_mb=4270 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246498.270097734 mem_available_mb=4265 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246498.821125858 mem_available_mb=4262 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246499.381958358 mem_available_mb=4262 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246499.937807837 mem_available_mb=4261 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246500.482612160 mem_available_mb=4262 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246501.028669972 mem_available_mb=4263 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246501.581744087 mem_available_mb=4263 swap_used_mb=4659 x3_rss_mb=209 x3_swap_mb=0
1790246502.125918878 mem_available_mb=4262 swap_used_mb=4660 x3_rss_mb=209 x3_swap_mb=0
1790246502.663852732 mem_available_mb=4262 swap_used_mb=4663 x3_rss_mb=209 x3_swap_mb=0
1790246503.215767211 mem_available_mb=4272 swap_used_mb=4696 x3_rss_mb=209 x3_swap_mb=0
1790246503.770108617 mem_available_mb=4270 swap_used_mb=4696 x3_rss_mb=209 x3_swap_mb=0
1790246504.332920492 mem_available_mb=4306 swap_used_mb=4693 x3_rss_mb=209 x3_swap_mb=0
1790246504.883307366 mem_available_mb=4301 swap_used_mb=4693 x3_rss_mb=209 x3_swap_mb=0
1790246505.450409293 mem_available_mb=4439 swap_used_mb=4693 x3_rss_mb=209 x3_swap_mb=0
1790246506.002414501 mem_available_mb=4440 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246506.538684658 mem_available_mb=4439 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246507.094696376 mem_available_mb=4439 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246507.646076063 mem_available_mb=4438 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246508.190311636 mem_available_mb=4437 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246508.748368250 mem_available_mb=4437 swap_used_mb=4692 x3_rss_mb=209 x3_swap_mb=0
1790246509.281361844 mem_available_mb=4391 swap_used_mb=4686 x3_rss_mb=209 x3_swap_mb=0
1790246509.842159292 mem_available_mb=4395 swap_used_mb=4681 x3_rss_mb=209 x3_swap_mb=0
1790246510.416090229 mem_available_mb=4355 swap_used_mb=4742 x3_rss_mb=209 x3_swap_mb=0
1790246510.952410437 mem_available_mb=4370 swap_used_mb=4783 x3_rss_mb=209 x3_swap_mb=0
1790246511.509403041 mem_available_mb=4374 swap_used_mb=4794 x3_rss_mb=209 x3_swap_mb=0
1790246512.065200124 mem_available_mb=4376 swap_used_mb=4798 x3_rss_mb=209 x3_swap_mb=0
1790246512.600753874 mem_available_mb=4371 swap_used_mb=4801 x3_rss_mb=209 x3_swap_mb=0
1790246513.133201426 mem_available_mb=4372 swap_used_mb=4801 x3_rss_mb=209 x3_swap_mb=0
1790246513.671775228 mem_available_mb=4371 swap_used_mb=4801 x3_rss_mb=209 x3_swap_mb=0
1790246514.219033509 mem_available_mb=4438 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246514.766282415 mem_available_mb=4434 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246515.306084863 mem_available_mb=4435 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246515.858515175 mem_available_mb=4442 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246516.403008820 mem_available_mb=4441 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246516.948153247 mem_available_mb=4439 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246517.481526164 mem_available_mb=4438 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246518.024999549 mem_available_mb=4435 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246518.569810018 mem_available_mb=4440 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246519.110088663 mem_available_mb=4439 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246519.655620434 mem_available_mb=4439 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246520.203135277 mem_available_mb=4431 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246520.743854027 mem_available_mb=4440 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246521.272836839 mem_available_mb=4438 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246521.814060954 mem_available_mb=4432 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246522.355676527 mem_available_mb=4431 swap_used_mb=4799 x3_rss_mb=209 x3_swap_mb=0
1790246522.886879287 mem_available_mb=4421 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246523.431061891 mem_available_mb=4419 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246523.973768505 mem_available_mb=4413 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246524.501135953 mem_available_mb=4414 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246525.039125588 mem_available_mb=4411 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246525.567978765 mem_available_mb=4411 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246526.103623452 mem_available_mb=4408 swap_used_mb=4793 x3_rss_mb=209 x3_swap_mb=0
1790246526.641403192 mem_available_mb=4407 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246527.185193868 mem_available_mb=4420 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246527.737837514 mem_available_mb=4419 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246528.271856368 mem_available_mb=4421 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246528.814179701 mem_available_mb=4420 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246529.355351472 mem_available_mb=4416 swap_used_mb=4792 x3_rss_mb=209 x3_swap_mb=0
1790246529.906776680 mem_available_mb=4415 swap_used_mb=4791 x3_rss_mb=209 x3_swap_mb=0
1790246530.451980065 mem_available_mb=4406 swap_used_mb=4791 x3_rss_mb=209 x3_swap_mb=0
1790246530.996529127 mem_available_mb=4407 swap_used_mb=4794 x3_rss_mb=209 x3_swap_mb=0
1790246531.531045794 mem_available_mb=4395 swap_used_mb=4793 x3_rss_mb=208 x3_swap_mb=0
1790246532.065015794 mem_available_mb=4389 swap_used_mb=4793 x3_rss_mb=208 x3_swap_mb=0
1790246532.602249439 mem_available_mb=4388 swap_used_mb=4794 x3_rss_mb=208 x3_swap_mb=0
1790246533.135376783 mem_available_mb=4388 swap_used_mb=4794 x3_rss_mb=208 x3_swap_mb=0
1790246533.660665064 mem_available_mb=4354 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246534.202682251 mem_available_mb=4356 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246534.764179803 mem_available_mb=4356 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246535.309472876 mem_available_mb=4358 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246535.863727615 mem_available_mb=4356 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246536.425668136 mem_available_mb=4392 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246536.996176000 mem_available_mb=4390 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246537.559076052 mem_available_mb=4387 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246538.120725166 mem_available_mb=4387 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246538.664268760 mem_available_mb=4343 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246539.194857926 mem_available_mb=4343 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246539.740583551 mem_available_mb=4342 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246540.276975790 mem_available_mb=4348 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246540.820591103 mem_available_mb=4346 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246541.359199644 mem_available_mb=4346 swap_used_mb=4793 x3_rss_mb=207 x3_swap_mb=0
1790246541.901653446 mem_available_mb=4349 swap_used_mb=4794 x3_rss_mb=207 x3_swap_mb=0
1790246542.440587717 mem_available_mb=4353 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246542.979288967 mem_available_mb=4355 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246543.513430893 mem_available_mb=4352 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246544.062616362 mem_available_mb=4352 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246544.601724018 mem_available_mb=4349 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246545.127980372 mem_available_mb=4384 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246545.671319538 mem_available_mb=4382 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246546.206139330 mem_available_mb=4382 swap_used_mb=4787 x3_rss_mb=207 x3_swap_mb=0
1790246546.755319121 mem_available_mb=4494 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246547.295001725 mem_available_mb=4495 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246547.839424694 mem_available_mb=4493 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246548.383139329 mem_available_mb=4492 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246548.920537818 mem_available_mb=4492 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246549.465559797 mem_available_mb=4491 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246550.017060891 mem_available_mb=4492 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246550.560629224 mem_available_mb=4491 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246551.106777245 mem_available_mb=4490 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246551.650154849 mem_available_mb=4489 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246552.196742921 mem_available_mb=4489 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246552.746436202 mem_available_mb=4501 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246553.299713963 mem_available_mb=4500 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246553.863610942 mem_available_mb=4496 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246554.418492921 mem_available_mb=4494 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246554.966598285 mem_available_mb=4488 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246555.522975264 mem_available_mb=4487 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246556.079291566 mem_available_mb=4486 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246556.631693597 mem_available_mb=4486 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246557.205666044 mem_available_mb=4484 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246557.772466982 mem_available_mb=4484 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246558.325369013 mem_available_mb=4483 swap_used_mb=4785 x3_rss_mb=207 x3_swap_mb=0
1790246558.877949794 mem_available_mb=4481 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246559.440140471 mem_available_mb=4480 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246559.998778179 mem_available_mb=4486 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246560.548196043 mem_available_mb=4491 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246561.092337553 mem_available_mb=4488 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246561.620416876 mem_available_mb=4486 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246562.152268386 mem_available_mb=4486 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246562.695013803 mem_available_mb=4481 swap_used_mb=4784 x3_rss_mb=207 x3_swap_mb=0
1790246563.241503438 mem_available_mb=4481 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246563.778300209 mem_available_mb=4482 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246564.318620000 mem_available_mb=4482 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246564.851344896 mem_available_mb=4480 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246565.394767343 mem_available_mb=4480 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246565.937908020 mem_available_mb=4481 swap_used_mb=4783 x3_rss_mb=207 x3_swap_mb=0
1790246566.473819218 mem_available_mb=4489 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246567.009015520 mem_available_mb=4489 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246567.552576822 mem_available_mb=4489 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246568.094133853 mem_available_mb=4492 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246568.618945311 mem_available_mb=4492 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246569.160674686 mem_available_mb=4492 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246569.708614008 mem_available_mb=4480 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246570.246999425 mem_available_mb=4479 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246570.776594425 mem_available_mb=4477 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246571.313890362 mem_available_mb=4541 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246571.849236768 mem_available_mb=4563 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246572.399519372 mem_available_mb=4565 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246572.948166716 mem_available_mb=4568 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246573.484396299 mem_available_mb=4568 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246574.025589580 mem_available_mb=4567 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246574.580134475 mem_available_mb=4566 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246575.118844631 mem_available_mb=4561 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246575.666436975 mem_available_mb=4560 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246576.212051089 mem_available_mb=4560 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246576.762042652 mem_available_mb=4558 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246577.310087287 mem_available_mb=4556 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246577.850786505 mem_available_mb=4555 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246578.395370880 mem_available_mb=4556 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246578.936653067 mem_available_mb=4555 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246579.475643380 mem_available_mb=4557 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246580.014271036 mem_available_mb=4556 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246580.556950983 mem_available_mb=4551 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246581.099461504 mem_available_mb=4550 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
1790246581.633141296 mem_available_mb=4569 swap_used_mb=4781 x3_rss_mb=207 x3_swap_mb=0
