TRACER 0
RTT 1790360945.819 4.336
RTT 1790360946.068 3.027
RTT 1790360946.315 0.166
RTT 1790360946.567 0.184
RTT 1790360946.820 2.535
RTT 1790360947.075 7.246
RTT 1790360947.320 1.965
RTT 1790360947.569 1.645
RTT 1790360947.820 2.065
RTT 1790360948.068 0.105
RTT 1790360948.318 0.151
RTT 1790360948.576 7.763
RTT 1790360948.824 5.677
RTT 1790360949.076 7.460
RTT 1790360949.320 1.351
RTT 1790360949.572 3.260
RTT 1790360949.820 0.777
RTT 1790360950.069 0.260
RTT 1790360950.322 0.610
RTT 1790360950.572 0.065
RTT 1790360950.828 6.302
RTT 1790360951.080 8.205
RTT 1790360951.327 5.224
RTT 1790360951.576 4.448
RTT 1790360951.823 0.590
RTT 1790360952.073 0.156
RTT 1790360952.323 0.088
RTT 1790360952.573 0.420
RTT 1790360952.827 4.605
RTT 1790360953.074 0.851
RTT 1790360953.323 0.231
RTT 1790360953.577 3.689
RTT 1790360953.823 0.129
RTT 1790360954.074 0.360
RTT 1790360954.326 0.119
RTT 1790360954.581 4.452
RTT 1790360954.826 0.153
RTT 1790360955.080 3.618
RTT 1790360955.329 2.938
RTT 1790360955.577 0.840
RTT 1790360955.827 0.284
RTT 1790360956.077 0.212
RTT 1790360956.328 0.292
RTT 1790360956.584 6.524
RTT 1790360956.828 0.210
RTT 1790360957.082 3.974
RTT 1790360957.332 4.123
RTT 1790360957.578 0.167
RTT 1790360957.828 0.101
RTT 1790360958.078 0.079
RTT 1790360958.331 2.872
RTT 1790360958.579 0.874
RTT 1790360958.829 0.186
RTT 1790360959.084 4.932
RTT 1790360959.335 6.186
RTT 1790360959.580 0.312
RTT 1790360959.830 0.115
RTT 1790360960.083 3.420
RTT 1790360960.330 0.071
RTT 1790360960.580 0.323
RTT 1790360960.830 0.152
RTT 1790360961.084 3.674
RTT 1790360961.330 0.079
RTT 1790360961.581 0.439
RTT 1790360961.835 4.242
RTT 1790360962.083 1.996
RTT 1790360962.336 4.850
RTT 1790360962.581 0.109
RTT 1790360962.831 0.114
RTT 1790360963.088 6.572
RTT 1790360963.336 4.388
RTT 1790360963.582 0.163
RTT 1790360963.833 0.986
RTT 1790360964.088 5.828
RTT 1790360964.333 0.376
RTT 1790360964.583 0.336
RTT 1790360964.837 3.753
RTT 1790360965.086 3.299
RTT 1790360965.336 2.510
RTT 1790360965.586 0.208
RTT 1790360965.840 4.281
RTT 1790360966.087 1.575
RTT 1790360966.336 0.516
RTT 1790360966.586 0.197
RTT 1790360966.837 0.480
RTT 1790360967.088 1.942
RTT 1790360967.340 3.412
RTT 1790360967.587 0.137
RTT 1790360967.837 0.071
RTT 1790360968.088 1.128
RTT 1790360968.337 0.081
RTT 1790360968.590 0.355
RTT 1790360968.841 0.850
RTT 1790360969.091 1.330
RTT 1790360969.340 0.295
RTT 1790360969.590 0.154
RTT 1790360969.844 3.262
RTT 1790360970.096 5.713
RTT 1790360970.341 0.291
RTT 1790360970.591 0.191
RTT 1790360970.844 3.153
RTT 1790360971.091 0.136
RTT 1790360971.341 0.161
RTT 1790360971.595 3.910
RTT 1790360971.844 2.716
RTT 1790360972.092 0.365
RTT 1790360972.344 0.107
RTT 1790360972.596 1.862
RTT 1790360972.846 1.704
RTT 1790360973.094 0.206
RTT 1790360973.345 0.336
RTT 1790360973.595 0.823
RTT 1790360973.847 2.043
RTT 1790360974.095 0.196
RTT 1790360974.345 0.160
RTT 1790360974.599 3.834
RTT 1790360974.848 3.101
RTT 1790360975.096 0.129
RTT 1790360975.346 0.222
RTT 1790360975.596 0.217
RTT 1790360975.852 5.843
RTT 1790360976.096 0.093
RTT 1790360976.347 0.256
RTT 1790360976.597 0.194
RTT 1790360976.851 4.556
RTT 1790360977.097 0.296
RTT 1790360977.347 0.090
RTT 1790360977.597 0.093
RTT 1790360977.852 4.729
RTT 1790360978.100 2.623
RTT 1790360978.348 0.162
RTT 1790360978.598 0.092
RTT 1790360978.857 8.865
RTT 1790360979.098 0.065
RTT 1790360979.349 0.223
RTT 1790360979.603 4.269
RTT 1790360979.849 0.405
RTT 1790360980.099 0.093
RTT 1790360980.349 0.161
RTT 1790360980.601 2.168
RTT 1790360980.851 1.503
RTT 1790360981.100 0.361
RTT 1790360981.350 0.184
RTT 1790360981.601 1.174
RTT 1790360981.856 5.910
RTT 1790360982.101 0.916
RTT 1790360982.351 0.118
RTT 1790360982.608 7.654
RTT 1790360982.851 0.449
RTT 1790360983.101 0.180
RTT 1790360983.353 2.124
RTT 1790360983.603 2.168
RTT 1790360983.852 0.457
RTT 1790360984.103 0.877
RTT 1790360984.360 7.969
RTT 1790360984.602 0.319
RTT 1790360984.853 0.390
RTT 1790360985.116 13.516
RTT 1790360985.353 0.633
RTT 1790360985.606 3.603
RTT 1790360985.853 0.245
RTT 1790360986.106 3.025
RTT 1790360986.357 4.099
RTT 1790360986.603 0.076
RTT 1790360986.854 0.160
RTT 1790360987.104 0.099
RTT 1790360987.359 5.131
RTT 1790360987.605 0.701
RTT 1790360987.855 0.367
RTT 1790360988.108 3.203
RTT 1790360988.360 5.231
RTT 1790360988.605 0.174
RTT 1790360988.855 0.101
RTT 1790360989.112 6.810
RTT 1790360989.356 0.942
RTT 1790360989.606 0.125
RTT 1790360989.859 3.750
RTT 1790360990.108 2.083
RTT 1790360990.356 0.142
RTT 1790360990.607 0.203
RTT 1790360990.859 2.101
RTT 1790360991.108 0.659
RTT 1790360991.358 0.886
RTT 1790360991.607 0.134
RTT 1790360991.862 4.649
RTT 1790360992.109 1.504
RTT 1790360992.358 0.485
RTT 1790360992.608 0.168
RTT 1790360992.862 4.222
RTT 1790360993.117 8.856
RTT 1790360993.359 0.069
RTT 1790360993.609 0.133
RTT 1790360993.867 8.784
RTT 1790360994.112 2.866
RTT 1790360994.361 2.157
RTT 1790360994.609 0.307
RTT 1790360994.860 0.280
RTT 1790360995.112 2.046
RTT 1790360995.360 0.482
RTT 1790360995.610 0.088
RTT 1790360995.865 4.374
RTT 1790360996.116 5.579
RTT 1790360996.362 1.537
RTT 1790360996.611 0.213
RTT 1790360996.863 0.315
RTT 1790360997.119 6.364
RTT 1790360997.365 1.579
RTT 1790360997.614 0.325
RTT 1790360997.864 0.255
RTT 1790360998.116 2.823
RTT 1790360998.367 3.621
RTT 1790360998.614 0.106
RTT 1790360998.864 0.192
RTT 1790360999.116 1.733
RTT 1790360999.368 3.634
RTT 1790360999.615 0.384
RTT 1790360999.865 0.166
RTT 1790361000.117 2.170
RTT 1790361000.368 3.225
RTT 1790361000.615 0.122
RTT 1790361000.865 0.103
RTT 1790361001.119 3.899
RTT 1790361001.368 2.417
RTT 1790361001.620 4.403
RTT 1790361001.866 0.156
RTT 1790361002.116 0.155
RTT 1790361002.371 4.599
RTT 1790361002.620 4.022
RTT 1790361002.867 0.133
RTT 1790361003.117 0.189
RTT 1790361003.367 0.211
RTT 1790361003.624 6.782
RTT 1790361003.867 0.152
RTT 1790361004.118 0.474
RTT 1790361004.380 12.479
RTT 1790361004.621 3.418
RTT 1790361004.868 0.373
RTT 1790361005.118 0.110
RTT 1790361005.372 3.351
RTT 1790361005.621 2.794
RTT 1790361005.869 0.204
RTT 1790361006.121 0.076
RTT 1790361006.375 4.223
RTT 1790361006.623 2.200
RTT 1790361006.871 0.073
RTT 1790361007.121 0.085
RTT 1790361007.376 4.829
RTT 1790361007.624 2.580
RTT 1790361007.872 0.112
RTT 1790361008.122 0.355
RTT 1790361008.381 8.779
RTT 1790361008.624 2.127
RTT 1790361008.879 6.767
RTT 1790361009.122 0.090
RTT 1790361009.381 8.592
RTT 1790361009.625 2.128
RTT 1790361009.873 0.136
RTT 1790361010.125 0.203
RTT 1790361010.376 0.715
RTT 1790361010.630 4.976
RTT 1790361010.876 0.117
RTT 1790361011.126 0.344
RTT 1790361011.381 5.155
RTT 1790361011.627 0.641
RTT 1790361011.876 0.243
RTT 1790361012.127 0.331
RTT 1790361012.380 3.159
RTT 1790361012.627 0.674
RTT 1790361012.877 0.295
RTT 1790361013.127 0.406
RTT 1790361013.379 1.581
RTT 1790361013.632 4.674
RTT 1790361013.878 0.161
RTT 1790361014.128 0.081
RTT 1790361014.381 2.749
RTT 1790361014.633 4.828
RTT 1790361014.878 0.296
RTT 1790361015.129 0.198
RTT 1790361015.379 0.284
RTT 1790361015.632 2.921
RTT 1790361015.879 0.099
RTT 1790361016.131 0.482
RTT 1790361016.385 4.430
RTT 1790361016.636 5.246
RTT 1790361016.881 0.131
RTT 1790361017.131 0.182
RTT 1790361017.381 0.184
RTT 1790361017.636 5.027
RTT 1790361017.884 3.253
RTT 1790361018.132 0.292
RTT 1790361018.388 6.354
RTT 1790361018.635 3.016
RTT 1790361018.882 0.135
RTT 1790361019.132 0.183
RTT 1790361019.385 1.740
RTT 1790361019.633 0.094
RTT 1790361019.883 0.173
RTT 1790361020.134 0.186
RTT 1790361020.388 4.467
RTT 1790361020.634 0.085
RTT 1790361020.884 0.233
RTT 1790361021.134 0.197
RTT 1790361021.385 0.551
RTT 1790361021.634 0.082
RTT 1790361021.885 0.178
RTT 1790361022.135 0.333
RTT 1790361022.389 3.992
RTT 1790361022.637 1.663
RTT 1790361022.885 0.175
RTT 1790361023.135 0.077
RTT 1790361023.391 5.413
RTT 1790361023.636 0.573
RTT 1790361023.886 0.147
RTT 1790361024.136 0.130
RTT 1790361024.392 5.905
RTT 1790361024.640 3.795
RTT 1790361024.886 0.177
RTT 1790361025.139 0.209
RTT 1790361025.392 2.671
RTT 1790361025.643 4.005
RTT 1790361025.889 0.197
RTT 1790361026.142 0.383
RTT 1790361026.397 4.905
RTT 1790361026.648 6.035
RTT 1790361026.892 0.283
RTT 1790361027.143 0.329
RTT 1790361027.393 0.211
RTT 1790361027.648 5.418
RTT 1790361027.893 0.089
RTT 1790361028.145 0.222
RTT 1790361028.396 0.682
RTT 1790361028.646 0.662
RTT 1790361028.895 0.099
RTT 1790361029.150 4.587
RTT 1790361029.400 4.365
RTT 1790361029.647 0.907
RTT 1790361029.896 0.368
RTT 1790361030.146 0.143
RTT 1790361030.400 3.821
RTT 1790361030.648 1.751
RTT 1790361030.897 0.159
RTT 1790361031.151 4.941
RTT 1790361031.401 4.723
RTT 1790361031.647 0.096
RTT 1790361031.897 0.066
RTT 1790361032.152 5.261
RTT 1790361032.400 2.908
RTT 1790361032.647 0.116
RTT 1790361032.898 0.209
RTT 1790361033.149 1.083
RTT 1790361033.404 6.371
RTT 1790361033.648 0.168
RTT 1790361033.898 0.169
RTT 1790361034.152 4.127
RTT 1790361034.398 0.181
RTT 1790361034.649 0.199
RTT 1790361034.899 0.196
RTT 1790361035.152 3.245
RTT 1790361035.399 0.083
RTT 1790361035.649 0.122
RTT 1790361035.899 0.192
RTT 1790361036.150 0.332
RTT 1790361036.403 3.439
RTT 1790361036.650 0.105
RTT 1790361036.900 0.120
RTT 1790361037.150 0.189
RTT 1790361037.404 3.802
RTT 1790361037.650 0.118
RTT 1790361037.901 0.169
RTT 1790361038.151 0.111
RTT 1790361038.408 7.196
RTT 1790361038.651 0.104
RTT 1790361038.901 0.225
RTT 1790361039.151 0.199
RTT 1790361039.404 2.176
RTT 1790361039.652 0.128
RTT 1790361039.902 0.321
RTT 1790361040.152 0.181
RTT 1790361040.402 0.347
RTT 1790361040.652 0.105
RTT 1790361040.902 0.060
RTT 1790361041.152 0.147
RTT 1790361041.403 0.994
RTT 1790361041.653 0.181
RTT 1790361041.905 0.118
RTT 1790361042.156 1.209
RTT 1790361042.405 0.316
RTT 1790361042.655 0.282
RTT 1790361042.906 0.332
RTT 1790361043.156 0.062
RTT 1790361043.406 0.147
RTT 1790361043.656 0.356
RTT 1790361043.908 2.467
RTT 1790361044.160 3.857
RTT 1790361044.406 0.133
RTT 1790361044.657 0.334
RTT 1790361044.912 5.419
RTT 1790361045.159 2.792
RTT 1790361045.407 0.217
RTT 1790361045.657 0.158
RTT 1790361045.908 1.007
RTT 1790361046.160 3.001
RTT 1790361046.407 0.145
RTT 1790361046.658 0.151
RTT 1790361046.912 4.170
RTT 1790361047.165 7.008
RTT 1790361047.408 0.220
RTT 1790361047.661 0.675
RTT 1790361047.916 5.667
RTT 1790361048.163 2.442
RTT 1790361048.411 0.119
RTT 1790361048.663 2.266
RTT 1790361048.916 5.144
RTT 1790361049.161 0.223
RTT 1790361049.412 0.352
RTT 1790361049.667 6.007
RTT 1790361049.915 3.565
RTT 1790361050.162 0.299
RTT 1790361050.414 0.168
RTT 1790361050.668 4.274
RTT 1790361050.914 0.085
RTT 1790361051.165 0.172
RTT 1790361051.418 3.030
RTT 1790361051.676 11.252
RTT 1790361051.915 0.121
RTT 1790361052.165 0.174
RTT 1790361052.424 8.680
RTT 1790361052.670 4.627
RTT 1790361052.916 0.122
RTT 1790361053.168 0.232
RTT 1790361053.418 0.306
RTT 1790361053.672 4.391
RTT 1790361053.920 1.880
RTT 1790361054.168 0.145
RTT 1790361054.422 3.817
RTT 1790361054.673 4.283
RTT 1790361054.919 0.155
RTT 1790361055.169 0.328
RTT 1790361055.419 0.075
RTT 1790361055.676 6.916
RTT 1790361055.919 0.128
RTT 1790361056.170 0.131
RTT 1790361056.420 0.214
RTT 1790361056.676 5.390
RTT 1790361056.920 0.119
RTT 1790361057.171 0.310
RTT 1790361057.422 0.300
RTT 1790361057.672 0.225
RTT 1790361057.924 2.045
RTT 1790361058.172 0.239
RTT 1790361058.422 0.190
RTT 1790361058.672 0.347
RTT 1790361058.922 0.149
RTT 1790361059.172 0.138
RTT 1790361059.423 0.105
RTT 1790361059.673 0.071
RTT 1790361059.923 0.214
RTT 1790361060.173 0.076
RTT 1790361060.423 0.301
RTT 1790361060.673 0.108
RTT 1790361060.924 0.245
RTT 1790361061.174 0.175
RTT 1790361061.424 0.075
RTT 1790361061.674 0.106
RTT 1790361061.924 0.306
RTT 1790361062.175 0.293
RTT 1790361062.425 0.306
RTT 1790361062.675 0.160
RTT 1790361062.925 0.153
RTT 1790361063.176 0.368
RTT 1790361063.426 0.308
RTT 1790361063.676 0.084
RTT 1790361063.926 0.203
RTT 1790361064.176 0.131
RTT 1790361064.427 0.396
RTT 1790361064.677 0.096
RTT 1790361064.927 0.081
RTT 1790361065.177 0.250
RTT 1790361065.427 0.266
RTT 1790361065.678 0.200
RTT 1790361065.928 0.084
RTT 1790361066.178 0.355
RTT 1790361066.428 0.331
RTT 1790361066.678 0.232
RTT 1790361066.929 0.340
RTT 1790361067.179 0.082
RTT 1790361067.429 0.355
RTT 1790361067.680 0.298
RTT 1790361067.930 0.326
RTT 1790361068.180 0.068
RTT 1790361068.430 0.187
RTT 1790361068.680 0.106
RTT 1790361068.931 0.204
RTT 1790361069.181 0.121
RTT 1790361069.431 0.141
RTT 1790361069.681 0.075
RTT 1790361069.931 0.121
RTT 1790361070.181 0.070
RTT 1790361070.431 0.083
RTT 1790361070.681 0.119
RTT 1790361070.931 0.076
RTT 1790361071.182 0.121
RTT 1790361071.432 0.186
RTT 1790361071.682 0.375
RTT 1790361071.932 0.066
RTT 1790361072.182 0.065
RTT 1790361072.432 0.074
RTT 1790361072.683 0.071
RTT 1790361072.933 0.065
RTT 1790361073.183 0.097
RTT 1790361073.433 0.129
RTT 1790361073.683 0.087
RTT 1790361073.933 0.085
RTT 1790361074.183 0.079
RTT 1790361074.433 0.081
RTT 1790361074.684 0.433
RTT 1790361074.934 0.095
RTT 1790361075.184 0.284
RTT 1790361075.435 0.397
RTT 1790361075.685 0.370
RTT 1790361075.935 0.083
RTT 1790361076.185 0.270
RTT 1790361076.435 0.090
RTT 1790361076.686 0.372
RTT 1790361076.935 0.097
RTT 1790361077.186 0.403
RTT 1790361077.436 0.191
RTT 1790361077.686 0.099
RTT 1790361077.936 0.107
RTT 1790361078.186 0.115
RTT 1790361078.437 0.301
RTT 1790361078.687 0.096
RTT 1790361078.937 0.095
RTT 1790361079.187 0.141
RTT 1790361079.437 0.165
RTT 1790361079.688 0.397
RTT 1790361079.938 0.245
RTT 1790361080.188 0.223
RTT 1790361080.438 0.133
RTT 1790361080.689 0.324
RTT 1790361080.939 0.354
RTT 1790361081.189 0.134
RTT 1790361081.439 0.171
RTT 1790361081.690 0.093
RTT 1790361081.940 0.285
RTT 1790361082.190 0.156
RTT 1790361082.440 0.138
RTT 1790361082.691 0.211
RTT 1790361082.941 0.199
RTT 1790361083.191 0.186
RTT 1790361083.441 0.083
RTT 1790361083.691 0.163
RTT 1790361083.941 0.092
RTT 1790361084.192 0.227
RTT 1790361084.442 0.056
RTT 1790361084.692 0.439
RTT 1790361084.942 0.087
RTT 1790361085.192 0.195
RTT 1790361085.443 0.361
RTT 1790361085.693 0.148
RTT 1790361085.943 0.147
RTT 1790361086.194 0.533
RTT 1790361086.444 0.281
RTT 1790361086.694 0.103
RTT 1790361086.944 0.186
RTT 1790361087.194 0.170
RTT 1790361087.445 0.277
RTT 1790361087.695 0.103
RTT 1790361087.945 0.298
RTT 1790361088.196 0.173
RTT 1790361088.446 0.207
RTT 1790361088.696 0.179
RTT 1790361088.946 0.141
RTT 1790361089.196 0.059
RTT 1790361089.446 0.210
RTT 1790361089.696 0.135
RTT 1790361089.947 0.187
RTT 1790361090.197 0.280
RTT 1790361090.448 0.270
RTT 1790361090.698 0.181
RTT 1790361090.948 0.356
RTT 1790361091.198 0.071
RTT 1790361091.449 0.245
RTT 1790361091.699 0.345
RTT 1790361091.949 0.273
RTT 1790361092.199 0.104
RTT 1790361092.449 0.169
RTT 1790361092.700 0.208
RTT 1790361092.950 0.166
RTT 1790361093.200 0.271
RTT 1790361093.450 0.103
RTT 1790361093.700 0.071
RTT 1790361093.950 0.180
RTT 1790361094.201 0.235
RTT 1790361094.451 0.311
RTT 1790361094.701 0.158
RTT 1790361094.951 0.359
RTT 1790361095.202 0.369
RTT 1790361095.452 0.157
RTT 1790361095.702 0.107
RTT 1790361095.952 0.445
RTT 1790361096.202 0.357
RTT 1790361096.453 0.234
RTT 1790361096.703 0.112
RTT 1790361096.953 0.370
RTT 1790361097.203 0.353
RTT 1790361097.453 0.250
RTT 1790361097.703 0.074
RTT 1790361097.954 0.383
RTT 1790361098.204 0.345
RTT 1790361098.454 0.118
RTT 1790361098.704 0.081
RTT 1790361098.955 0.224
RTT 1790361099.205 0.314
RTT 1790361099.455 0.286
RTT 1790361099.705 0.272
RTT 1790361099.955 0.063
RTT 1790361100.206 0.227
RTT 1790361100.456 0.285
RTT 1790361100.706 0.062
RTT 1790361100.956 0.239
RTT 1790361101.207 0.179
RTT 1790361101.457 0.392
RTT 1790361101.707 0.111
RTT 1790361101.957 0.128
RTT 1790361102.208 0.329
RTT 1790361102.458 0.331
RTT 1790361102.708 0.350
RTT 1790361102.958 0.208
RTT 1790361103.208 0.205
RTT 1790361103.458 0.080
RTT 1790361103.709 0.099
RTT 1790361103.959 0.096
RTT 1790361104.209 0.351
RTT 1790361104.459 0.064
RTT 1790361104.709 0.057
RTT 1790361104.960 0.373
RTT 1790361105.209 0.086
RTT 1790361105.460 0.104
RTT 1790361105.710 0.138
RTT 1790361105.961 0.171
RTT 1790361106.211 0.076
RTT 1790361106.461 0.176
RTT 1790361106.711 0.066
RTT 1790361106.961 0.082
RTT 1790361107.211 0.355
RTT 1790361107.461 0.071
RTT 1790361107.711 0.083
RTT 1790361107.961 0.117
RTT 1790361108.212 0.194
RTT 1790361108.462 0.308
RTT 1790361108.712 0.094
RTT 1790361108.962 0.163
RTT 1790361109.212 0.065
RTT 1790361109.463 0.239
RTT 1790361109.713 0.344
RTT 1790361109.963 0.271
RTT 1790361110.213 0.143
RTT 1790361110.463 0.077
RTT 1790361110.714 0.084
RTT 1790361110.964 0.066
RTT_DEAD 1790361111.214
