# sid=30375 tracer_pid=30372 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out/bin/proot-fast x3=11680 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790248261028,1,2,2,1697
1790248261229,2,2,12,1697
1790248261429,2,2,16,1697
1790248261629,2,2,27,1697
1790248261830,2,2,40,1697
1790248262030,61,5,55,1698
1790248262230,68,5,67,1698
1790248262430,78,5,80,1698
1790248262630,88,5,91,1698
1790248262830,102,5,102,1698
1790248263031,110,5,116,1698
1790248263231,116,5,129,1698
1790248263431,121,5,142,1698
1790248263631,133,5,152,1698
1790248263831,146,5,163,1698
1790248264031,187,14,177,1699
1790248264231,212,12,191,1700
1790248264432,229,11,198,1700
1790248264632,253,11,210,1701
1790248264832,256,11,222,1701
1790248265032,367,14,237,1702
1790248265232,397,14,248,1702
1790248265432,428,14,263,1702
1790248265632,465,14,277,1702
1790248265832,497,14,292,1702
1790248266033,550,14,305,1702
1790248266233,590,14,319,1702
1790248266433,639,14,335,1702
1790248266633,668,14,348,1704
1790248266833,692,14,362,1704
1790248267033,798,17,380,1704
1790248267233,835,17,397,1705
1790248267433,879,17,415,1706
1790248267634,920,17,432,1708
1790248267834,957,17,449,1708
1790248268034,997,18,465,1709
1790248268234,1038,18,482,1709
1790248268434,1078,18,498,1709
1790248268634,1127,18,517,1709
1790248268835,1162,18,531,1710
1790248269035,1261,21,545,1710
1790248269235,1318,21,561,1710
1790248269435,1362,21,580,1711
1790248269635,1407,21,597,1712
1790248269835,1459,21,615,1712
1790248270035,1498,21,635,1712
1790248270235,1535,21,652,1712
1790248270436,1564,21,670,1712
1790248270636,1607,21,689,1712
1790248270836,1641,21,709,1713
1790248271036,1670,21,729,1713
1790248271236,1709,21,745,1713
1790248271436,1766,21,762,1714
1790248271636,1823,21,779,1714
1790248271837,1893,21,792,1717
1790248272037,1974,22,805,1718
1790248272237,2051,22,815,1719
1790248272437,2134,22,825,1721
1790248272637,2186,22,837,1723
1790248272837,2259,22,849,1723
1790248273037,2362,27,863,1723
1790248273238,2426,24,878,1724
1790248273438,2461,24,885,1724
1790248273638,2494,24,891,1725
1790248273838,2520,24,898,1725
1790248274038,2533,24,905,1725
1790248274239,2543,24,914,1725
1790248274439,2546,24,929,1725
1790248274639,2576,24,938,1725
