# sid=4758 tracer_pid=4756 tracer_arg0=/data/data/com.termux/files/usr/bin/proot x3=25827 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790262567005,1,1,2,10507
1790262567205,1,1,11,10507
1790262567405,1,1,16,10507
1790262567605,1,1,23,10507
1790262567805,1,1,35,10507
1790262568005,74,10,48,10508
1790262568206,86,10,56,10508
1790262568406,98,10,64,10508
1790262568606,113,9,71,10508
1790262568806,113,9,82,10508
1790262569006,135,12,93,10508
1790262569207,146,11,101,10508
1790262569407,156,11,112,10509
1790262569607,167,11,122,10509
1790262569807,179,11,131,10509
1790262570007,189,11,143,10509
1790262570207,196,11,155,10509
1790262570408,205,11,168,10509
1790262570608,212,11,182,10509
1790262570808,219,11,196,10510
1790262571008,237,14,206,10510
1790262571208,249,12,220,10511
1790262571409,263,12,235,10511
1790262571609,284,12,249,10511
1790262571810,301,12,260,10511
1790262572010,351,15,272,10511
1790262572212,379,14,284,10511
1790262572413,410,14,299,10511
1790262572613,448,14,311,10513
1790262572813,470,14,328,10513
1790262573013,515,17,344,10514
1790262573213,550,16,355,10514
1790262573413,581,16,371,10516
1790262573614,603,16,388,10516
1790262573814,631,15,407,10517
1790262574014,676,16,426,10519
1790262574214,696,16,442,10519
1790262574414,718,16,459,10519
1790262574614,742,16,473,10520
1790262574814,766,16,489,10522
1790262575015,788,16,507,10522
1790262575215,816,16,520,10523
1790262575415,844,16,534,10524
1790262575615,868,16,550,10525
1790262575815,902,16,558,10525
1790262576015,935,16,569,10525
1790262576216,963,16,584,10527
1790262576416,1003,16,595,10527
1790262576616,1045,16,610,10529
1790262576816,1087,16,626,10530
1790262577016,1113,17,643,10530
1790262577216,1127,16,659,10531
1790262577417,1172,16,673,10532
1790262577617,1202,16,686,10534
1790262577817,1229,16,700,10535
1790262578017,1274,17,715,10536
1790262578217,1329,17,725,10539
1790262578417,1372,16,733,10541
1790262578618,1407,16,745,10543
1790262578818,1425,16,749,10543
1790262579019,1449,16,754,10544
1790262579219,1506,16,761,10544
1790262579419,1539,16,769,10545
1790262579619,1562,16,782,10545
1790262579820,1585,16,796,10545
1790262580020,1614,16,812,10546
1790262580220,1634,16,828,10546
1790262580420,1647,16,842,10547
1790262580620,1660,16,858,10548
1790262580820,1669,16,875,10548
1790262581021,1676,16,894,10548
1790262581221,1690,16,909,10549
1790262581421,1703,16,925,10549
1790262581621,1724,16,940,10550
1790262581821,1746,16,954,10551
1790262582021,1772,16,971,10552
1790262582221,1798,16,987,10553
1790262582422,1836,16,1002,10554
1790262582622,1860,16,1019,10555
1790262582822,1889,16,1033,10556
1790262583022,1910,16,1049,10556
1790262583222,1931,16,1062,10557
1790262583423,1949,16,1079,10558
1790262583623,1983,16,1093,10559
1790262583823,2017,16,1107,10559
1790262584023,2056,17,1123,10560
1790262584224,2088,16,1137,10561
1790262584424,2114,16,1153,10563
1790262584624,2123,16,1168,10563
1790262584824,2138,16,1182,10565
1790262585025,2155,16,1198,10565
1790262585225,2180,16,1207,10566
1790262585425,2199,16,1220,10567
1790262585625,2221,16,1235,10567
1790262585825,2242,16,1250,10568
1790262586025,2262,16,1266,10569
1790262586226,2286,16,1278,10570
1790262586426,2304,16,1292,10570
1790262586626,2309,16,1308,10572
1790262586826,2326,16,1325,10572
1790262587026,2338,16,1341,10572
1790262587226,2355,16,1357,10573
1790262587427,2369,16,1375,10573
1790262587627,2384,16,1391,10574
1790262587827,2402,16,1407,10575
1790262588027,2423,16,1425,10576
1790262588227,2445,16,1440,10577
1790262588428,2467,16,1457,10578
1790262588628,2487,16,1473,10579
1790262588828,2505,16,1491,10580
1790262589028,2517,16,1508,10580
1790262589228,2530,16,1522,10580
1790262589428,2539,16,1536,10581
1790262589629,2559,16,1551,10582
1790262589829,2567,16,1565,10583
