# sid=12859 tracer_pid=12856 tracer_arg0=/data/data/com.termux/files/usr/bin/proot x3=25827 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790261864174,1,2,3,7583
1790261864374,1,2,12,7583
1790261864574,3,2,21,7584
1790261864775,3,2,35,7584
1790261864975,3,2,50,7584
1790261865175,105,16,66,7584
1790261865375,133,15,80,7585
1790261865575,165,14,96,7589
1790261865776,180,14,109,7592
1790261865976,195,14,112,7596
1790261866176,244,19,114,7600
1790261866377,258,19,116,7603
1790261866577,275,19,118,7607
1790261866777,289,19,121,7611
1790261866977,306,19,122,7615
1790261867177,322,19,124,7618
1790261867377,337,19,129,7622
1790261867578,353,19,130,7626
1790261867778,369,19,134,7629
1790261867978,384,19,137,7632
1790261868179,402,19,140,7636
1790261868379,416,19,142,7640
1790261868579,432,19,144,7644
1790261868779,447,19,146,7648
1790261868979,463,19,149,7651
1790261869180,478,19,152,7655
1790261869380,492,19,154,7659
1790261869580,506,19,157,7663
1790261869780,520,19,159,7666
1790261869980,535,19,162,7669
1790261870180,554,20,169,7670
1790261870381,567,20,171,7672
1790261870583,580,20,173,7675
1790261870783,593,20,175,7678
1790261870983,605,20,177,7681
1790261871183,618,20,179,7685
1790261871383,629,20,180,7687
1790261871584,641,20,182,7690
1790261871784,652,20,184,7693
1790261871984,665,20,186,7696
1790261872184,679,20,188,7699
1790261872384,690,20,189,7703
1790261872585,704,20,191,7705
1790261872785,717,20,193,7708
1790261872985,729,20,195,7711
1790261873185,742,20,197,7715
1790261873386,753,20,198,7717
1790261873586,766,20,200,7720
1790261873786,779,20,202,7724
1790261873986,790,20,203,7726
1790261874186,804,20,206,7729
1790261874387,816,20,208,7732
1790261874587,829,20,209,7736
1790261874787,843,20,211,7738
1790261874987,853,20,212,7741
1790261875187,867,20,215,7745
1790261875387,880,20,216,7749
1790261875588,894,20,218,7752
1790261875788,907,20,219,7755
1790261875988,921,20,222,7758
1790261876188,933,20,224,7762
1790261876388,947,20,225,7765
1790261876589,959,20,227,7768
1790261876789,972,20,228,7771
1790261876989,984,20,230,7774
1790261877189,997,20,232,7777
1790261877389,1009,20,234,7780
1790261877589,1022,20,236,7783
1790261877790,1034,20,238,7786
1790261877990,1047,20,240,7788
1790261878190,1060,20,241,7792
1790261878390,1070,20,243,7795
1790261878590,1083,20,245,7798
1790261878790,1095,20,247,7801
1790261878991,1107,20,248,7803
1790261879191,1119,20,251,7806
1790261879391,1131,20,253,7809
1790261879591,1143,20,255,7812
1790261879792,1156,20,256,7815
1790261879992,1169,20,258,7817
1790261880192,1181,20,259,7820
1790261880392,1194,20,260,7824
1790261880593,1206,20,262,7827
1790261880793,1219,20,264,7830
1790261880993,1231,20,265,7833
1790261881193,1244,20,266,7836
1790261881393,1255,20,268,7839
1790261881593,1269,20,270,7842
1790261881794,1281,20,271,7845
