# sid=14686 tracer_pid=14682 tracer_arg0=/data/data/com.termux/files/usr/bin/proot x3=25827 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790262742917,1,2,3,10847
1790262743117,2,2,9,10847
1790262743317,2,2,14,10847
1790262743517,2,2,17,10847
1790262743717,2,2,26,10847
1790262743918,66,5,39,10847
1790262744118,72,5,51,10847
1790262744318,80,5,63,10847
1790262744518,86,5,77,10847
1790262744718,93,5,89,10848
1790262744918,104,5,101,10848
1790262745119,118,5,110,10848
1790262745319,124,5,123,10848
1790262745519,130,5,136,10849
1790262745719,136,5,150,10849
1790262745919,147,5,160,10849
1790262746119,155,5,169,10849
1790262746320,168,5,182,10849
1790262746520,188,5,196,10849
1790262746720,196,5,212,10849
1790262746920,236,12,221,10851
1790262747120,255,12,233,10851
1790262747320,285,12,245,10851
1790262747521,293,12,259,10852
1790262747721,293,12,273,10852
1790262747921,437,14,285,10852
1790262748121,470,14,299,10853
1790262748321,502,14,314,10853
1790262748521,526,14,327,10853
1790262748721,555,14,342,10853
1790262748922,585,14,358,10853
1790262749122,614,14,372,10853
1790262749322,653,14,382,10853
1790262749522,698,14,396,10853
1790262749722,753,14,410,10853
1790262749922,786,14,417,10853
1790262750123,805,14,417,10854
1790262750324,837,14,419,10854
1790262750524,872,14,427,10854
1790262750724,917,14,440,10854
1790262750924,969,16,457,10855
1790262751124,1010,16,473,10855
1790262751325,1042,16,489,10855
1790262751525,1078,16,506,10855
1790262751725,1126,16,520,10855
1790262751925,1147,16,536,10855
1790262752125,1180,16,550,10856
1790262752325,1208,16,567,10857
1790262752526,1247,16,582,10859
1790262752726,1287,16,599,10859
1790262752926,1422,18,614,10860
1790262753126,1462,18,630,10860
1790262753326,1501,18,648,10860
1790262753526,1548,18,665,10861
1790262753727,1578,18,681,10861
1790262753927,1634,18,697,10861
1790262754127,1686,18,711,10862
1790262754327,1737,18,723,10863
1790262754528,1775,18,739,10863
1790262754728,1820,18,754,10863
1790262754928,1861,18,772,10864
1790262755128,1919,18,785,10864
1790262755328,1963,18,796,10865
1790262755529,2023,18,803,10865
1790262755729,2058,18,812,10865
1790262755929,2087,18,818,10865
1790262756129,2121,18,832,10865
1790262756330,2145,18,835,10865
1790262756530,2170,18,841,10866
