# mem-guard start x3=30834 floor_mb=3000 swap_growth_mb=1536 x3_max_mb=3072 swap_used0_mb=5824
1790393739.941176045 mem_available_mb=6047 swap_used_mb=5824 x3_rss_mb=177 x3_swap_mb=0
1790393756.112426247 mem_available_mb=5935 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393756.667105778 mem_available_mb=5934 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393757.218698955 mem_available_mb=5940 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393757.763788902 mem_available_mb=5944 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393758.307288694 mem_available_mb=5942 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393758.868067027 mem_available_mb=5941 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393759.427832131 mem_available_mb=5940 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393759.987876506 mem_available_mb=5939 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393760.551673120 mem_available_mb=5941 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393761.112469109 mem_available_mb=5940 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393761.678803276 mem_available_mb=5940 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393762.229051036 mem_available_mb=5937 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393762.787577546 mem_available_mb=5936 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393763.350140098 mem_available_mb=5936 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393763.914631035 mem_available_mb=5935 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393764.478564160 mem_available_mb=5938 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393765.041331035 mem_available_mb=5942 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393765.603327181 mem_available_mb=5941 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393766.169604524 mem_available_mb=5940 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393766.724448534 mem_available_mb=5938 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393767.284522232 mem_available_mb=5939 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393767.844249419 mem_available_mb=5938 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393768.411759784 mem_available_mb=5936 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393768.974457908 mem_available_mb=5935 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393769.540998533 mem_available_mb=5936 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393770.103617075 mem_available_mb=5936 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393770.663593845 mem_available_mb=5935 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393771.190950408 mem_available_mb=5932 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393771.742719887 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393772.293904313 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393772.840309938 mem_available_mb=5947 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393773.395032855 mem_available_mb=5949 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393773.963851761 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393774.523017073 mem_available_mb=5945 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393775.084487802 mem_available_mb=5944 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393775.647580145 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393776.212409312 mem_available_mb=5944 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393776.777913583 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393777.345218374 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393777.895513270 mem_available_mb=5949 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393778.459421290 mem_available_mb=5949 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393779.026356603 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393779.589864988 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393780.154861342 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393780.721109519 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393781.283159518 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393781.851681393 mem_available_mb=5945 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393782.415495664 mem_available_mb=5948 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393782.981608789 mem_available_mb=5951 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393783.543901965 mem_available_mb=5950 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393784.090664257 mem_available_mb=5949 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393784.650495402 mem_available_mb=5949 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393785.213089309 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393785.771379933 mem_available_mb=5947 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393786.341864725 mem_available_mb=5946 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393786.872119100 mem_available_mb=5941 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393787.423728943 mem_available_mb=5933 swap_used_mb=5794 x3_rss_mb=215 x3_swap_mb=0
1790393787.992038630 mem_available_mb=5932 swap_used_mb=5794 x3_rss_mb=215 x3_swap_mb=0
1790393788.549264516 mem_available_mb=5932 swap_used_mb=5794 x3_rss_mb=215 x3_swap_mb=0
1790393789.110726182 mem_available_mb=5934 swap_used_mb=5794 x3_rss_mb=215 x3_swap_mb=0
1790393789.656421494 mem_available_mb=5912 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393790.206778369 mem_available_mb=5909 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393790.756926806 mem_available_mb=5913 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393791.306767431 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393791.852184618 mem_available_mb=5917 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393792.398467952 mem_available_mb=5920 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393792.948322066 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393793.496365399 mem_available_mb=5918 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393794.046414253 mem_available_mb=5920 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393794.597972847 mem_available_mb=5922 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393795.147778940 mem_available_mb=5922 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393795.697640346 mem_available_mb=5922 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393796.252199461 mem_available_mb=5921 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393796.804890815 mem_available_mb=5920 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393797.357676752 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393797.904930397 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393798.450525658 mem_available_mb=5918 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393799.009125918 mem_available_mb=5918 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393799.561590032 mem_available_mb=5921 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393800.110054928 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393800.658009771 mem_available_mb=5917 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393801.200642219 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393801.751087167 mem_available_mb=5917 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393802.301474614 mem_available_mb=5916 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393802.851035708 mem_available_mb=5919 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393803.396128729 mem_available_mb=5917 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393803.944200551 mem_available_mb=5916 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393804.474822114 mem_available_mb=5915 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393805.025321176 mem_available_mb=5912 swap_used_mb=5793 x3_rss_mb=215 x3_swap_mb=0
1790393805.559744249 mem_available_mb=5927 swap_used_mb=5785 x3_rss_mb=215 x3_swap_mb=0
1790393806.104276905 mem_available_mb=5928 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393806.644049509 mem_available_mb=5925 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393807.192997269 mem_available_mb=5923 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393807.744225185 mem_available_mb=5922 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393808.295953831 mem_available_mb=5920 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393808.839215966 mem_available_mb=5920 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393809.391145601 mem_available_mb=5921 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393809.922958310 mem_available_mb=5932 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393810.449578153 mem_available_mb=5924 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393811.006452892 mem_available_mb=5925 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393811.563066590 mem_available_mb=5929 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393812.119211277 mem_available_mb=5927 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393812.682003829 mem_available_mb=5929 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393813.249226694 mem_available_mb=5927 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393813.808471746 mem_available_mb=5927 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393814.374802579 mem_available_mb=5926 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393814.939058881 mem_available_mb=5928 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393815.501930807 mem_available_mb=5928 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393816.069120286 mem_available_mb=5927 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393816.631316380 mem_available_mb=5928 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393817.192688463 mem_available_mb=5926 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393817.755019973 mem_available_mb=5924 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393818.309655598 mem_available_mb=5926 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393818.875256431 mem_available_mb=5926 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393819.438440233 mem_available_mb=5924 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393820.002606170 mem_available_mb=5924 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393820.565615128 mem_available_mb=5924 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393821.125452784 mem_available_mb=5925 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393821.683657524 mem_available_mb=5923 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393822.248665857 mem_available_mb=5922 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393822.813004346 mem_available_mb=5922 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393823.379757940 mem_available_mb=5917 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393823.921911690 mem_available_mb=5917 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393824.477377783 mem_available_mb=5919 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393825.041816272 mem_available_mb=5918 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393825.580756272 mem_available_mb=5913 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393826.105064657 mem_available_mb=5910 swap_used_mb=5754 x3_rss_mb=215 x3_swap_mb=0
1790393826.632309189 mem_available_mb=5906 swap_used_mb=5741 x3_rss_mb=215 x3_swap_mb=0
1790393827.163479240 mem_available_mb=5893 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393827.718881167 mem_available_mb=5898 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393828.254836532 mem_available_mb=5898 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393828.791980594 mem_available_mb=5880 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393829.342083250 mem_available_mb=5879 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393829.894014760 mem_available_mb=5879 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393830.447211375 mem_available_mb=5883 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393830.999093301 mem_available_mb=5891 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393831.551995749 mem_available_mb=5889 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393832.105347259 mem_available_mb=5889 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393832.656122207 mem_available_mb=5888 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393833.209980696 mem_available_mb=5888 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393833.750998248 mem_available_mb=5888 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393834.306897779 mem_available_mb=5887 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393834.867700696 mem_available_mb=5886 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393835.428801216 mem_available_mb=5884 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393835.982140227 mem_available_mb=5884 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393836.532555956 mem_available_mb=5883 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393837.087694289 mem_available_mb=5883 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393837.644988559 mem_available_mb=5883 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393838.203586267 mem_available_mb=5882 swap_used_mb=5738 x3_rss_mb=214 x3_swap_mb=0
1790393838.744827882 mem_available_mb=5884 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393839.299866111 mem_available_mb=5884 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393839.855134027 mem_available_mb=5884 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393840.412184600 mem_available_mb=5883 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393840.962151214 mem_available_mb=5883 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393841.505666058 mem_available_mb=5880 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393842.056745276 mem_available_mb=5881 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393842.610273453 mem_available_mb=5881 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393843.161859703 mem_available_mb=5880 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393843.706732880 mem_available_mb=5883 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393844.257892776 mem_available_mb=5883 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393844.811770640 mem_available_mb=5885 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393845.364681265 mem_available_mb=5886 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393845.918904233 mem_available_mb=5892 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393846.474370587 mem_available_mb=5891 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393847.029454129 mem_available_mb=5890 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393847.588258660 mem_available_mb=5891 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393848.137711003 mem_available_mb=5891 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393848.677366003 mem_available_mb=5913 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393849.201303555 mem_available_mb=5899 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393849.743353555 mem_available_mb=5896 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393850.289683607 mem_available_mb=5895 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393850.830366367 mem_available_mb=5894 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393851.376450690 mem_available_mb=5906 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393851.918224283 mem_available_mb=5906 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393852.461955429 mem_available_mb=5905 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393853.005137824 mem_available_mb=5903 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393853.564706418 mem_available_mb=5903 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393854.119901418 mem_available_mb=5901 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393854.680798292 mem_available_mb=5902 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393855.237424803 mem_available_mb=5902 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393855.803156521 mem_available_mb=5902 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393856.362847719 mem_available_mb=5902 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393856.916328604 mem_available_mb=5901 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393857.471300323 mem_available_mb=5901 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393858.036485166 mem_available_mb=5900 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393858.594006520 mem_available_mb=5901 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393859.151359228 mem_available_mb=5900 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393859.715859801 mem_available_mb=5902 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393860.274285478 mem_available_mb=5904 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393860.835894853 mem_available_mb=5905 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393861.398543498 mem_available_mb=5908 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393861.955689227 mem_available_mb=5909 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393862.512984383 mem_available_mb=5923 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393863.075016727 mem_available_mb=5922 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393863.644131362 mem_available_mb=5931 swap_used_mb=5737 x3_rss_mb=214 x3_swap_mb=0
1790393864.205455424 mem_available_mb=5929 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393864.741314382 mem_available_mb=5924 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393865.306232090 mem_available_mb=5960 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393865.870613392 mem_available_mb=5959 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393866.428842350 mem_available_mb=5969 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393866.994600423 mem_available_mb=5971 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393867.520767506 mem_available_mb=5914 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393868.048890996 mem_available_mb=5913 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393868.572611725 mem_available_mb=5913 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393869.097549537 mem_available_mb=5913 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393869.619285005 mem_available_mb=5914 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393870.148724120 mem_available_mb=5920 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393870.669395109 mem_available_mb=5918 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393871.193739953 mem_available_mb=5917 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393871.723775630 mem_available_mb=5917 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393872.246271307 mem_available_mb=5916 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393872.774111879 mem_available_mb=5918 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393873.295734327 mem_available_mb=5920 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393873.819910473 mem_available_mb=5919 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393874.345517660 mem_available_mb=5916 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393874.872457503 mem_available_mb=5917 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393875.399218232 mem_available_mb=5915 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393875.927117347 mem_available_mb=5914 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393876.450307555 mem_available_mb=5913 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393876.983446930 mem_available_mb=5910 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393877.504357763 mem_available_mb=5908 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393878.029683856 mem_available_mb=5912 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393878.552317346 mem_available_mb=5915 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393879.083320002 mem_available_mb=5913 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393879.606764168 mem_available_mb=5914 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393880.128929585 mem_available_mb=5912 swap_used_mb=5733 x3_rss_mb=214 x3_swap_mb=0
1790393880.651257085 mem_available_mb=5911 swap_used_mb=5732 x3_rss_mb=214 x3_swap_mb=0
1790393881.172748126 mem_available_mb=5919 swap_used_mb=5732 x3_rss_mb=214 x3_swap_mb=0
1790393881.704476615 mem_available_mb=5915 swap_used_mb=5732 x3_rss_mb=214 x3_swap_mb=0
1790393882.231063022 mem_available_mb=5911 swap_used_mb=5732 x3_rss_mb=214 x3_swap_mb=0
1790393882.754693334 mem_available_mb=5910 swap_used_mb=5732 x3_rss_mb=214 x3_swap_mb=0
