TRACER 0
RTT 1790328424.795 0.650
RTT 1790328425.045 0.148
RTT 1790328425.299 1.575
RTT 1790328425.548 0.265
RTT 1790328425.798 0.075
RTT 1790328426.048 0.079
RTT 1790328426.298 0.085
RTT 1790328426.548 0.073
RTT 1790328426.798 0.129
RTT 1790328427.048 0.098
RTT 1790328427.298 0.072
RTT 1790328427.548 0.063
RTT 1790328427.799 0.100
RTT 1790328428.049 0.073
RTT 1790328428.299 0.082
RTT 1790328428.549 0.084
RTT 1790328428.799 0.067
RTT 1790328429.049 0.183
RTT 1790328429.300 0.145
RTT 1790328429.550 0.190
RTT 1790328429.800 0.075
RTT 1790328430.050 0.079
RTT 1790328430.300 0.072
RTT 1790328430.551 0.208
RTT 1790328430.801 0.159
RTT 1790328431.051 0.146
RTT 1790328431.301 0.553
RTT 1790328431.551 0.159
RTT 1790328431.801 0.066
RTT 1790328432.051 0.141
RTT 1790328432.301 0.083
RTT 1790328432.552 0.107
RTT 1790328432.802 0.081
RTT 1790328433.052 0.087
RTT 1790328433.302 0.127
RTT 1790328433.552 0.141
RTT 1790328433.802 0.075
RTT 1790328434.052 0.086
RTT 1790328434.302 0.055
RTT 1790328434.553 0.278
RTT 1790328434.803 0.154
RTT 1790328435.053 0.095
RTT 1790328435.303 0.160
RTT 1790328435.554 1.372
RTT 1790328435.803 0.231
RTT 1790328436.053 0.162
RTT 1790328436.304 0.165
RTT 1790328436.554 0.165
RTT 1790328436.808 4.741
RTT 1790328437.054 0.188
RTT 1790328437.305 0.118
RTT 1790328437.555 0.079
RTT 1790328437.805 0.313
RTT 1790328438.055 0.094
RTT 1790328438.307 2.234
RTT 1790328438.560 4.679
RTT 1790328438.806 0.105
RTT 1790328439.056 0.098
RTT 1790328439.306 0.071
RTT 1790328439.560 3.995
RTT 1790328439.813 7.164
RTT 1790328440.056 0.121
RTT 1790328440.306 0.099
RTT 1790328440.557 0.096
RTT 1790328440.812 5.358
RTT 1790328441.057 0.178
RTT 1790328441.309 0.319
RTT 1790328441.560 0.364
RTT 1790328441.813 3.622
RTT 1790328442.064 4.691
RTT 1790328442.310 0.251
RTT 1790328442.561 0.273
RTT 1790328442.811 0.300
RTT 1790328443.067 5.996
RTT 1790328443.312 1.155
RTT 1790328443.563 2.023
RTT 1790328443.812 0.201
RTT 1790328444.062 0.464
RTT 1790328444.312 0.266
RTT 1790328444.564 2.260
RTT 1790328444.813 1.500
RTT 1790328445.062 0.175
RTT 1790328445.312 0.225
RTT 1790328445.563 0.268
RTT 1790328445.817 4.457
RTT 1790328446.066 3.447
RTT 1790328446.316 2.988
RTT 1790328446.564 0.998
RTT 1790328446.816 3.097
RTT 1790328447.063 0.046
RTT 1790328447.323 9.249
RTT 1790328447.564 0.043
RTT 1790328447.814 0.139
RTT 1790328448.064 0.199
RTT 1790328448.315 1.075
RTT 1790328448.566 1.693
RTT 1790328448.819 4.377
RTT 1790328449.066 1.345
RTT 1790328449.319 3.066
RTT 1790328449.570 3.865
RTT 1790328449.824 7.754
RTT 1790328450.069 2.385
RTT 1790328450.320 4.094
RTT 1790328450.568 0.368
RTT 1790328450.818 0.133
RTT 1790328451.068 0.060
RTT 1790328451.321 3.068
RTT 1790328451.570 0.427
RTT 1790328451.820 0.581
RTT 1790328452.072 2.017
RTT 1790328452.321 0.116
RTT 1790328452.571 0.063
RTT 1790328452.821 0.095
RTT 1790328453.072 0.230
RTT 1790328453.326 1.269
RTT 1790328453.578 3.174
RTT 1790328453.829 4.411
RTT 1790328454.091 15.923
RTT 1790328454.328 2.581
RTT 1790328454.578 2.606
RTT 1790328454.828 2.173
RTT 1790328455.083 4.783
RTT 1790328455.328 0.060
RTT 1790328455.578 0.115
RTT 1790328455.829 1.251
RTT 1790328456.080 0.220
RTT 1790328456.334 3.933
RTT 1790328456.585 5.161
RTT 1790328456.831 0.066
RTT 1790328457.081 0.147
RTT 1790328457.334 2.368
RTT 1790328457.584 3.088
RTT 1790328457.834 1.507
RTT 1790328458.084 1.944
RTT 1790328458.336 3.867
RTT 1790328458.583 0.199
RTT 1790328458.833 0.074
RTT 1790328459.083 0.484
RTT 1790328459.335 1.598
RTT 1790328459.584 0.557
RTT 1790328459.838 4.696
RTT 1790328460.086 2.901
RTT 1790328460.336 2.468
RTT 1790328460.587 3.159
RTT 1790328460.840 6.339
RTT 1790328461.090 5.726
RTT 1790328461.335 1.511
RTT 1790328461.584 0.088
RTT 1790328461.839 4.727
RTT 1790328462.090 5.403
RTT 1790328462.339 4.500
RTT 1790328462.585 0.396
RTT 1790328462.835 0.070
RTT 1790328463.085 0.075
RTT 1790328463.335 0.049
RTT 1790328463.588 3.156
RTT 1790328463.837 2.232
RTT 1790328464.087 1.933
RTT 1790328464.345 9.399
RTT 1790328464.592 6.416
RTT 1790328464.836 0.061
RTT 1790328465.086 0.047
RTT 1790328465.341 4.986
RTT 1790328465.588 1.293
RTT 1790328465.840 3.164
RTT 1790328466.088 1.045
RTT 1790328466.339 1.672
RTT 1790328466.592 0.513
RTT 1790328466.841 0.153
RTT 1790328467.096 4.461
RTT 1790328467.344 1.929
RTT 1790328467.596 4.335
RTT 1790328467.845 3.034
RTT 1790328468.098 4.487
RTT 1790328468.345 1.436
RTT 1790328468.595 1.247
RTT 1790328468.846 2.594
RTT 1790328469.099 4.947
RTT 1790328469.344 0.119
RTT 1790328469.599 5.327
RTT 1790328469.852 7.851
RTT 1790328470.095 0.665
RTT 1790328470.351 6.660
RTT 1790328470.599 4.718
RTT 1790328470.845 0.841
RTT 1790328471.095 0.075
RTT 1790328471.346 1.027
RTT 1790328471.597 2.058
RTT 1790328471.846 0.830
RTT 1790328472.100 4.421
RTT 1790328472.352 6.626
RTT 1790328472.600 3.900
RTT 1790328472.846 0.177
RTT 1790328473.099 1.965
RTT 1790328473.350 3.373
RTT 1790328473.599 0.735
RTT 1790328473.851 2.706
RTT 1790328474.105 6.940
RTT 1790328474.350 2.208
RTT 1790328474.599 0.765
RTT 1790328474.849 0.477
RTT 1790328475.100 0.086
RTT 1790328475.354 3.994
RTT 1790328475.602 2.444
RTT 1790328475.851 0.598
RTT 1790328476.102 2.078
RTT 1790328476.352 2.032
RTT 1790328476.603 2.801
RTT 1790328476.851 0.067
RTT 1790328477.101 0.147
RTT 1790328477.353 2.537
RTT 1790328477.601 0.123
RTT 1790328477.851 0.098
RTT 1790328478.112 5.948
RTT 1790328478.360 4.036
RTT 1790328478.609 2.593
RTT 1790328478.859 2.182
RTT 1790328479.112 5.254
RTT 1790328479.358 1.518
RTT 1790328479.612 5.177
RTT 1790328479.859 1.472
RTT 1790328480.108 0.530
RTT 1790328480.359 1.112
RTT 1790328480.619 11.255
RTT 1790328480.862 3.899
RTT 1790328481.109 0.205
RTT 1790328481.359 0.078
RTT 1790328481.609 0.240
RTT 1790328481.866 6.867
RTT 1790328482.110 0.388
RTT 1790328482.363 3.663
RTT 1790328482.613 3.363
RTT 1790328482.864 4.030
RTT 1790328483.116 5.095
RTT 1790328483.371 9.248
RTT 1790328483.618 4.265
RTT 1790328483.868 4.467
RTT 1790328484.121 7.054
RTT 1790328484.366 2.407
RTT 1790328484.614 0.127
RTT 1790328484.865 1.225
RTT 1790328485.115 0.741
RTT 1790328485.366 0.469
RTT 1790328485.617 0.979
RTT 1790328485.866 0.116
RTT 1790328486.117 0.085
RTT 1790328486.367 0.080
RTT 1790328486.617 0.072
RTT 1790328486.876 8.272
RTT 1790328487.119 1.350
RTT 1790328487.375 6.891
RTT 1790328487.621 2.930
RTT 1790328487.871 2.406
RTT 1790328488.119 0.414
RTT 1790328488.369 0.501
RTT 1790328488.622 2.895
RTT 1790328488.873 4.182
RTT 1790328489.123 4.128
RTT 1790328489.369 0.063
RTT 1790328489.621 1.449
RTT 1790328489.870 0.774
RTT 1790328490.122 2.941
RTT 1790328490.380 10.387
RTT 1790328490.623 3.624
RTT 1790328490.874 4.364
RTT 1790328491.123 2.792
RTT 1790328491.371 0.620
RTT 1790328491.624 3.897
RTT 1790328491.870 0.089
RTT 1790328492.123 2.645
RTT 1790328492.372 1.809
RTT 1790328492.623 2.094
RTT 1790328492.873 2.501
RTT 1790328493.125 4.451
RTT 1790328493.371 0.121
RTT 1790328493.621 0.082
RTT 1790328493.872 1.237
RTT 1790328494.123 1.452
RTT 1790328494.375 2.273
RTT 1790328494.625 2.774
RTT 1790328494.875 1.638
RTT 1790328495.125 1.847
RTT 1790328495.374 0.205
RTT 1790328495.624 0.553
RTT 1790328495.874 0.096
RTT 1790328496.124 0.123
RTT 1790328496.375 1.145
RTT 1790328496.625 0.516
RTT 1790328496.875 0.852
RTT 1790328497.127 2.260
RTT 1790328497.379 4.662
RTT 1790328497.626 1.485
RTT 1790328497.877 2.337
RTT 1790328498.130 4.659
RTT 1790328498.380 5.193
RTT 1790328498.625 0.060
RTT 1790328498.880 4.436
RTT 1790328499.130 4.579
RTT 1790328499.376 0.651
RTT 1790328499.631 5.216
RTT 1790328499.877 0.807
RTT 1790328500.127 0.752
RTT 1790328500.377 0.114
RTT 1790328500.627 0.565
RTT 1790328500.882 4.615
RTT 1790328501.132 4.048
RTT 1790328501.379 1.674
RTT 1790328501.630 2.421
RTT 1790328501.878 0.127
RTT 1790328502.132 3.783
RTT 1790328502.381 1.953
RTT 1790328502.633 3.268
RTT 1790328502.885 4.953
RTT 1790328503.135 4.912
RTT 1790328503.384 4.263
RTT 1790328503.631 0.343
RTT 1790328503.881 1.077
RTT 1790328504.136 5.260
RTT 1790328504.382 0.791
RTT 1790328504.636 4.933
RTT 1790328504.883 1.819
RTT 1790328505.136 4.303
RTT 1790328505.384 2.880
RTT 1790328505.644 12.518
RTT 1790328505.883 1.707
RTT 1790328506.142 10.584
RTT 1790328506.385 2.935
RTT 1790328506.634 1.107
RTT 1790328506.887 3.387
RTT 1790328507.138 3.976
RTT 1790328507.388 3.884
RTT 1790328507.635 1.150
RTT 1790328507.892 7.645
RTT 1790328508.138 3.667
RTT 1790328508.390 5.680
RTT 1790328508.638 3.302
RTT 1790328508.888 2.479
RTT 1790328509.140 4.708
RTT 1790328509.388 1.494
RTT 1790328509.639 2.459
RTT 1790328509.892 4.642
RTT 1790328510.140 2.893
RTT 1790328510.399 11.522
RTT 1790328510.643 5.439
RTT 1790328510.890 2.832
RTT 1790328511.142 4.029
RTT 1790328511.393 4.834
RTT 1790328511.644 5.800
RTT 1790328511.891 2.747
RTT 1790328512.145 6.053
RTT 1790328512.393 3.930
RTT 1790328512.640 1.307
RTT 1790328512.895 0.513
RTT 1790328513.149 4.285
RTT 1790328513.398 2.147
RTT 1790328513.648 2.075
RTT 1790328513.897 0.359
RTT 1790328514.151 3.959
RTT 1790328514.400 2.030
RTT 1790328514.650 2.202
RTT 1790328514.899 0.259
RTT 1790328515.149 0.120
RTT 1790328515.400 0.083
RTT 1790328515.652 1.669
RTT 1790328515.902 1.372
RTT 1790328516.153 2.064
RTT 1790328516.401 0.238
RTT 1790328516.653 2.463
RTT 1790328516.902 0.582
RTT 1790328517.156 4.763
RTT 1790328517.403 2.109
RTT 1790328517.656 4.558
RTT 1790328517.902 0.199
RTT 1790328518.152 0.608
RTT 1790328518.402 0.161
RTT 1790328518.656 3.881
RTT 1790328518.908 5.685
RTT 1790328519.153 0.840
RTT 1790328519.404 1.765
RTT 1790328519.657 4.761
RTT 1790328519.905 2.224
RTT 1790328520.153 0.224
RTT 1790328520.407 3.427
RTT 1790328520.658 5.006
RTT 1790328520.908 4.476
RTT 1790328521.154 0.497
RTT 1790328521.404 0.345
RTT 1790328521.655 1.153
RTT 1790328521.908 3.658
RTT 1790328522.156 1.603
RTT 1790328522.408 3.608
RTT 1790328522.655 0.654
RTT 1790328522.906 1.830
RTT 1790328523.155 0.103
RTT 1790328523.407 1.815
RTT 1790328523.657 2.174
RTT 1790328523.907 1.915
RTT 1790328524.156 0.913
RTT 1790328524.408 2.662
RTT 1790328524.659 3.181
RTT 1790328524.911 5.302
RTT 1790328525.157 0.253
RTT 1790328525.412 4.915
RTT 1790328525.661 3.634
RTT 1790328525.911 4.242
RTT 1790328526.159 1.918
RTT 1790328526.408 0.215
RTT 1790328526.660 2.366
RTT 1790328526.909 0.785
RTT 1790328527.160 1.055
RTT 1790328527.409 0.212
RTT 1790328527.659 0.290
RTT 1790328527.912 2.761
RTT 1790328528.159 0.121
RTT 1790328528.412 2.519
RTT 1790328528.660 0.253
RTT 1790328528.910 0.238
RTT 1790328529.164 3.876
RTT 1790328529.412 2.083
RTT 1790328529.664 3.044
RTT 1790328529.911 0.197
RTT 1790328530.161 0.254
RTT 1790328530.416 4.905
RTT 1790328530.663 2.159
RTT 1790328530.913 1.726
RTT 1790328531.162 0.118
RTT 1790328531.412 0.233
RTT 1790328531.666 4.041
RTT 1790328531.916 4.127
RTT 1790328532.165 2.981
RTT 1790328532.415 2.585
RTT 1790328532.662 0.180
RTT 1790328532.916 3.483
RTT 1790328533.163 0.120
RTT 1790328533.420 7.257
RTT 1790328533.664 1.184
RTT 1790328533.913 0.324
RTT 1790328534.163 0.131
RTT 1790328534.414 0.173
RTT 1790328534.668 5.011
RTT 1790328534.920 6.313
RTT 1790328535.164 0.475
RTT 1790328535.414 0.220
RTT 1790328535.664 0.162
RTT 1790328535.914 0.107
RTT 1790328536.165 1.000
RTT 1790328536.417 2.007
RTT 1790328536.668 3.262
RTT 1790328536.919 3.726
RTT 1790328537.165 0.319
RTT 1790328537.416 0.381
RTT 1790328537.666 0.343
RTT 1790328537.916 0.144
RTT 1790328538.169 2.698
RTT 1790328538.416 0.316
RTT 1790328538.668 1.545
RTT 1790328538.919 2.504
RTT 1790328539.168 1.172
RTT 1790328539.417 0.094
RTT 1790328539.668 0.854
RTT 1790328539.920 2.754
RTT 1790328540.168 0.752
RTT 1790328540.424 6.520
RTT 1790328540.668 0.220
RTT 1790328540.918 0.339
RTT 1790328541.170 2.593
RTT 1790328541.421 2.942
RTT 1790328541.668 0.216
RTT 1790328541.921 2.568
RTT 1790328542.169 0.279
RTT 1790328542.423 4.585
RTT 1790328542.673 4.471
RTT 1790328542.921 1.762
RTT 1790328543.173 4.209
RTT 1790328543.420 0.734
RTT 1790328543.673 3.824
RTT 1790328543.924 4.304
RTT 1790328544.173 3.291
RTT 1790328544.421 1.255
RTT 1790328544.670 0.195
RTT 1790328544.920 0.225
RTT 1790328545.173 2.421
RTT 1790328545.424 3.297
RTT 1790328545.675 4.318
RTT 1790328545.925 4.130
RTT 1790328546.176 4.944
RTT 1790328546.424 2.721
RTT 1790328546.677 6.077
RTT 1790328546.922 0.173
RTT 1790328547.176 4.242
RTT 1790328547.427 5.171
RTT 1790328547.680 7.929
RTT 1790328547.927 4.952
RTT 1790328548.173 0.144
RTT 1790328548.423 0.294
RTT 1790328548.679 6.770
RTT 1790328548.929 6.020
RTT 1790328549.180 6.710
RTT 1790328549.423 0.160
RTT 1790328549.674 0.140
RTT 1790328549.925 1.371
RTT 1790328550.179 5.050
RTT 1790328550.427 3.222
RTT 1790328550.674 0.144
RTT 1790328550.925 0.344
RTT 1790328551.175 0.241
RTT 1790328551.425 0.340
RTT 1790328551.679 4.021
RTT 1790328551.927 2.506
RTT 1790328552.176 0.680
RTT 1790328552.427 2.175
RTT 1790328552.675 0.098
RTT 1790328552.926 0.110
RTT 1790328553.176 0.330
RTT 1790328553.427 1.510
RTT 1790328553.680 3.880
RTT 1790328553.928 2.138
RTT 1790328554.176 0.105
RTT 1790328554.427 0.106
RTT 1790328554.679 2.431
RTT 1790328554.930 3.153
RTT 1790328555.180 2.979
RTT 1790328555.428 0.481
RTT 1790328555.678 0.216
RTT 1790328555.928 0.213
RTT 1790328556.181 3.122
RTT 1790328556.432 3.927
RTT 1790328556.680 1.652
RTT 1790328556.931 2.996
RTT 1790328557.179 0.155
RTT 1790328557.429 0.177
RTT 1790328557.683 4.143
RTT 1790328557.933 3.481
RTT 1790328558.182 2.920
RTT 1790328558.430 0.188
RTT 1790328558.680 0.102
RTT 1790328558.931 1.434
RTT 1790328559.181 0.821
RTT 1790328559.432 1.657
RTT 1790328559.681 0.136
RTT 1790328559.934 3.087
RTT 1790328560.188 7.053
RTT 1790328560.432 0.701
RTT 1790328560.684 2.769
RTT 1790328560.932 0.259
RTT 1790328561.182 0.125
RTT 1790328561.436 4.077
RTT 1790328561.684 1.913
RTT 1790328561.933 0.876
RTT 1790328562.183 0.188
RTT 1790328562.433 0.161
RTT 1790328562.683 0.611
RTT 1790328562.933 0.670
RTT 1790328563.185 2.545
RTT 1790328563.433 0.325
RTT 1790328563.685 1.391
RTT 1790328563.934 0.317
RTT 1790328564.184 0.447
RTT 1790328564.437 3.036
RTT 1790328564.685 1.211
RTT 1790328564.936 2.022
RTT 1790328565.188 3.461
RTT 1790328565.435 0.415
RTT 1790328565.685 0.088
RTT 1790328565.936 0.327
RTT 1790328566.187 1.648
RTT 1790328566.440 4.391
RTT 1790328566.689 3.195
RTT 1790328566.940 4.146
RTT 1790328567.192 6.004
RTT 1790328567.438 1.924
RTT 1790328567.687 0.561
RTT 1790328567.940 3.576
RTT 1790328568.200 13.208
RTT 1790328568.444 6.821
RTT 1790328568.688 1.587
RTT 1790328568.940 3.272
RTT 1790328569.192 4.854
RTT 1790328569.438 0.224
RTT 1790328569.688 0.241
RTT 1790328569.940 2.279
RTT 1790328570.192 4.230
RTT 1790328570.444 6.068
RTT 1790328570.688 0.208
RTT 1790328570.938 0.136
RTT 1790328571.188 0.149
RTT 1790328571.439 0.158
RTT 1790328571.690 1.652
RTT 1790328571.940 0.883
RTT 1790328572.189 0.167
RTT 1790328572.440 0.168
RTT 1790328572.690 0.110
RTT 1790328572.940 0.297
RTT 1790328573.190 0.200
RTT 1790328573.441 0.348
RTT 1790328573.691 0.110
RTT 1790328573.941 0.369
RTT 1790328574.191 0.178
RTT 1790328574.441 0.092
RTT 1790328574.691 0.140
RTT 1790328574.941 0.195
RTT 1790328575.192 0.202
RTT 1790328575.442 0.308
RTT 1790328575.692 0.397
RTT 1790328575.942 0.150
RTT 1790328576.192 0.144
RTT 1790328576.443 0.153
RTT 1790328576.693 0.125
RTT 1790328576.943 0.189
RTT 1790328577.193 0.313
RTT 1790328577.444 0.358
RTT 1790328577.694 0.364
RTT 1790328577.945 1.376
RTT 1790328578.194 0.240
RTT 1790328578.444 0.283
RTT 1790328578.694 0.166
RTT 1790328578.945 0.207
RTT 1790328579.195 0.097
RTT 1790328579.445 0.327
RTT 1790328579.695 0.129
RTT 1790328579.945 0.129
RTT 1790328580.195 0.192
RTT 1790328580.446 0.186
RTT 1790328580.696 0.211
RTT 1790328580.946 0.319
RTT 1790328581.197 0.357
RTT 1790328581.447 0.373
RTT 1790328581.697 0.110
RTT 1790328581.947 0.142
RTT 1790328582.198 0.294
RTT 1790328582.447 0.099
RTT 1790328582.698 0.138
RTT 1790328582.948 0.158
RTT 1790328583.198 0.322
RTT 1790328583.448 0.294
RTT 1790328583.698 0.105
RTT 1790328583.949 0.356
RTT 1790328584.199 0.308
RTT 1790328584.449 0.207
RTT 1790328584.699 0.158
RTT 1790328584.949 0.111
RTT 1790328585.199 0.170
RTT 1790328585.450 0.128
RTT 1790328585.700 0.142
RTT 1790328585.950 0.152
RTT 1790328586.200 0.202
RTT 1790328586.450 0.097
RTT 1790328586.701 0.166
RTT 1790328586.951 0.156
RTT 1790328587.201 0.102
RTT 1790328587.451 0.156
RTT 1790328587.701 0.162
RTT 1790328587.951 0.164
RTT 1790328588.202 0.212
RTT 1790328588.452 0.201
RTT 1790328588.702 0.176
RTT 1790328588.952 0.209
RTT 1790328589.202 0.355
RTT 1790328589.452 0.112
RTT 1790328589.703 0.271
RTT 1790328589.953 0.171
RTT 1790328590.203 0.103
RTT 1790328590.453 0.151
RTT 1790328590.703 0.121
RTT 1790328590.953 0.233
RTT 1790328591.203 0.103
RTT 1790328591.454 0.177
RTT 1790328591.704 0.303
RTT 1790328591.954 0.360
RTT 1790328592.204 0.223
RTT 1790328592.455 0.368
RTT 1790328592.705 0.103
RTT 1790328592.955 0.235
RTT 1790328593.205 0.252
RTT 1790328593.455 0.159
RTT 1790328593.706 0.336
RTT 1790328593.956 0.227
RTT_DEAD 1790328594.206
