TRACER 0
RTT 1790328922.700 0.098
RTT 1790328922.951 0.464
RTT 1790328923.201 0.234
RTT 1790328923.451 0.147
RTT 1790328923.703 1.758
RTT 1790328923.956 4.441
RTT 1790328924.204 2.434
RTT 1790328924.456 4.175
RTT 1790328924.705 3.530
RTT 1790328924.955 3.518
RTT 1790328925.203 0.643
RTT 1790328925.452 0.142
RTT 1790328925.703 0.300
RTT 1790328925.960 7.246
RTT 1790328926.208 5.398
RTT 1790328926.456 2.967
RTT 1790328926.703 0.225
RTT 1790328926.956 2.635
RTT 1790328927.208 4.795
RTT 1790328927.456 2.495
RTT 1790328927.704 0.113
RTT 1790328927.954 0.199
RTT 1790328928.208 3.948
RTT 1790328928.457 3.209
RTT 1790328928.708 3.826
RTT 1790328928.957 3.054
RTT 1790328929.208 3.914
RTT 1790328929.460 5.299
RTT 1790328929.705 0.320
RTT 1790328929.955 0.084
RTT 1790328930.209 3.497
RTT 1790328930.459 3.748
RTT 1790328930.708 2.131
RTT 1790328930.960 4.400
RTT 1790328931.208 2.552
RTT 1790328931.460 4.160
RTT 1790328931.706 0.120
RTT 1790328931.956 0.155
RTT 1790328932.207 0.149
RTT 1790328932.468 11.500
RTT 1790328932.712 5.365
RTT 1790328932.957 0.085
RTT 1790328933.207 0.192
RTT 1790328933.457 0.515
RTT 1790328933.712 4.945
RTT 1790328933.961 3.935
RTT 1790328934.208 0.214
RTT 1790328934.464 6.032
RTT 1790328934.709 0.985
RTT 1790328934.960 2.209
RTT 1790328935.212 4.516
RTT 1790328935.458 0.190
RTT 1790328935.708 0.227
RTT 1790328935.960 1.615
RTT 1790328936.209 0.226
RTT 1790328936.461 2.599
RTT 1790328936.712 3.116
RTT 1790328936.964 5.004
RTT 1790328937.214 4.861
RTT 1790328937.459 0.083
RTT 1790328937.709 0.121
RTT 1790328937.963 3.617
RTT 1790328938.217 7.337
RTT 1790328938.464 4.198
RTT 1790328938.711 1.546
RTT 1790328938.964 3.975
RTT 1790328939.210 0.089
RTT 1790328939.460 0.243
RTT 1790328939.711 0.361
RTT 1790328939.968 7.261
RTT 1790328940.213 2.115
RTT 1790328940.465 4.302
RTT 1790328940.715 4.314
RTT 1790328940.965 3.982
RTT 1790328941.216 4.397
RTT 1790328941.467 5.289
RTT 1790328941.712 0.069
RTT 1790328941.962 0.144
RTT 1790328942.216 4.004
RTT 1790328942.468 5.880
RTT 1790328942.715 3.017
RTT 1790328942.962 0.169
RTT 1790328943.213 0.160
RTT 1790328943.466 3.116
RTT 1790328943.716 2.925
RTT 1790328943.965 1.756
RTT 1790328944.213 0.085
RTT 1790328944.468 4.592
RTT 1790328944.717 3.319
RTT 1790328944.964 0.201
RTT 1790328945.214 0.169
RTT 1790328945.464 0.201
RTT 1790328945.720 5.785
RTT 1790328945.965 1.095
RTT 1790328946.216 1.300
RTT 1790328946.468 3.354
RTT 1790328946.717 2.396
RTT 1790328946.968 3.024
RTT 1790328947.216 1.027
RTT 1790328947.467 1.767
RTT 1790328947.716 0.400
RTT 1790328947.966 0.366
RTT 1790328948.218 1.702
RTT 1790328948.472 5.996
RTT 1790328948.720 3.906
RTT 1790328948.969 2.924
RTT 1790328949.219 2.879
RTT 1790328949.467 0.202
RTT 1790328949.721 4.124
RTT 1790328949.970 3.138
RTT 1790328950.220 2.871
RTT 1790328950.472 4.863
RTT 1790328950.719 2.127
RTT 1790328950.973 5.185
RTT 1790328951.221 3.251
RTT 1790328951.472 3.911
RTT 1790328951.720 2.186
RTT 1790328951.968 0.154
RTT 1790328952.218 0.177
RTT 1790328952.469 0.092
RTT 1790328952.722 3.786
RTT 1790328952.972 3.186
RTT 1790328953.224 5.038
RTT 1790328953.469 0.149
RTT 1790328953.719 0.166
RTT 1790328953.980 10.418
RTT 1790328954.224 4.921
RTT 1790328954.480 10.414
RTT 1790328954.720 0.217
RTT 1790328954.976 5.659
RTT 1790328955.227 7.088
RTT 1790328955.476 5.422
RTT 1790328955.725 4.418
RTT 1790328955.971 0.176
RTT 1790328956.223 1.843
RTT 1790328956.476 4.937
RTT 1790328956.724 2.907
RTT 1790328956.982 10.494
RTT 1790328957.230 8.585
RTT 1790328957.472 0.098
RTT 1790328957.731 9.761
RTT 1790328957.982 9.814
RTT 1790328958.224 1.980
RTT 1790328958.481 8.849
RTT 1790328958.723 0.158
RTT 1790328958.981 7.925
RTT 1790328959.225 2.478
RTT 1790328959.476 3.146
RTT 1790328959.723 0.198
RTT 1790328959.978 4.857
RTT 1790328960.228 4.604
RTT 1790328960.476 2.434
RTT 1790328960.728 4.824
RTT 1790328960.974 0.212
RTT 1790328961.225 0.732
RTT 1790328961.474 0.195
RTT 1790328961.728 3.565
RTT 1790328961.980 5.455
RTT 1790328962.228 3.305
RTT 1790328962.479 4.220
RTT 1790328962.725 0.205
RTT 1790328962.975 0.247
RTT 1790328963.226 0.174
RTT 1790328963.480 4.447
RTT 1790328963.728 2.380
RTT 1790328963.980 4.142
RTT 1790328964.232 5.795
RTT 1790328964.477 0.287
RTT 1790328964.727 0.109
RTT 1790328964.978 1.813
RTT 1790328965.232 4.895
RTT 1790328965.480 3.017
RTT 1790328965.736 8.894
RTT 1790328965.977 0.214
RTT 1790328966.228 0.770
RTT 1790328966.480 2.201
RTT 1790328966.731 3.733
RTT 1790328966.981 3.725
RTT 1790328967.228 0.167
RTT 1790328967.483 4.815
RTT 1790328967.736 7.653
RTT 1790328967.980 1.711
RTT 1790328968.233 4.214
RTT 1790328968.479 0.221
RTT 1790328968.735 6.344
RTT 1790328968.981 1.805
RTT 1790328969.232 3.002
RTT 1790328969.484 4.885
RTT 1790328969.729 0.213
RTT 1790328969.980 0.269
RTT 1790328970.236 6.403
RTT 1790328970.484 4.262
RTT 1790328970.730 0.221
RTT 1790328970.981 0.172
RTT 1790328971.232 0.968
RTT 1790328971.485 4.258
RTT 1790328971.736 4.924
RTT 1790328971.985 3.923
RTT 1790328972.231 0.105
RTT 1790328972.484 2.434
RTT 1790328972.733 0.886
RTT 1790328972.984 2.111
RTT 1790328973.236 4.011
RTT 1790328973.482 0.156
RTT 1790328973.735 3.216
RTT 1790328973.983 0.127
RTT 1790328974.235 2.623
RTT 1790328974.484 1.637
RTT 1790328974.733 0.666
RTT 1790328974.984 1.480
RTT 1790328975.233 0.160
RTT 1790328975.488 4.720
RTT 1790328975.736 2.363
RTT 1790328975.985 1.306
RTT 1790328976.236 2.329
RTT 1790328976.484 0.116
RTT 1790328976.734 0.121
RTT 1790328976.984 0.328
RTT 1790328977.237 2.965
RTT 1790328977.488 3.511
RTT 1790328977.740 5.467
RTT 1790328977.988 3.360
RTT 1790328978.236 1.604
RTT 1790328978.485 0.347
RTT 1790328978.738 3.028
RTT 1790328978.986 0.335
RTT 1790328979.236 0.856
RTT 1790328979.488 2.479
RTT 1790328979.739 3.797
RTT 1790328979.990 3.928
RTT 1790328980.240 4.103
RTT 1790328980.487 1.218
RTT 1790328980.741 5.052
RTT 1790328980.986 0.162
RTT 1790328981.237 0.102
RTT 1790328981.500 13.311
RTT 1790328981.739 2.633
RTT 1790328981.992 5.028
RTT 1790328982.241 4.271
RTT 1790328982.492 4.756
RTT 1790328982.738 0.155
RTT 1790328982.992 4.252
RTT 1790328983.243 5.599
RTT 1790328983.492 3.983
RTT 1790328983.738 0.550
RTT 1790328983.991 3.028
RTT 1790328984.241 2.580
RTT 1790328984.489 0.629
RTT 1790328984.741 2.157
RTT 1790328984.991 2.614
RTT 1790328985.240 0.628
RTT 1790328985.489 0.347
RTT 1790328985.743 4.159
RTT 1790328985.992 2.578
RTT 1790328986.240 0.232
RTT 1790328986.490 0.236
RTT 1790328986.741 1.078
RTT 1790328986.996 5.952
RTT 1790328987.241 0.919
RTT 1790328987.496 5.378
RTT 1790328987.745 4.846
RTT 1790328987.991 0.138
RTT 1790328988.241 0.239
RTT 1790328988.492 0.721
RTT 1790328988.745 3.856
RTT 1790328988.994 2.171
RTT 1790328989.243 1.893
RTT 1790328989.492 0.119
RTT 1790328989.743 1.015
RTT 1790328989.993 0.602
RTT 1790328990.245 2.576
RTT 1790328990.493 0.124
RTT 1790328990.743 0.116
RTT 1790328990.996 2.530
RTT 1790328991.248 4.595
RTT 1790328991.496 2.423
RTT 1790328991.744 0.129
RTT 1790328991.994 0.130
RTT 1790328992.248 3.928
RTT 1790328992.500 5.799
RTT 1790328992.747 2.932
RTT 1790328992.995 0.108
RTT 1790328993.249 4.948
RTT 1790328993.498 2.941
RTT 1790328993.748 3.233
RTT 1790328994.000 4.967
RTT 1790328994.252 6.716
RTT 1790328994.500 4.997
RTT 1790328994.747 1.957
RTT 1790328994.999 3.526
RTT 1790328995.246 0.205
RTT 1790328995.500 4.138
RTT 1790328995.750 4.189
RTT 1790328995.997 0.471
RTT 1790328996.249 3.146
RTT 1790328996.497 0.196
RTT 1790328996.749 2.365
RTT 1790328996.998 0.336
RTT 1790328997.250 2.182
RTT 1790328997.504 6.357
RTT 1790328997.752 4.216
RTT 1790328998.001 3.256
RTT 1790328998.248 0.256
RTT 1790328998.498 0.254
RTT 1790328998.753 4.700
RTT 1790328999.004 5.516
RTT 1790328999.252 3.395
RTT 1790328999.500 0.842
RTT 1790328999.749 0.495
RTT 1790328999.999 0.201
RTT 1790329000.251 2.256
RTT 1790329000.504 4.747
RTT 1790329000.756 6.531
RTT 1790329001.004 4.408
RTT 1790329001.253 3.219
RTT 1790329001.500 0.115
RTT 1790329001.751 0.256
RTT 1790329002.001 0.348
RTT 1790329002.256 5.558
RTT 1790329002.503 2.279
RTT 1790329002.751 0.255
RTT 1790329003.002 0.318
RTT 1790329003.252 0.136
RTT 1790329003.502 0.186
RTT 1790329003.753 1.218
RTT 1790329004.006 4.075
RTT 1790329004.252 0.115
RTT 1790329004.503 0.883
RTT 1790329004.753 0.114
RTT 1790329005.003 0.164
RTT 1790329005.253 0.177
RTT 1790329005.504 0.459
RTT 1790329005.760 6.331
RTT 1790329006.007 3.393
RTT 1790329006.257 2.833
RTT 1790329006.504 0.187
RTT 1790329006.755 0.175
RTT 1790329007.005 0.182
RTT 1790329007.258 2.992
RTT 1790329007.509 4.108
RTT 1790329007.760 5.075
RTT 1790329008.008 3.007
RTT 1790329008.260 4.779
RTT 1790329008.505 0.114
RTT 1790329008.757 1.557
RTT 1790329009.007 1.389
RTT 1790329009.256 0.164
RTT 1790329009.512 5.937
RTT 1790329009.761 5.129
RTT 1790329010.009 2.454
RTT 1790329010.260 3.824
RTT 1790329010.507 0.271
RTT 1790329010.762 3.583
RTT 1790329011.012 3.753
RTT 1790329011.260 1.731
RTT 1790329011.512 3.387
RTT 1790329011.759 0.383
RTT 1790329012.009 0.161
RTT 1790329012.263 4.429
RTT 1790329012.512 2.877
RTT 1790329012.760 1.036
RTT 1790329013.012 2.579
RTT 1790329013.261 1.027
RTT 1790329013.510 0.278
RTT 1790329013.761 1.030
RTT 1790329014.011 0.636
RTT 1790329014.264 3.779
RTT 1790329014.512 1.444
RTT 1790329014.765 4.470
RTT 1790329015.016 5.079
RTT 1790329015.265 4.411
RTT 1790329015.512 1.087
RTT 1790329015.764 2.938
RTT 1790329016.012 0.270
RTT 1790329016.263 0.915
RTT 1790329016.516 4.641
RTT 1790329016.764 2.137
RTT 1790329017.016 3.575
RTT 1790329017.262 0.098
RTT 1790329017.513 1.197
RTT 1790329017.763 1.017
RTT 1790329018.016 3.160
RTT 1790329018.263 0.131
RTT 1790329018.513 0.171
RTT 1790329018.764 1.264
RTT 1790329019.015 2.180
RTT 1790329019.268 4.647
RTT 1790329019.577 63.973
RTT 1790329019.764 0.267
RTT 1790329020.014 0.134
RTT 1790329020.266 2.273
RTT 1790329020.520 5.994
RTT 1790329020.765 1.017
RTT 1790329021.015 0.592
RTT 1790329021.265 0.133
RTT 1790329021.515 0.285
RTT 1790329021.765 0.179
RTT 1790329022.018 2.578
RTT 1790329022.269 4.230
RTT 1790329022.520 4.329
RTT 1790329022.765 0.098
RTT 1790329023.024 8.498
RTT 1790329023.269 3.251
RTT 1790329023.516 0.128
RTT 1790329023.768 2.158
RTT 1790329024.016 0.141
RTT 1790329024.267 0.310
RTT 1790329024.517 0.166
RTT 1790329024.772 4.947
RTT 1790329025.020 3.165
RTT 1790329025.267 0.482
RTT 1790329025.520 2.965
RTT 1790329025.768 0.283
RTT 1790329026.018 0.210
RTT 1790329026.272 3.833
RTT 1790329026.520 1.962
RTT 1790329026.772 3.910
RTT 1790329027.020 1.797
RTT 1790329027.268 0.193
RTT 1790329027.519 0.115
RTT 1790329027.772 3.261
RTT 1790329028.019 0.475
RTT 1790329028.272 2.995
RTT 1790329028.519 0.133
RTT 1790329028.776 4.410
RTT 1790329029.028 6.704
RTT 1790329029.276 4.513
RTT 1790329029.524 2.267
RTT 1790329029.772 0.199
RTT 1790329030.028 6.124
RTT 1790329030.272 0.161
RTT 1790329030.524 1.556
RTT 1790329030.776 3.193
RTT 1790329031.027 4.833
RTT 1790329031.276 3.152
RTT 1790329031.527 4.419
RTT 1790329031.773 0.311
RTT 1790329032.030 6.483
RTT 1790329032.276 3.293
RTT 1790329032.525 2.146
RTT 1790329032.779 5.058
RTT 1790329033.025 1.519
RTT 1790329033.275 0.974
RTT 1790329033.528 4.151
RTT 1790329033.774 0.150
RTT 1790329034.024 0.128
RTT 1790329034.277 3.107
RTT 1790329034.525 0.552
RTT 1790329034.780 5.410
RTT 1790329035.029 4.137
RTT 1790329035.275 0.271
RTT 1790329035.525 0.114
RTT 1790329035.776 0.582
RTT 1790329036.032 6.648
RTT 1790329036.280 4.479
RTT 1790329036.529 2.952
RTT 1790329036.776 0.095
RTT 1790329037.031 5.255
RTT 1790329037.284 8.179
RTT 1790329037.527 0.701
RTT 1790329037.777 0.201
RTT 1790329038.027 0.125
RTT 1790329038.278 1.161
RTT 1790329038.532 5.231
RTT 1790329038.780 3.092
RTT 1790329039.027 0.197
RTT 1790329039.277 0.138
RTT 1790329039.528 0.239
RTT 1790329039.780 0.178
RTT 1790329040.033 2.675
RTT 1790329040.283 2.777
RTT 1790329040.531 0.207
RTT 1790329040.781 0.195
RTT 1790329041.031 0.231
RTT 1790329041.282 0.365
RTT 1790329041.532 0.082
RTT 1790329041.782 0.157
RTT 1790329042.032 0.217
RTT 1790329042.282 0.348
RTT 1790329042.533 0.285
RTT 1790329042.783 0.287
RTT 1790329043.034 0.301
RTT 1790329043.284 0.251
RTT 1790329043.534 0.187
RTT 1790329043.784 0.161
RTT 1790329044.035 0.314
RTT 1790329044.284 0.132
RTT 1790329044.535 0.468
RTT 1790329044.785 0.242
RTT 1790329045.035 0.127
RTT 1790329045.285 0.132
RTT 1790329045.535 0.137
RTT 1790329045.785 0.218
RTT 1790329046.036 0.319
RTT 1790329046.286 0.193
RTT 1790329046.536 0.151
RTT 1790329046.787 0.275
RTT 1790329047.037 0.370
RTT 1790329047.287 0.138
RTT 1790329047.537 0.119
RTT 1790329047.788 0.224
RTT 1790329048.038 0.164
RTT 1790329048.288 0.210
RTT 1790329048.539 0.142
RTT 1790329048.789 0.164
RTT 1790329049.039 0.197
RTT 1790329049.289 0.347
RTT 1790329049.539 0.093
RTT 1790329049.790 0.300
RTT 1790329050.040 0.235
RTT 1790329050.290 0.163
RTT 1790329050.540 0.316
RTT 1790329050.790 0.131
RTT 1790329051.041 0.173
RTT 1790329051.291 0.156
RTT 1790329051.541 0.099
RTT 1790329051.791 0.120
RTT 1790329052.041 0.203
RTT 1790329052.291 0.179
RTT 1790329052.541 0.115
RTT 1790329052.791 0.118
RTT 1790329053.042 0.353
RTT 1790329053.292 0.148
RTT 1790329053.542 0.117
RTT 1790329053.792 0.160
RTT 1790329054.043 0.135
RTT 1790329054.293 0.151
RTT 1790329054.543 0.086
RTT 1790329054.793 0.311
RTT 1790329055.043 0.134
RTT 1790329055.293 0.162
RTT 1790329055.543 0.114
RTT 1790329055.794 0.158
RTT 1790329056.044 0.207
RTT 1790329056.294 0.174
RTT 1790329056.544 0.117
RTT 1790329056.794 0.122
RTT 1790329057.044 0.283
RTT 1790329057.294 0.122
RTT 1790329057.544 0.096
RTT 1790329057.795 0.180
RTT 1790329058.045 0.123
RTT 1790329058.295 0.097
RTT 1790329058.546 0.172
RTT 1790329058.796 0.320
RTT 1790329059.046 0.280
RTT 1790329059.296 0.114
RTT 1790329059.546 0.133
RTT 1790329059.797 0.244
RTT 1790329060.047 0.241
RTT 1790329060.297 0.109
RTT 1790329060.547 0.344
RTT 1790329060.797 0.118
RTT 1790329061.048 0.284
RTT_DEAD 1790329061.298
