TRACER 29525
RTT 1790355082.690 0.162
RTT 1790355082.940 0.113
RTT 1790355083.190 0.119
RTT 1790355083.440 0.077
RTT 1790355083.690 0.192
RTT 1790355083.940 0.140
RTT 1790355084.192 1.352
RTT 1790355084.441 0.192
RTT 1790355084.691 0.479
RTT 1790355084.941 0.146
RTT 1790355085.192 0.777
RTT 1790355085.441 0.166
RTT 1790355085.691 0.057
RTT 1790355085.942 0.200
RTT 1790355086.192 0.191
RTT 1790355086.442 0.058
RTT 1790355086.692 0.226
RTT 1790355086.942 0.306
RTT 1790355087.192 0.151
RTT 1790355087.443 0.163
RTT 1790355087.693 0.149
RTT 1790355087.944 0.095
RTT 1790355088.194 0.126
RTT 1790355088.444 0.079
RTT 1790355088.694 0.249
RTT 1790355088.944 0.151
RTT 1790355089.195 0.263
RTT 1790355089.446 0.159
RTT 1790355089.696 0.334
RTT 1790355089.946 0.123
RTT 1790355090.196 0.288
RTT 1790355090.446 0.252
RTT 1790355090.696 0.108
RTT 1790355090.947 0.148
RTT 1790355091.197 0.141
RTT 1790355091.447 0.297
RTT 1790355091.697 0.166
RTT 1790355091.947 0.151
RTT 1790355092.198 0.151
RTT 1790355092.448 0.174
RTT 1790355092.699 0.187
RTT 1790355092.950 0.148
RTT 1790355093.200 0.303
RTT 1790355093.450 0.322
RTT 1790355093.700 0.182
RTT 1790355093.951 0.322
RTT 1790355094.201 0.145
RTT 1790355094.451 0.292
RTT 1790355094.701 0.052
RTT 1790355094.951 0.136
RTT 1790355095.202 0.697
RTT 1790355095.451 0.131
RTT 1790355095.702 0.281
RTT 1790355095.952 0.351
RTT 1790355096.202 0.156
RTT 1790355096.452 0.213
RTT 1790355096.703 0.164
RTT 1790355096.953 0.137
RTT 1790355097.203 0.212
RTT 1790355097.454 0.172
RTT 1790355097.704 0.602
RTT 1790355097.954 0.128
RTT 1790355098.204 0.147
RTT 1790355098.454 0.139
RTT 1790355098.705 0.287
RTT 1790355098.955 0.235
RTT 1790355099.205 0.216
RTT 1790355099.455 0.168
RTT 1790355099.706 0.339
RTT 1790355099.956 0.309
RTT 1790355100.206 0.276
RTT 1790355100.457 0.388
RTT 1790355100.707 0.151
RTT 1790355100.957 0.236
RTT 1790355101.207 0.152
RTT 1790355101.458 0.346
RTT 1790355101.708 0.372
RTT 1790355101.959 0.222
RTT 1790355102.209 0.383
RTT 1790355102.459 0.321
RTT 1790355102.709 0.148
RTT 1790355102.959 0.152
RTT 1790355103.210 0.304
RTT 1790355103.460 0.359
RTT 1790355103.710 0.195
RTT 1790355103.961 0.350
RTT 1790355104.211 0.197
RTT 1790355104.461 0.202
RTT 1790355104.712 0.226
RTT 1790355104.962 0.105
RTT 1790355105.212 0.323
RTT 1790355105.462 0.316
RTT 1790355105.712 0.151
RTT 1790355105.963 0.449
RTT 1790355106.213 0.168
RTT 1790355106.463 0.126
RTT 1790355106.713 0.043
RTT 1790355106.963 0.063
RTT 1790355107.214 0.385
RTT 1790355107.466 2.066
RTT 1790355107.714 0.130
RTT 1790355107.964 0.127
RTT 1790355108.214 0.179
RTT 1790355108.464 0.081
RTT 1790355108.715 0.657
RTT 1790355108.965 0.168
RTT 1790355109.215 0.142
RTT 1790355109.466 0.742
RTT 1790355109.715 0.051
RTT 1790355109.966 0.118
RTT 1790355110.216 0.054
RTT 1790355110.466 0.053
RTT 1790355110.716 0.126
RTT 1790355110.966 0.053
RTT 1790355111.216 0.064
RTT 1790355111.466 0.091
RTT 1790355111.716 0.056
RTT 1790355111.967 0.144
RTT 1790355112.217 0.527
RTT 1790355112.467 0.599
RTT 1790355112.717 0.097
RTT 1790355112.968 1.312
RTT 1790355113.218 1.250
RTT 1790355113.468 0.640
RTT 1790355113.718 0.827
RTT 1790355113.968 0.763
RTT 1790355114.218 0.052
RTT 1790355114.468 0.162
RTT 1790355114.718 0.067
RTT 1790355114.968 0.149
RTT 1790355115.219 0.598
RTT 1790355115.468 0.384
RTT 1790355115.719 1.159
RTT 1790355115.969 0.343
RTT 1790355116.219 0.051
RTT 1790355116.469 0.085
RTT 1790355116.719 0.050
RTT 1790355116.970 0.142
RTT 1790355117.220 0.075
RTT 1790355117.470 0.075
RTT 1790355117.720 0.055
RTT 1790355117.970 0.067
RTT 1790355118.220 0.062
RTT 1790355118.470 0.050
RTT 1790355118.721 0.072
RTT 1790355118.971 0.212
RTT 1790355119.222 1.090
RTT 1790355119.471 0.119
RTT 1790355119.722 1.101
RTT 1790355119.972 0.397
RTT 1790355120.222 0.159
RTT 1790355120.472 0.111
RTT 1790355120.723 0.090
RTT 1790355120.973 0.061
RTT 1790355121.225 1.871
RTT 1790355121.473 0.056
RTT 1790355121.723 0.071
RTT 1790355121.973 0.072
RTT 1790355122.223 0.069
RTT 1790355122.474 0.057
RTT 1790355122.724 0.400
RTT 1790355122.974 0.210
RTT 1790355123.224 0.048
RTT 1790355123.474 0.054
RTT 1790355123.724 0.138
RTT 1790355123.974 0.160
RTT 1790355124.225 0.851
RTT 1790355124.474 0.038
RTT 1790355124.725 0.369
RTT 1790355124.975 0.062
RTT 1790355125.225 0.060
RTT 1790355125.475 0.066
RTT 1790355125.725 0.248
RTT 1790355125.975 0.122
RTT 1790355126.225 0.085
RTT 1790355126.475 0.086
RTT 1790355126.726 0.162
RTT 1790355126.976 0.041
RTT 1790355127.226 0.161
RTT 1790355127.476 0.084
RTT 1790355127.726 0.070
RTT 1790355127.976 0.239
RTT 1790355128.226 0.098
RTT 1790355128.476 0.048
RTT 1790355128.726 0.082
RTT 1790355128.977 0.437
RTT 1790355129.227 0.061
RTT 1790355129.477 0.154
RTT 1790355129.727 0.103
RTT 1790355129.977 0.139
RTT 1790355130.230 2.947
RTT 1790355130.478 0.530
RTT 1790355130.728 0.102
RTT 1790355130.978 0.644
RTT 1790355131.228 0.245
RTT 1790355131.479 0.128
RTT 1790355131.729 0.760
RTT 1790355131.979 0.068
RTT 1790355132.229 0.211
RTT 1790355132.479 0.161
RTT 1790355132.729 0.215
RTT 1790355132.979 0.061
RTT 1790355133.231 0.150
RTT 1790355133.483 2.095
RTT 1790355133.732 1.339
RTT 1790355133.981 0.131
RTT 1790355134.231 0.059
RTT 1790355134.482 0.252
RTT 1790355134.732 0.119
RTT 1790355134.982 0.147
RTT 1790355135.232 0.145
RTT 1790355135.482 0.104
RTT 1790355135.732 0.054
RTT 1790355135.983 0.072
RTT 1790355136.233 0.098
RTT 1790355136.483 0.046
RTT 1790355136.733 0.067
RTT 1790355136.983 0.078
RTT 1790355137.233 0.070
RTT 1790355137.484 0.302
RTT 1790355137.733 0.133
RTT 1790355137.984 0.084
RTT 1790355138.234 0.142
RTT 1790355138.484 0.069
RTT 1790355138.734 0.050
RTT 1790355138.984 0.137
RTT 1790355139.234 0.069
RTT 1790355139.484 0.084
RTT 1790355139.735 0.142
RTT 1790355139.985 0.097
RTT 1790355140.235 0.052
RTT 1790355140.485 0.174
RTT 1790355140.735 0.158
RTT 1790355140.985 0.054
RTT 1790355141.235 0.150
RTT 1790355141.486 0.064
RTT 1790355141.736 0.080
RTT 1790355141.986 0.053
RTT 1790355142.236 0.048
RTT 1790355142.486 0.063
RTT 1790355142.736 0.057
RTT 1790355142.987 0.097
RTT 1790355143.237 0.126
RTT 1790355143.487 0.046
RTT 1790355143.737 0.187
RTT 1790355143.988 0.945
RTT 1790355144.237 0.072
RTT 1790355144.487 0.231
RTT 1790355144.737 0.154
RTT 1790355144.987 0.056
RTT 1790355145.238 0.097
RTT 1790355145.488 0.292
RTT 1790355145.738 0.067
RTT 1790355145.988 0.071
RTT 1790355146.238 0.049
RTT 1790355146.488 0.111
RTT 1790355146.739 0.133
RTT 1790355146.989 0.069
RTT 1790355147.239 0.070
RTT 1790355147.489 0.065
RTT 1790355147.739 0.049
RTT 1790355147.991 1.966
RTT 1790355148.240 0.315
RTT 1790355148.490 0.049
RTT 1790355148.740 0.089
RTT 1790355148.990 0.106
RTT 1790355149.240 0.054
RTT 1790355149.490 0.049
RTT 1790355149.742 1.096
RTT 1790355149.991 0.124
RTT 1790355150.241 0.102
RTT 1790355150.491 0.142
RTT 1790355150.741 0.277
RTT 1790355150.991 0.097
RTT 1790355151.241 0.135
RTT 1790355151.492 0.325
RTT 1790355151.742 0.066
RTT 1790355151.992 0.231
RTT 1790355152.242 0.084
RTT 1790355152.492 0.317
RTT 1790355152.742 0.097
RTT 1790355152.994 1.909
RTT 1790355153.242 0.048
RTT 1790355153.493 0.825
RTT 1790355153.743 0.058
RTT 1790355153.993 0.114
RTT 1790355154.243 0.079
RTT 1790355154.494 0.865
RTT 1790355154.743 0.359
RTT 1790355154.993 0.050
RTT 1790355155.244 0.427
RTT 1790355155.494 0.063
RTT 1790355155.744 0.049
RTT 1790355155.994 0.042
RTT 1790355156.244 0.058
RTT 1790355156.494 0.060
RTT 1790355156.744 0.085
RTT 1790355156.995 0.111
RTT 1790355157.245 0.064
RTT 1790355157.495 0.045
RTT 1790355157.745 0.044
RTT 1790355157.995 0.070
RTT 1790355158.245 0.049
RTT 1790355158.495 0.055
RTT 1790355158.745 0.051
RTT 1790355158.995 0.061
RTT 1790355159.245 0.059
RTT 1790355159.495 0.053
RTT 1790355159.746 0.093
RTT 1790355159.996 0.123
RTT 1790355160.246 0.057
RTT 1790355160.496 0.111
RTT 1790355160.746 0.058
RTT 1790355160.996 0.082
RTT 1790355161.246 0.075
RTT 1790355161.496 0.042
RTT 1790355161.746 0.074
RTT 1790355161.997 0.138
RTT 1790355162.247 0.128
RTT 1790355162.497 0.062
RTT 1790355162.747 0.124
RTT 1790355162.998 0.250
RTT 1790355163.248 0.079
RTT 1790355163.498 0.131
RTT 1790355163.748 0.229
RTT 1790355163.998 0.073
RTT 1790355164.248 0.073
RTT 1790355164.499 0.317
RTT 1790355164.749 0.360
RTT 1790355164.999 0.148
RTT 1790355165.249 0.122
RTT 1790355165.499 0.121
RTT 1790355165.749 0.138
RTT 1790355165.999 0.145
RTT 1790355166.249 0.115
RTT 1790355166.500 0.217
RTT 1790355166.750 0.169
RTT 1790355167.001 0.202
RTT 1790355167.251 0.068
RTT 1790355167.501 0.057
RTT 1790355167.751 0.043
RTT 1790355168.001 0.081
RTT 1790355168.252 0.088
RTT 1790355168.502 0.290
RTT 1790355168.753 0.208
RTT 1790355169.003 0.212
RTT 1790355169.253 0.140
RTT 1790355169.503 0.146
RTT 1790355169.753 0.137
RTT 1790355170.003 0.225
RTT 1790355170.253 0.055
RTT 1790355170.504 0.296
RTT 1790355170.754 0.103
RTT 1790355171.004 0.181
RTT 1790355171.254 0.162
RTT 1790355171.504 0.344
RTT 1790355171.754 0.286
RTT 1790355172.005 0.282
RTT 1790355172.255 0.140
RTT 1790355172.505 0.107
RTT 1790355172.755 0.074
RTT 1790355173.005 0.108
RTT 1790355173.255 0.135
RTT 1790355173.505 0.097
RTT 1790355173.756 0.191
RTT 1790355174.006 0.050
RTT 1790355174.256 0.068
RTT 1790355174.506 0.119
RTT 1790355174.756 0.180
RTT 1790355175.007 0.115
RTT 1790355175.257 0.075
RTT 1790355175.507 0.179
RTT 1790355175.757 0.166
RTT 1790355176.007 0.142
RTT 1790355176.257 0.084
RTT 1790355176.507 0.056
RTT 1790355176.763 6.088
RTT 1790355177.012 4.563
RTT 1790355177.258 0.062
RTT 1790355177.508 0.351
RTT 1790355177.758 0.082
RTT 1790355178.008 0.055
RTT 1790355178.259 0.266
RTT 1790355178.509 0.238
RTT 1790355178.759 0.051
RTT 1790355179.009 0.069
RTT 1790355179.259 0.430
RTT 1790355179.509 0.292
RTT 1790355179.759 0.139
RTT 1790355180.009 0.075
RTT 1790355180.259 0.055
RTT 1790355180.513 3.394
RTT 1790355180.760 0.138
RTT 1790355181.010 0.094
RTT 1790355181.260 0.139
RTT 1790355181.510 0.221
RTT 1790355181.760 0.053
RTT 1790355182.017 6.591
RTT 1790355182.260 0.094
RTT 1790355182.510 0.068
RTT 1790355182.760 0.069
RTT 1790355183.011 0.202
RTT 1790355183.261 0.080
RTT 1790355183.511 0.081
RTT 1790355183.761 0.109
RTT 1790355184.011 0.104
RTT 1790355184.261 0.167
RTT 1790355184.512 0.178
RTT 1790355184.762 0.060
RTT 1790355185.012 0.180
RTT 1790355185.262 0.070
RTT 1790355185.512 0.049
RTT 1790355185.762 0.083
RTT 1790355186.012 0.059
RTT 1790355186.262 0.134
RTT 1790355186.513 0.106
RTT 1790355186.763 0.106
RTT 1790355187.014 0.173
RTT 1790355187.264 0.075
RTT 1790355187.517 2.896
RTT 1790355187.764 0.066
RTT 1790355188.014 0.136
RTT 1790355188.264 0.203
RTT 1790355188.515 0.136
RTT 1790355188.765 0.078
RTT 1790355189.015 0.216
RTT 1790355189.265 0.125
RTT 1790355189.515 0.092
RTT 1790355189.766 0.098
RTT 1790355190.016 0.058
RTT 1790355190.266 0.235
RTT 1790355190.516 0.083
RTT 1790355190.766 0.103
RTT 1790355191.016 0.080
RTT 1790355191.266 0.070
RTT 1790355191.517 0.103
RTT 1790355191.767 0.102
RTT 1790355192.017 0.150
RTT 1790355192.267 0.084
RTT 1790355192.518 0.087
RTT 1790355192.768 0.151
RTT 1790355193.018 0.133
RTT 1790355193.268 0.106
RTT 1790355193.518 0.100
RTT 1790355193.768 0.083
RTT 1790355194.018 0.128
RTT 1790355194.269 0.174
RTT 1790355194.519 0.044
RTT 1790355194.769 0.131
RTT 1790355195.019 0.095
RTT 1790355195.269 0.187
RTT 1790355195.519 0.062
RTT 1790355195.769 0.053
RTT 1790355196.019 0.055
RTT 1790355196.270 0.073
RTT 1790355196.520 0.081
RTT 1790355196.770 0.068
RTT 1790355197.020 0.123
RTT 1790355197.270 0.072
RTT 1790355197.520 0.055
RTT 1790355197.771 0.115
RTT 1790355198.021 0.097
RTT 1790355198.271 0.085
RTT 1790355198.521 0.063
RTT 1790355198.771 0.107
RTT 1790355199.021 0.092
RTT 1790355199.271 0.131
RTT 1790355199.522 0.209
RTT 1790355199.772 0.167
RTT 1790355200.022 0.108
RTT 1790355200.272 0.066
RTT 1790355200.522 0.067
RTT 1790355200.772 0.111
RTT 1790355201.022 0.120
RTT 1790355201.273 0.126
RTT 1790355201.523 0.290
RTT 1790355201.773 0.082
RTT 1790355202.023 0.138
RTT 1790355202.273 0.492
RTT 1790355202.523 0.133
RTT 1790355202.775 1.250
RTT 1790355203.024 0.059
RTT 1790355203.274 0.050
RTT 1790355203.524 0.093
RTT 1790355203.774 0.067
RTT 1790355204.024 0.053
RTT 1790355204.274 0.087
RTT 1790355204.525 0.058
RTT 1790355204.775 0.062
RTT 1790355205.027 0.076
RTT 1790355205.277 0.195
RTT 1790355205.527 0.122
RTT 1790355205.777 0.076
RTT 1790355206.027 0.045
RTT 1790355206.278 0.184
RTT 1790355206.528 0.079
RTT 1790355206.778 0.172
RTT 1790355207.028 0.093
RTT 1790355207.278 0.079
RTT 1790355207.529 0.329
RTT 1790355207.779 0.115
RTT 1790355208.029 0.091
RTT 1790355208.279 0.153
RTT 1790355208.529 0.380
RTT 1790355208.779 0.090
RTT 1790355209.031 1.898
RTT 1790355209.281 1.709
RTT 1790355209.529 0.073
RTT 1790355209.781 1.072
RTT 1790355210.030 0.312
RTT 1790355210.280 0.077
RTT 1790355210.530 0.055
RTT 1790355210.781 0.080
RTT 1790355211.031 0.043
RTT 1790355211.281 0.083
RTT 1790355211.531 0.083
RTT 1790355211.781 0.047
RTT 1790355212.031 0.077
RTT 1790355212.282 0.418
RTT 1790355212.532 0.202
RTT 1790355212.782 0.089
RTT 1790355213.033 1.056
RTT 1790355213.282 0.076
RTT 1790355213.532 0.125
RTT 1790355213.783 0.629
RTT 1790355214.033 0.315
RTT 1790355214.283 0.054
RTT 1790355214.533 0.055
RTT 1790355214.783 0.060
RTT 1790355215.033 0.087
RTT 1790355215.284 1.221
RTT 1790355215.533 0.113
RTT 1790355215.785 1.200
RTT 1790355216.035 1.352
RTT 1790355216.284 0.110
RTT 1790355216.534 0.257
RTT 1790355216.784 0.097
RTT 1790355217.034 0.057
RTT 1790355217.285 0.047
RTT 1790355217.535 0.095
RTT 1790355217.786 0.083
RTT 1790355218.036 0.072
RTT 1790355218.286 0.059
RTT 1790355218.536 0.115
RTT 1790355218.786 0.060
RTT 1790355219.036 0.075
RTT 1790355219.286 0.061
RTT 1790355219.537 0.644
RTT 1790355219.787 0.081
RTT 1790355220.039 1.775
RTT 1790355220.289 1.736
RTT 1790355220.538 1.416
RTT 1790355220.788 0.752
RTT 1790355221.039 1.245
RTT 1790355221.289 1.196
RTT 1790355221.538 0.084
RTT 1790355221.788 0.052
RTT 1790355222.038 0.088
RTT 1790355222.288 0.049
RTT 1790355222.538 0.048
RTT 1790355222.791 2.358
RTT 1790355223.038 0.086
RTT 1790355223.289 0.072
RTT 1790355223.539 0.076
RTT 1790355223.789 0.088
RTT 1790355224.039 0.071
RTT 1790355224.289 0.093
RTT 1790355224.539 0.054
RTT 1790355224.790 0.170
RTT 1790355225.040 0.077
RTT 1790355225.290 0.089
RTT 1790355225.540 0.097
RTT 1790355225.790 0.099
RTT 1790355226.040 0.057
RTT 1790355226.292 1.689
RTT 1790355226.542 0.973
RTT 1790355226.791 0.660
RTT 1790355227.041 0.077
RTT 1790355227.291 0.060
RTT 1790355227.541 0.109
RTT 1790355227.791 0.157
RTT 1790355228.042 0.283
RTT 1790355228.293 0.778
RTT 1790355228.542 0.086
RTT 1790355228.792 0.060
RTT 1790355229.042 0.083
RTT 1790355229.293 0.258
RTT 1790355229.543 0.100
RTT 1790355229.793 0.075
RTT 1790355230.043 0.066
RTT 1790355230.293 0.073
RTT 1790355230.546 2.605
RTT 1790355230.793 0.073
RTT 1790355231.043 0.046
RTT 1790355231.294 0.069
RTT 1790355231.544 0.094
RTT 1790355231.794 0.059
RTT 1790355232.045 0.227
RTT 1790355232.295 0.063
RTT 1790355232.545 0.130
RTT 1790355232.796 1.102
RTT 1790355233.045 0.077
RTT 1790355233.295 0.057
RTT 1790355233.546 0.203
RTT 1790355233.796 0.101
RTT 1790355234.046 0.107
RTT 1790355234.296 0.098
RTT 1790355234.546 0.075
RTT 1790355234.798 1.732
RTT 1790355235.046 0.055
RTT 1790355235.297 0.086
RTT 1790355235.547 0.155
RTT 1790355235.797 0.055
RTT 1790355236.047 0.093
RTT 1790355236.297 0.102
RTT 1790355236.547 0.089
RTT 1790355236.800 2.694
RTT 1790355237.048 0.088
RTT 1790355237.298 0.060
RTT 1790355237.549 1.231
RTT 1790355237.801 3.105
RTT 1790355238.048 0.082
RTT 1790355238.298 0.099
RTT 1790355238.549 0.196
RTT 1790355238.799 0.078
RTT 1790355239.049 0.422
RTT 1790355239.299 0.080
RTT 1790355239.549 0.158
RTT 1790355239.799 0.092
RTT 1790355240.049 0.078
RTT 1790355240.300 0.159
RTT 1790355240.550 0.082
RTT 1790355240.800 0.104
RTT 1790355241.050 0.101
RTT 1790355241.300 0.207
RTT 1790355241.550 0.102
RTT 1790355241.801 0.165
RTT 1790355242.051 0.081
RTT 1790355242.301 0.053
RTT 1790355242.551 0.092
RTT 1790355242.801 0.052
RTT 1790355243.051 0.090
RTT 1790355243.301 0.057
RTT 1790355243.551 0.105
RTT 1790355243.801 0.075
RTT 1790355244.052 0.124
RTT 1790355244.302 0.090
RTT 1790355244.552 0.338
RTT 1790355244.802 0.092
RTT 1790355245.052 0.094
RTT 1790355245.303 0.545
RTT 1790355245.552 0.059
RTT 1790355245.804 1.330
RTT 1790355246.053 0.110
RTT 1790355246.303 0.123
RTT 1790355246.553 0.138
RTT 1790355246.803 0.108
RTT 1790355247.053 0.140
RTT 1790355247.303 0.060
RTT 1790355247.554 0.767
RTT 1790355247.804 0.087
RTT 1790355248.054 0.091
RTT 1790355248.304 0.084
RTT 1790355248.555 0.333
RTT 1790355248.805 0.065
RTT 1790355249.055 0.055
RTT 1790355249.305 0.095
RTT 1790355249.555 0.105
RTT 1790355249.805 0.301
RTT 1790355250.055 0.104
RTT 1790355250.306 0.092
RTT 1790355250.556 0.050
RTT 1790355250.806 0.084
RTT 1790355251.056 0.117
RTT 1790355251.306 0.078
RTT 1790355251.557 0.219
RTT 1790355251.807 0.086
RTT 1790355252.057 0.098
RTT 1790355252.307 0.078
RTT 1790355252.557 0.079
RTT 1790355252.808 0.068
RTT 1790355253.058 0.060
RTT 1790355253.308 0.210
RTT 1790355253.558 0.092
RTT 1790355253.808 0.074
RTT 1790355254.059 0.241
RTT 1790355254.309 0.076
RTT 1790355254.560 0.079
RTT 1790355254.810 0.062
RTT 1790355255.060 0.111
RTT 1790355255.310 0.145
RTT 1790355255.561 0.076
RTT 1790355255.811 0.067
RTT 1790355256.061 0.052
RTT 1790355256.311 0.119
RTT 1790355256.561 0.061
RTT 1790355256.811 0.069
RTT 1790355257.061 0.103
RTT 1790355257.311 0.052
RTT 1790355257.562 0.101
RTT 1790355257.812 0.074
RTT 1790355258.062 0.111
RTT 1790355258.312 0.081
RTT 1790355258.562 0.097
RTT 1790355258.812 0.074
RTT 1790355259.063 0.075
RTT 1790355259.313 0.131
RTT 1790355259.563 0.080
RTT 1790355259.813 0.073
RTT 1790355260.063 0.113
RTT 1790355260.313 0.278
RTT 1790355260.563 0.077
RTT 1790355260.813 0.125
RTT 1790355261.064 0.106
RTT 1790355261.314 0.087
RTT 1790355261.564 0.119
RTT 1790355261.814 0.119
RTT 1790355262.064 0.068
RTT 1790355262.314 0.161
RTT 1790355262.564 0.096
RTT 1790355262.814 0.075
RTT 1790355263.065 0.218
RTT 1790355263.315 0.076
RTT 1790355263.565 0.065
RTT 1790355263.815 0.139
RTT 1790355264.065 0.063
RTT 1790355264.315 0.078
RTT 1790355264.565 0.136
RTT 1790355264.815 0.083
RTT 1790355265.065 0.056
RTT 1790355265.316 0.090
RTT 1790355265.566 0.073
RTT 1790355265.816 0.054
RTT 1790355266.066 0.071
RTT 1790355266.316 0.141
RTT 1790355266.568 0.135
RTT 1790355266.818 0.086
RTT 1790355267.068 0.105
RTT 1790355267.318 0.067
RTT 1790355267.568 0.076
RTT 1790355267.820 1.454
RTT 1790355268.069 0.077
RTT 1790355268.319 0.077
RTT 1790355268.569 0.082
RTT 1790355268.819 0.177
RTT 1790355269.069 0.080
RTT 1790355269.320 0.166
RTT 1790355269.570 0.631
RTT 1790355269.820 0.090
RTT 1790355270.070 0.269
RTT 1790355270.321 0.163
RTT 1790355270.571 0.073
RTT 1790355270.821 0.104
RTT 1790355271.071 0.073
RTT 1790355271.321 0.064
RTT 1790355271.571 0.150
RTT 1790355271.822 0.336
RTT 1790355272.071 0.072
RTT 1790355272.321 0.060
RTT 1790355272.572 0.088
RTT 1790355272.822 0.062
RTT 1790355273.072 0.160
RTT 1790355273.322 0.067
RTT 1790355273.573 0.638
RTT 1790355273.822 0.068
RTT 1790355274.072 0.055
RTT 1790355274.322 0.068
RTT 1790355274.573 0.104
RTT 1790355274.824 0.093
RTT 1790355275.074 0.126
RTT 1790355275.324 0.047
RTT 1790355275.575 1.226
RTT 1790355275.824 0.057
RTT 1790355276.075 0.470
RTT 1790355276.325 0.073
RTT 1790355276.576 0.178
RTT 1790355276.826 0.067
RTT 1790355277.077 1.276
RTT 1790355277.327 1.119
RTT 1790355277.576 0.576
RTT 1790355277.826 0.299
RTT 1790355278.076 0.350
RTT 1790355278.326 0.065
RTT 1790355278.576 0.051
RTT 1790355278.827 0.055
RTT 1790355279.077 0.057
RTT 1790355279.327 0.067
RTT 1790355279.577 0.071
RTT 1790355279.827 0.138
RTT 1790355280.077 0.053
RTT 1790355280.327 0.048
RTT 1790355280.577 0.183
RTT 1790355280.827 0.049
RTT 1790355281.078 0.120
RTT 1790355281.328 0.055
RTT 1790355281.578 0.057
RTT 1790355281.828 0.044
RTT 1790355282.078 0.113
