TRACER 0
RTT 1790361783.358 0.344
RTT 1790361783.611 0.483
RTT 1790361783.863 1.877
RTT 1790361784.111 0.135
RTT 1790361784.361 0.146
RTT 1790361784.611 0.305
RTT 1790361784.864 2.261
RTT 1790361785.112 0.371
RTT 1790361785.362 0.218
RTT 1790361785.612 0.356
RTT 1790361785.872 9.901
RTT 1790361786.112 0.111
RTT 1790361786.365 0.393
RTT 1790361786.616 0.431
RTT 1790361786.866 0.131
RTT 1790361787.117 0.784
RTT 1790361787.366 0.062
RTT 1790361787.616 0.144
RTT 1790361787.868 1.378
RTT 1790361788.124 7.464
RTT 1790361788.367 0.163
RTT 1790361788.619 0.234
RTT 1790361788.872 3.054
RTT 1790361789.121 2.406
RTT 1790361789.369 0.158
RTT 1790361789.622 0.372
RTT 1790361789.875 3.055
RTT 1790361790.122 0.132
RTT 1790361790.373 0.301
RTT 1790361790.622 0.054
RTT 1790361790.873 0.143
RTT 1790361791.128 5.438
RTT 1790361791.374 0.957
RTT 1790361791.623 0.211
RTT 1790361791.874 0.451
RTT 1790361792.124 0.639
RTT 1790361792.374 0.173
RTT 1790361792.624 0.570
RTT 1790361792.874 0.177
RTT 1790361793.132 7.332
RTT 1790361793.375 0.351
RTT 1790361793.625 0.171
RTT 1790361793.875 0.055
RTT 1790361794.128 3.200
RTT 1790361794.375 0.251
RTT 1790361794.628 0.385
RTT 1790361794.880 2.267
RTT 1790361795.128 0.041
RTT 1790361795.378 0.071
RTT 1790361795.628 0.322
RTT 1790361795.880 1.907
RTT 1790361796.130 1.799
RTT 1790361796.381 0.671
RTT 1790361796.640 9.028
RTT 1790361796.881 0.297
RTT 1790361797.133 0.224
RTT 1790361797.386 2.974
RTT 1790361797.634 0.077
RTT 1790361797.884 0.317
RTT 1790361798.134 0.434
RTT 1790361798.385 0.848
RTT 1790361798.634 0.107
RTT 1790361798.885 0.368
RTT 1790361799.135 0.134
RTT 1790361799.385 0.408
RTT 1790361799.635 0.141
RTT 1790361799.886 0.176
RTT 1790361800.136 0.097
RTT 1790361800.387 0.854
RTT 1790361800.636 0.076
RTT 1790361800.886 0.143
RTT 1790361801.138 0.970
RTT 1790361801.387 0.117
RTT 1790361801.639 0.233
RTT 1790361801.889 0.112
RTT 1790361802.146 6.941
RTT 1790361802.390 0.377
RTT 1790361802.639 0.049
RTT 1790361802.889 0.070
RTT 1790361803.140 0.582
RTT 1790361803.392 2.366
RTT 1790361803.640 0.083
RTT 1790361803.890 0.162
RTT 1790361804.144 4.060
RTT 1790361804.391 0.145
RTT 1790361804.641 0.135
RTT 1790361804.891 0.105
RTT 1790361805.141 0.547
RTT 1790361805.391 0.362
RTT 1790361805.641 0.142
RTT 1790361805.891 0.284
RTT 1790361806.146 4.450
RTT 1790361806.392 0.220
RTT 1790361806.645 3.568
RTT 1790361806.894 2.411
RTT 1790361807.142 0.172
RTT 1790361807.392 0.258
RTT 1790361807.642 0.064
RTT 1790361807.893 0.577
RTT 1790361808.144 0.512
RTT 1790361808.394 0.458
RTT 1790361808.644 0.166
RTT 1790361808.894 0.155
RTT 1790361809.144 0.153
RTT 1790361809.394 0.129
RTT 1790361809.646 2.169
RTT 1790361809.894 0.126
RTT 1790361810.145 0.171
RTT 1790361810.396 1.673
RTT 1790361810.645 0.363
RTT 1790361810.895 0.140
RTT 1790361811.145 0.100
RTT 1790361811.400 4.743
RTT 1790361811.646 0.261
RTT 1790361811.896 0.221
RTT 1790361812.146 0.197
RTT 1790361812.396 0.200
RTT 1790361812.646 0.173
RTT 1790361812.896 0.157
RTT 1790361813.147 0.215
RTT 1790361813.397 0.339
RTT 1790361813.647 0.432
RTT 1790361813.897 0.133
RTT 1790361814.147 0.331
RTT 1790361814.400 2.564
RTT 1790361814.648 0.353
RTT 1790361814.898 0.496
RTT 1790361815.151 2.979
RTT 1790361815.399 0.267
RTT 1790361815.648 0.076
RTT 1790361815.899 0.386
RTT 1790361816.151 2.016
RTT 1790361816.399 0.212
RTT 1790361816.649 0.250
RTT 1790361816.899 0.207
RTT 1790361817.152 3.034
RTT 1790361817.400 0.111
RTT 1790361817.650 0.047
RTT 1790361817.900 0.057
RTT 1790361818.152 2.226
RTT 1790361818.400 0.153
RTT 1790361818.653 2.364
RTT 1790361818.900 0.077
RTT 1790361819.151 0.216
RTT 1790361819.404 3.226
RTT 1790361819.651 0.425
RTT 1790361819.904 2.633
RTT 1790361820.151 0.263
RTT 1790361820.401 0.064
RTT 1790361820.652 0.315
RTT 1790361820.903 1.000
RTT 1790361821.152 0.091
RTT 1790361821.402 0.144
RTT 1790361821.652 0.064
RTT 1790361821.902 0.091
RTT 1790361822.152 0.080
RTT 1790361822.403 0.268
RTT 1790361822.655 2.508
RTT 1790361822.903 0.414
RTT 1790361823.153 0.134
RTT 1790361823.408 5.232
RTT 1790361823.654 0.245
RTT 1790361823.904 0.158
RTT 1790361824.154 0.231
RTT 1790361824.407 2.387
RTT 1790361824.657 0.428
RTT 1790361824.907 0.397
RTT 1790361825.160 3.173
RTT 1790361825.408 0.372
RTT 1790361825.657 0.050
RTT 1790361825.908 0.464
RTT 1790361826.162 4.232
RTT 1790361826.408 0.103
RTT 1790361826.658 0.211
RTT 1790361826.908 0.117
RTT 1790361827.164 5.616
RTT 1790361827.409 0.317
RTT 1790361827.661 0.507
RTT 1790361827.912 0.340
RTT 1790361828.164 2.509
RTT 1790361828.412 0.106
RTT 1790361828.662 0.068
RTT 1790361828.912 0.192
RTT 1790361829.172 9.710
RTT 1790361829.413 0.446
RTT 1790361829.663 0.335
RTT 1790361829.913 0.459
RTT 1790361830.166 3.502
RTT 1790361830.414 0.738
RTT 1790361830.664 0.222
RTT 1790361830.914 0.284
RTT 1790361831.172 8.073
RTT 1790361831.414 0.127
RTT 1790361831.664 0.082
RTT 1790361831.920 5.606
RTT 1790361832.165 0.100
RTT 1790361832.415 0.113
RTT 1790361832.665 0.201
RTT 1790361832.916 1.116
RTT 1790361833.166 0.176
RTT 1790361833.416 0.366
RTT 1790361833.666 0.259
RTT 1790361833.923 6.727
RTT 1790361834.166 0.179
RTT 1790361834.416 0.056
RTT 1790361834.666 0.091
RTT 1790361834.917 0.158
RTT 1790361835.167 0.064
RTT 1790361835.417 0.126
RTT 1790361835.667 0.047
RTT 1790361835.926 8.616
RTT 1790361836.170 0.338
RTT 1790361836.420 0.126
RTT 1790361836.670 0.543
RTT 1790361836.920 0.069
RTT 1790361837.170 0.091
RTT 1790361837.421 0.249
RTT 1790361837.671 0.535
RTT 1790361837.921 0.129
RTT 1790361838.171 0.392
RTT 1790361838.422 0.197
RTT 1790361838.672 0.447
RTT 1790361838.922 0.102
RTT 1790361839.172 0.062
RTT 1790361839.422 0.141
RTT 1790361839.672 0.112
RTT 1790361839.922 0.105
RTT 1790361840.173 0.353
RTT 1790361840.423 0.353
RTT 1790361840.673 0.078
RTT 1790361840.923 0.234
RTT 1790361841.173 0.078
RTT 1790361841.424 0.334
RTT 1790361841.674 0.143
RTT 1790361841.924 0.224
RTT 1790361842.174 0.057
RTT 1790361842.425 0.322
RTT 1790361842.675 0.423
RTT 1790361842.926 0.384
RTT 1790361843.176 0.157
RTT 1790361843.426 0.334
RTT 1790361843.676 0.269
RTT 1790361843.926 0.143
RTT 1790361844.176 0.220
RTT 1790361844.427 0.213
RTT 1790361844.677 0.503
RTT 1790361844.927 0.143
RTT 1790361845.177 0.161
RTT 1790361845.427 0.091
RTT 1790361845.678 0.235
RTT 1790361845.928 0.070
RTT 1790361846.178 0.238
RTT 1790361846.428 0.196
RTT 1790361846.678 0.199
RTT 1790361846.928 0.187
RTT 1790361847.178 0.068
RTT 1790361847.428 0.159
RTT 1790361847.678 0.059
RTT 1790361847.929 0.134
RTT 1790361848.179 0.090
RTT 1790361848.429 0.171
RTT 1790361848.679 0.166
RTT 1790361848.929 0.070
RTT 1790361849.179 0.077
RTT 1790361849.429 0.062
RTT 1790361849.680 0.316
RTT 1790361849.929 0.060
RTT 1790361850.180 0.185
RTT 1790361850.430 0.101
RTT 1790361850.680 0.084
RTT 1790361850.930 0.106
RTT 1790361851.180 0.196
RTT 1790361851.430 0.189
RTT 1790361851.681 0.151
RTT 1790361851.931 0.122
RTT 1790361852.181 0.193
RTT 1790361852.432 1.043
RTT 1790361852.681 0.109
RTT 1790361852.931 0.118
RTT 1790361853.182 0.155
RTT 1790361853.432 0.069
RTT 1790361853.682 0.201
RTT 1790361853.932 0.298
RTT 1790361854.183 0.452
RTT 1790361854.433 0.587
RTT 1790361854.682 0.128
RTT 1790361854.933 0.072
RTT 1790361855.183 0.079
RTT 1790361855.433 0.357
RTT 1790361855.683 0.183
RTT 1790361855.933 0.070
RTT 1790361856.184 0.220
RTT 1790361856.434 0.121
RTT 1790361856.684 0.300
RTT 1790361856.934 0.046
RTT 1790361857.185 0.185
RTT 1790361857.435 0.083
RTT 1790361857.685 0.325
RTT 1790361857.935 0.101
RTT 1790361858.185 0.136
RTT 1790361858.435 0.146
RTT 1790361858.685 0.445
RTT 1790361858.936 0.406
RTT 1790361859.185 0.087
RTT 1790361859.436 0.488
RTT 1790361859.686 0.127
RTT 1790361859.936 0.202
RTT 1790361860.186 0.125
RTT 1790361860.436 0.210
RTT 1790361860.687 0.201
RTT 1790361860.937 0.461
RTT 1790361861.187 0.188
RTT 1790361861.437 0.103
RTT 1790361861.687 0.161
RTT 1790361861.938 0.237
RTT 1790361862.188 0.140
RTT 1790361862.438 0.097
RTT 1790361862.688 0.338
RTT 1790361862.938 0.127
RTT 1790361863.189 0.156
RTT 1790361863.439 0.282
RTT 1790361863.689 0.405
RTT 1790361863.939 0.061
RTT 1790361864.190 0.573
RTT 1790361864.440 0.124
RTT 1790361864.690 0.279
RTT 1790361864.941 0.141
RTT 1790361865.194 1.955
RTT 1790361865.442 0.186
RTT 1790361865.692 0.330
RTT 1790361865.943 0.342
RTT 1790361866.193 0.088
RTT 1790361866.443 0.197
RTT 1790361866.693 0.297
RTT 1790361866.943 0.208
RTT 1790361867.194 0.210
RTT 1790361867.444 0.148
RTT 1790361867.694 0.262
RTT 1790361867.944 0.111
RTT 1790361868.194 0.077
RTT 1790361868.444 0.143
RTT 1790361868.694 0.072
RTT 1790361868.945 0.081
RTT 1790361869.195 0.219
RTT 1790361869.445 0.092
RTT 1790361869.695 0.073
RTT 1790361869.946 0.278
RTT 1790361870.196 0.169
RTT 1790361870.446 0.342
RTT 1790361870.696 0.256
RTT 1790361870.946 0.097
RTT 1790361871.196 0.075
RTT 1790361871.447 0.157
RTT 1790361871.697 0.083
RTT 1790361871.947 0.106
RTT 1790361872.197 0.342
RTT 1790361872.447 0.122
RTT 1790361872.698 0.241
RTT 1790361872.948 0.071
RTT 1790361873.198 0.216
RTT 1790361873.448 0.068
RTT 1790361873.699 0.349
RTT 1790361873.949 0.316
RTT 1790361874.199 0.315
RTT 1790361874.449 0.085
RTT 1790361874.699 0.335
RTT 1790361874.949 0.195
RTT 1790361875.200 0.354
RTT 1790361875.450 0.205
RTT 1790361875.700 0.228
RTT 1790361875.950 0.174
RTT 1790361876.201 0.345
RTT 1790361876.451 0.123
RTT 1790361876.701 0.071
RTT 1790361876.951 0.201
RTT 1790361877.201 0.071
RTT 1790361877.453 0.515
RTT 1790361877.702 0.081
RTT 1790361877.952 0.067
RTT 1790361878.203 0.216
RTT 1790361878.453 0.334
RTT 1790361878.703 0.154
RTT 1790361878.953 0.306
RTT 1790361879.203 0.107
RTT 1790361879.454 0.228
RTT 1790361879.704 0.371
RTT 1790361879.954 0.269
RTT 1790361880.205 0.707
RTT 1790361880.454 0.062
RTT 1790361880.705 0.180
RTT 1790361880.955 0.156
RTT 1790361881.206 0.336
RTT 1790361881.456 0.086
RTT 1790361881.706 0.191
RTT 1790361881.956 0.076
RTT 1790361882.206 0.337
RTT 1790361882.456 0.050
RTT 1790361882.706 0.076
RTT 1790361882.957 0.358
RTT 1790361883.207 0.359
RTT 1790361883.457 0.171
RTT 1790361883.708 0.303
RTT 1790361883.957 0.075
RTT 1790361884.208 0.100
RTT 1790361884.458 0.162
RTT 1790361884.708 0.361
RTT 1790361884.958 0.163
RTT 1790361885.209 0.328
RTT 1790361885.459 0.158
RTT 1790361885.709 0.145
RTT 1790361885.959 0.090
RTT 1790361886.209 0.176
RTT 1790361886.459 0.277
RTT 1790361886.709 0.093
RTT 1790361886.959 0.052
RTT 1790361887.210 0.114
RTT 1790361887.460 0.054
RTT 1790361887.710 0.224
RTT 1790361887.961 0.330
RTT 1790361888.211 0.214
RTT 1790361888.461 0.058
RTT 1790361888.711 0.074
RTT 1790361888.961 0.064
RTT 1790361889.211 0.226
RTT_DEAD 1790361889.461
