# sid=28351 tracer_pid=28349 tracer_arg0=/data/data/com.termux/files/home/build/proot-fast/out2/bin/proot-fast2 x3=1507 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790253840654,4,3,4,2060
1790253840855,9,3,11,2060
1790253841055,29,3,13,2060
1790253841255,39,3,24,2060
1790253841455,47,3,37,2060
1790253841655,61,5,51,2060
1790253841855,68,5,63,2060
1790253842056,76,5,76,2060
1790253842256,84,5,89,2061
1790253842456,94,5,101,2061
1790253842656,107,5,113,2061
1790253842856,113,5,127,2061
1790253843056,120,5,141,2061
1790253843257,129,5,151,2061
1790253843457,140,5,159,2062
1790253843657,165,14,176,2062
1790253843858,184,11,189,2062
1790253844058,198,10,199,2062
1790253844258,213,10,210,2064
1790253844458,233,10,217,2065
1790253844658,331,14,230,2065
1790253844859,363,14,241,2065
1790253845059,399,14,251,2065
1790253845259,426,14,265,2065
1790253845459,456,14,275,2066
1790253845659,487,14,290,2066
1790253845859,519,14,304,2066
1790253846059,549,14,318,2066
1790253846259,588,14,329,2066
1790253846460,623,14,342,2066
1790253846661,683,14,345,2066
1790253846861,713,14,346,2067
1790253847062,751,14,350,2068
1790253847262,784,14,361,2069
1790253847462,819,14,370,2070
1790253847662,936,16,387,2071
1790253847862,970,16,404,2071
1790253848062,1018,16,423,2073
1790253848263,1078,16,441,2073
1790253848463,1128,16,458,2075
1790253848663,1221,18,476,2076
1790253848863,1240,18,494,2076
1790253849064,1259,18,513,2076
1790253849264,1294,18,531,2077
1790253849464,1309,18,551,2078
1790253849664,1397,21,571,2078
1790253849864,1452,21,588,2078
1790253850064,1523,21,606,2078
1790253850264,1546,21,627,2079
1790253850465,1565,21,645,2079
1790253850665,1595,21,666,2080
1790253850865,1607,21,684,2080
1790253851065,1630,21,705,2080
1790253851265,1643,21,724,2080
1790253851465,1658,21,744,2080
1790253851665,1670,21,765,2080
1790253851866,1677,21,784,2081
1790253852066,1687,21,804,2081
1790253852266,1702,21,824,2081
1790253852466,1730,21,843,2081
1790253852666,1750,21,864,2082
1790253852867,1787,21,883,2082
1790253853067,1815,21,902,2082
1790253853267,1842,21,921,2083
1790253853467,1900,21,938,2083
1790253853667,1920,21,960,2085
1790253853867,1935,21,977,2085
1790253854068,1963,21,996,2086
1790253854268,1977,21,1016,2086
1790253854469,2036,21,1032,2087
1790253854669,2081,21,1051,2087
1790253854870,2140,21,1067,2089
1790253855070,2234,21,1079,2089
1790253855270,2328,21,1095,2089
1790253855471,2409,21,1108,2090
1790253855671,2534,23,1121,2091
1790253855871,2618,23,1134,2092
1790253856071,2692,23,1148,2093
1790253856272,2746,23,1158,2093
1790253856472,2791,23,1160,2094
1790253856672,2817,24,1162,2094
1790253856872,2846,23,1163,2094
1790253857072,2870,23,1176,2094
1790253857273,2884,23,1184,2094
1790253857473,2916,23,1189,2095
1790253857673,2951,26,1204,2095
1790253857873,2969,26,1210,2095
1790253858073,2981,26,1212,2096
1790253858274,2993,23,1215,2097
1790253858474,3001,23,1216,2098
1790253858674,3011,23,1218,2098
1790253858874,3018,23,1218,2099
1790253859075,3023,23,1218,2099
1790253859275,3031,23,1219,2100
1790253859475,3058,23,1222,2100
1790253859675,3093,23,1223,2100
1790253859876,3111,23,1224,2101
1790253860076,3113,23,1224,2101
1790253860276,3115,23,1225,2101
1790253860476,3120,23,1225,2102
1790253860677,3122,23,1226,2102
1790253860877,3137,23,1227,2102
1790253861077,3145,23,1228,2103
1790253861277,3147,23,1228,2103
1790253861478,3151,23,1229,2103
1790253861678,3154,23,1229,2104
1790253861878,3156,23,1230,2104
1790253862078,3162,23,1240,2105
1790253862279,3188,23,1247,2105
1790253862479,3195,23,1247,2106
1790253862679,3200,26,1248,2106
1790253862880,3206,26,1256,2107
1790253863080,3213,26,1257,2108
1790253863280,3225,23,1262,2108
1790253863480,3236,23,1263,2109
1790253863681,3240,23,1263,2110
1790253863881,3243,23,1264,2110
1790253864081,3248,23,1264,2111
1790253864281,3249,23,1266,2111
1790253864482,3252,23,1266,2112
1790253864682,3255,23,1266,2113
1790253864883,3259,23,1267,2113
1790253865083,3262,23,1267,2114
1790253865283,3264,23,1267,2114
1790253865484,3267,23,1268,2115
1790253865684,3269,23,1268,2116
