TRACER 0
RTT 1790328683.211 0.207
RTT 1790328683.471 9.681
RTT 1790328683.713 1.694
RTT 1790328683.962 0.132
RTT 1790328684.212 0.270
RTT 1790328684.466 4.273
RTT 1790328684.717 4.992
RTT 1790328684.963 1.219
RTT 1790328685.213 0.218
RTT 1790328685.463 0.351
RTT 1790328685.720 6.956
RTT 1790328685.964 1.099
RTT 1790328686.221 8.001
RTT 1790328686.467 3.746
RTT 1790328686.714 0.215
RTT 1790328686.964 0.073
RTT 1790328687.216 2.475
RTT 1790328687.469 5.348
RTT 1790328687.728 14.102
RTT 1790328687.965 0.744
RTT 1790328688.216 1.853
RTT 1790328688.469 5.198
RTT 1790328688.717 2.926
RTT 1790328688.969 4.545
RTT 1790328689.215 0.185
RTT 1790328689.465 0.821
RTT 1790328689.719 4.256
RTT 1790328689.966 1.195
RTT 1790328690.216 1.095
RTT 1790328690.468 2.745
RTT 1790328690.720 4.629
RTT 1790328690.966 0.097
RTT 1790328691.216 0.086
RTT 1790328691.466 0.099
RTT 1790328691.724 8.110
RTT 1790328691.967 1.287
RTT 1790328692.217 0.637
RTT 1790328692.468 0.119
RTT 1790328692.721 2.556
RTT 1790328692.972 3.499
RTT 1790328693.219 0.606
RTT 1790328693.469 0.152
RTT 1790328693.719 0.092
RTT 1790328693.980 10.994
RTT 1790328694.221 1.834
RTT 1790328694.470 0.297
RTT 1790328694.720 0.177
RTT 1790328694.976 6.356
RTT 1790328695.225 5.295
RTT 1790328695.472 1.733
RTT 1790328695.720 0.174
RTT 1790328695.973 2.333
RTT 1790328696.221 0.356
RTT 1790328696.471 0.102
RTT 1790328696.721 0.078
RTT 1790328696.971 0.153
RTT 1790328697.225 3.623
RTT 1790328697.472 0.120
RTT 1790328697.728 6.442
RTT 1790328697.972 0.825
RTT 1790328698.224 2.217
RTT 1790328698.475 2.795
RTT 1790328698.724 1.595
RTT 1790328698.972 0.208
RTT 1790328699.227 4.260
RTT 1790328699.476 3.855
RTT 1790328699.724 1.119
RTT 1790328699.976 3.309
RTT 1790328700.223 0.326
RTT 1790328700.476 3.119
RTT 1790328700.728 5.019
RTT 1790328700.973 0.282
RTT 1790328701.223 0.086
RTT 1790328701.480 6.512
RTT 1790328701.727 3.528
RTT 1790328701.980 6.284
RTT 1790328702.228 4.009
RTT 1790328702.477 3.538
RTT 1790328702.725 1.160
RTT 1790328702.974 0.196
RTT 1790328703.225 0.202
RTT 1790328703.475 0.085
RTT 1790328703.729 4.337
RTT 1790328703.976 1.410
RTT 1790328704.227 1.905
RTT 1790328704.480 4.923
RTT 1790328704.725 0.195
RTT 1790328704.976 0.195
RTT 1790328705.226 0.216
RTT 1790328705.476 0.796
RTT 1790328705.729 2.837
RTT 1790328705.980 4.418
RTT 1790328706.232 6.035
RTT 1790328706.480 3.864
RTT 1790328706.728 1.870
RTT 1790328706.980 3.662
RTT 1790328707.227 0.356
RTT 1790328707.480 3.221
RTT 1790328707.730 3.144
RTT 1790328707.978 1.457
RTT 1790328708.228 0.912
RTT 1790328708.481 3.307
RTT 1790328708.735 7.459
RTT 1790328708.980 2.828
RTT 1790328709.228 0.373
RTT 1790328709.481 3.478
RTT 1790328709.728 0.220
RTT 1790328709.984 5.872
RTT 1790328710.232 3.453
RTT 1790328710.478 0.119
RTT 1790328710.729 0.141
RTT 1790328710.980 1.430
RTT 1790328711.233 4.128
RTT 1790328711.480 0.803
RTT 1790328711.729 0.103
RTT 1790328711.985 5.681
RTT 1790328712.236 6.787
RTT 1790328712.484 4.695
RTT 1790328712.733 3.483
RTT 1790328712.980 0.171
RTT 1790328713.230 0.137
RTT 1790328713.488 8.171
RTT 1790328713.731 1.437
RTT 1790328713.984 3.635
RTT 1790328714.233 2.996
RTT 1790328714.484 3.721
RTT 1790328714.731 0.220
RTT 1790328714.981 0.101
RTT 1790328715.231 0.138
RTT 1790328715.481 0.074
RTT 1790328715.736 5.050
RTT 1790328715.992 10.932
RTT 1790328716.234 2.586
RTT 1790328716.484 1.786
RTT 1790328716.734 2.410
RTT 1790328716.984 2.204
RTT 1790328717.239 6.459
RTT 1790328717.482 0.157
RTT 1790328717.735 2.489
RTT 1790328717.988 5.403
RTT 1790328718.235 2.634
RTT 1790328718.483 0.328
RTT 1790328718.736 2.988
RTT 1790328718.984 0.839
RTT 1790328719.235 1.764
RTT 1790328719.484 0.310
RTT 1790328719.734 0.198
RTT 1790328719.985 1.100
RTT 1790328720.235 1.193
RTT 1790328720.488 3.975
RTT 1790328720.734 0.236
RTT 1790328720.984 0.093
RTT 1790328721.240 5.530
RTT 1790328721.496 11.591
RTT 1790328721.740 5.247
RTT 1790328721.985 0.316
RTT 1790328722.236 0.434
RTT 1790328722.485 0.169
RTT 1790328722.736 0.642
RTT 1790328722.986 0.386
RTT 1790328723.237 0.913
RTT 1790328723.487 1.333
RTT 1790328723.744 8.032
RTT 1790328723.989 2.581
RTT 1790328724.237 0.356
RTT 1790328724.491 4.739
RTT 1790328724.744 7.119
RTT 1790328724.991 3.879
RTT 1790328725.237 0.109
RTT 1790328725.489 2.108
RTT 1790328725.751 14.189
RTT 1790328725.995 7.633
RTT 1790328726.238 0.098
RTT 1790328726.488 0.133
RTT 1790328726.752 14.128
RTT 1790328726.992 3.986
RTT 1790328727.240 2.381
RTT 1790328727.488 0.121
RTT 1790328727.752 13.211
RTT 1790328727.992 3.194
RTT 1790328728.239 0.507
RTT 1790328728.489 0.212
RTT 1790328728.739 0.160
RTT 1790328728.993 3.949
RTT 1790328729.243 3.899
RTT 1790328729.491 1.829
RTT 1790328729.740 0.534
RTT 1790328729.990 0.102
RTT 1790328730.244 4.022
RTT 1790328730.491 1.056
RTT 1790328730.744 3.700
RTT 1790328730.991 0.216
RTT 1790328731.241 0.321
RTT 1790328731.496 5.034
RTT 1790328731.741 0.331
RTT 1790328731.995 3.335
RTT 1790328732.242 0.199
RTT 1790328732.497 4.943
RTT 1790328732.744 2.137
RTT 1790328732.992 0.225
RTT 1790328733.242 0.158
RTT 1790328733.498 5.697
RTT 1790328733.748 5.436
RTT 1790328733.995 2.526
RTT 1790328734.244 1.176
RTT 1790328734.493 0.322
RTT 1790328734.743 0.176
RTT 1790328734.996 2.119
RTT 1790328735.244 0.537
RTT 1790328735.496 2.594
RTT 1790328735.748 4.131
RTT 1790328736.000 6.033
RTT 1790328736.245 1.402
RTT 1790328736.494 0.138
RTT 1790328736.745 0.194
RTT 1790328736.995 0.311
RTT 1790328737.245 0.139
RTT 1790328737.495 0.289
RTT 1790328737.745 0.205
RTT 1790328738.000 4.619
RTT 1790328738.247 1.351
RTT 1790328738.497 1.476
RTT 1790328738.747 0.278
RTT 1790328739.000 3.987
RTT 1790328739.248 1.066
RTT 1790328739.500 3.210
RTT 1790328739.752 5.062
RTT 1790328740.001 3.656
RTT 1790328740.252 4.340
RTT 1790328740.501 3.579
RTT 1790328740.748 0.289
RTT 1790328740.998 0.155
RTT 1790328741.249 1.127
RTT 1790328741.501 3.307
RTT 1790328741.753 4.603
RTT 1790328742.000 1.252
RTT 1790328742.250 1.547
RTT 1790328742.499 0.150
RTT 1790328742.756 6.802
RTT 1790328743.003 3.729
RTT 1790328743.250 0.345
RTT 1790328743.504 4.349
RTT 1790328743.756 6.327
RTT 1790328744.002 2.117
RTT 1790328744.256 5.865
RTT 1790328744.503 2.968
RTT 1790328744.756 5.640
RTT 1790328745.001 0.274
RTT 1790328745.251 0.719
RTT 1790328745.501 0.153
RTT 1790328745.756 5.259
RTT 1790328746.005 3.606
RTT 1790328746.255 4.106
RTT 1790328746.503 2.026
RTT 1790328746.756 4.516
RTT 1790328747.006 4.655
RTT 1790328747.256 3.844
RTT 1790328747.502 0.162
RTT 1790328747.754 1.820
RTT 1790328748.008 5.763
RTT 1790328748.257 4.325
RTT 1790328748.505 2.678
RTT 1790328748.753 0.157
RTT 1790328749.007 3.984
RTT 1790328749.257 4.167
RTT 1790328749.504 1.163
RTT 1790328749.755 2.002
RTT 1790328750.003 0.226
RTT 1790328750.257 3.135
RTT 1790328750.505 0.935
RTT 1790328750.756 2.270
RTT 1790328751.006 1.938
RTT 1790328751.254 0.353
RTT 1790328751.504 0.101
RTT 1790328751.761 6.239
RTT 1790328752.008 3.441
RTT 1790328752.260 5.293
RTT 1790328752.505 0.118
RTT 1790328752.755 0.249
RTT 1790328753.006 1.069
RTT 1790328753.256 0.452
RTT 1790328753.508 2.602
RTT 1790328753.759 3.333
RTT 1790328754.009 3.061
RTT 1790328754.257 1.385
RTT 1790328754.512 5.510
RTT 1790328754.760 3.788
RTT 1790328755.013 5.823
RTT 1790328755.260 3.137
RTT 1790328755.508 0.873
RTT 1790328755.757 0.447
RTT 1790328756.007 0.154
RTT 1790328756.259 2.071
RTT 1790328756.510 2.165
RTT 1790328756.761 3.522
RTT 1790328757.009 0.907
RTT 1790328757.261 3.222
RTT 1790328757.512 3.963
RTT 1790328757.758 0.186
RTT 1790328758.012 3.832
RTT 1790328758.259 0.158
RTT 1790328758.512 3.336
RTT 1790328758.764 5.206
RTT 1790328759.009 0.530
RTT 1790328759.262 3.281
RTT 1790328759.516 6.526
RTT 1790328759.761 2.033
RTT 1790328760.010 0.780
RTT 1790328760.265 5.101
RTT 1790328760.510 0.187
RTT 1790328760.760 0.097
RTT 1790328761.016 5.862
RTT 1790328761.264 3.986
RTT 1790328761.511 0.917
RTT 1790328761.761 0.124
RTT 1790328762.013 2.070
RTT 1790328762.261 0.326
RTT 1790328762.514 2.520
RTT 1790328762.765 3.716
RTT 1790328763.012 0.263
RTT 1790328763.264 2.293
RTT 1790328763.512 0.209
RTT 1790328763.762 0.193
RTT 1790328764.012 0.142
RTT 1790328764.265 3.098
RTT 1790328764.513 0.316
RTT 1790328764.763 0.588
RTT 1790328765.013 0.246
RTT 1790328765.265 1.711
RTT 1790328765.520 6.792
RTT 1790328765.768 4.669
RTT 1790328766.014 0.297
RTT 1790328766.268 4.178
RTT 1790328766.516 2.107
RTT 1790328766.767 2.632
RTT 1790328767.016 1.062
RTT 1790328767.265 0.206
RTT 1790328767.515 0.212
RTT 1790328767.768 2.864
RTT 1790328768.016 0.746
RTT 1790328768.266 0.272
RTT 1790328768.516 0.273
RTT 1790328768.766 0.143
RTT 1790328769.020 4.099
RTT 1790328769.272 5.876
RTT 1790328769.517 0.328
RTT 1790328769.767 0.257
RTT 1790328770.017 0.155
RTT 1790328770.267 0.180
RTT 1790328770.517 0.131
RTT 1790328770.771 3.339
RTT 1790328771.020 2.999
RTT 1790328771.269 1.416
RTT 1790328771.518 0.121
RTT 1790328771.768 0.277
RTT 1790328772.018 0.193
RTT 1790328772.269 0.181
RTT 1790328772.523 4.540
RTT 1790328772.772 3.478
RTT 1790328773.022 3.659
RTT 1790328773.272 3.289
RTT 1790328773.528 8.927
RTT 1790328773.772 2.826
RTT 1790328774.020 0.390
RTT 1790328774.272 2.879
RTT 1790328774.520 0.135
RTT 1790328774.770 0.309
RTT 1790328775.020 0.322
RTT 1790328775.274 3.402
RTT 1790328775.523 1.971
RTT 1790328775.775 4.678
RTT 1790328776.024 3.111
RTT 1790328776.271 0.111
RTT 1790328776.521 0.164
RTT 1790328776.777 5.162
RTT 1790328777.028 6.397
RTT 1790328777.276 4.236
RTT 1790328777.532 10.103
RTT 1790328777.772 0.216
RTT 1790328778.023 0.344
RTT 1790328778.273 1.063
RTT 1790328778.532 9.437
RTT 1790328778.773 0.855
RTT 1790328779.033 9.850
RTT 1790328779.273 0.412
RTT 1790328779.526 3.228
RTT 1790328779.777 3.607
RTT 1790328780.036 12.527
RTT 1790328780.278 4.338
RTT 1790328780.524 0.285
RTT 1790328780.774 0.133
RTT 1790328781.031 7.190
RTT 1790328781.276 1.547
RTT 1790328781.527 3.047
RTT 1790328781.775 0.241
RTT 1790328782.030 4.686
RTT 1790328782.280 4.921
RTT 1790328782.529 3.717
RTT 1790328782.777 1.255
RTT 1790328783.026 0.104
RTT 1790328783.276 0.151
RTT 1790328783.529 2.775
RTT 1790328783.776 0.109
RTT 1790328784.026 0.132
RTT 1790328784.276 0.089
RTT 1790328784.527 0.723
RTT 1790328784.781 4.630
RTT 1790328785.035 8.597
RTT 1790328785.277 0.213
RTT 1790328785.527 0.362
RTT 1790328785.777 0.130
RTT 1790328786.030 2.612
RTT 1790328786.279 1.919
RTT 1790328786.532 4.346
RTT 1790328786.778 0.185
RTT 1790328787.028 0.230
RTT 1790328787.278 0.186
RTT 1790328787.533 4.562
RTT 1790328787.784 5.547
RTT 1790328788.029 0.126
RTT 1790328788.279 0.103
RTT 1790328788.535 6.005
RTT 1790328788.784 5.382
RTT 1790328789.033 3.852
RTT 1790328789.280 0.649
RTT 1790328789.529 0.162
RTT 1790328789.782 2.989
RTT 1790328790.032 2.487
RTT 1790328790.284 4.268
RTT 1790328790.532 2.027
RTT 1790328790.784 3.846
RTT 1790328791.031 0.846
RTT 1790328791.281 0.202
RTT 1790328791.531 0.159
RTT 1790328791.782 1.104
RTT 1790328792.036 4.954
RTT 1790328792.288 6.847
RTT 1790328792.535 4.079
RTT 1790328792.787 5.266
RTT 1790328793.032 0.124
RTT 1790328793.282 0.198
RTT 1790328793.535 2.470
RTT 1790328793.788 5.582
RTT 1790328794.037 4.586
RTT 1790328794.283 0.825
RTT 1790328794.534 0.430
RTT 1790328794.784 0.092
RTT 1790328795.036 2.672
RTT 1790328795.297 13.542
RTT 1790328795.536 1.619
RTT 1790328795.784 0.139
RTT 1790328796.039 5.117
RTT 1790328796.296 11.541
RTT 1790328796.545 10.038
RTT 1790328796.792 7.127
RTT 1790328797.035 0.384
RTT 1790328797.285 0.216
RTT 1790328797.535 0.215
RTT 1790328797.786 0.156
RTT 1790328798.036 0.732
RTT 1790328798.287 1.470
RTT 1790328798.540 4.084
RTT 1790328798.786 0.130
RTT 1790328799.038 1.708
RTT 1790328799.291 4.922
RTT 1790328799.540 3.551
RTT 1790328799.791 4.138
RTT 1790328800.038 0.575
RTT 1790328800.292 4.691
RTT 1790328800.543 5.584
RTT 1790328800.788 0.638
RTT 1790328801.039 1.857
RTT 1790328801.288 0.137
RTT 1790328801.544 6.126
RTT 1790328801.792 4.216
RTT 1790328802.040 1.728
RTT 1790328802.290 1.254
RTT 1790328802.539 0.222
RTT 1790328802.790 1.238
RTT 1790328803.041 1.834
RTT 1790328803.292 2.836
RTT 1790328803.540 1.042
RTT 1790328803.789 0.298
RTT 1790328804.040 0.272
RTT 1790328804.290 0.303
RTT 1790328804.540 0.354
RTT 1790328804.795 4.486
RTT 1790328805.041 0.581
RTT 1790328805.290 0.115
RTT 1790328805.541 0.185
RTT 1790328805.791 0.235
RTT 1790328806.041 0.093
RTT 1790328806.293 1.913
RTT 1790328806.548 6.763
RTT 1790328806.792 0.122
RTT 1790328807.042 0.334
RTT 1790328807.292 0.183
RTT 1790328807.542 0.136
RTT 1790328807.792 0.280
RTT 1790328808.042 0.220
RTT 1790328808.292 0.088
RTT 1790328808.543 0.135
RTT 1790328808.793 0.114
RTT 1790328809.043 0.297
RTT 1790328809.293 0.335
RTT 1790328809.544 0.346
RTT 1790328809.795 0.327
RTT 1790328810.045 0.213
RTT 1790328810.295 0.114
RTT 1790328810.545 0.468
RTT 1790328810.796 0.434
RTT 1790328811.045 0.139
RTT 1790328811.296 0.091
RTT 1790328811.546 0.106
RTT 1790328811.796 0.383
RTT 1790328812.046 0.336
RTT 1790328812.297 0.184
RTT 1790328812.547 0.106
RTT 1790328812.797 0.160
RTT 1790328813.047 0.126
RTT 1790328813.297 0.168
RTT 1790328813.547 0.111
RTT 1790328813.798 0.332
RTT 1790328814.048 0.158
RTT 1790328814.298 0.354
RTT 1790328814.548 0.219
RTT 1790328814.798 0.177
RTT 1790328815.049 0.164
RTT 1790328815.299 0.260
RTT 1790328815.549 0.095
RTT 1790328815.799 0.166
RTT 1790328816.049 0.161
RTT 1790328816.300 0.190
RTT 1790328816.550 0.084
RTT 1790328816.800 0.284
RTT 1790328817.050 0.355
RTT 1790328817.300 0.188
RTT 1790328817.550 0.153
RTT 1790328817.800 0.129
RTT 1790328818.051 0.257
RTT 1790328818.301 0.160
RTT 1790328818.551 0.154
RTT 1790328818.801 0.100
RTT 1790328819.051 0.103
RTT 1790328819.301 0.302
RTT 1790328819.551 0.091
RTT 1790328819.802 0.119
RTT 1790328820.052 0.173
RTT 1790328820.302 0.073
RTT 1790328820.552 0.117
RTT 1790328820.802 0.250
RTT 1790328821.052 0.129
RTT 1790328821.302 0.124
RTT 1790328821.552 0.163
RTT 1790328821.803 0.110
RTT 1790328822.053 0.374
RTT 1790328822.304 0.332
RTT 1790328822.554 0.123
RTT 1790328822.804 0.235
RTT 1790328823.054 0.098
RTT 1790328823.304 0.139
RTT 1790328823.554 0.127
RTT 1790328823.805 0.152
RTT 1790328824.055 0.146
RTT 1790328824.305 0.194
RTT 1790328824.555 0.148
RTT 1790328824.805 0.114
RTT 1790328825.056 0.281
RTT 1790328825.306 0.173
RTT 1790328825.556 0.108
RTT 1790328825.806 0.089
RTT 1790328826.056 0.152
RTT 1790328826.306 0.306
RTT 1790328826.557 0.206
RTT 1790328826.807 0.099
RTT 1790328827.057 0.138
RTT 1790328827.307 0.206
RTT_DEAD 1790328827.557
