TRACER 29525
RTT 1790355418.297 0.603
RTT 1790355418.547 0.110
RTT 1790355418.797 0.166
RTT 1790355419.047 0.140
RTT 1790355419.298 0.170
RTT 1790355419.548 0.123
RTT 1790355419.798 0.119
RTT 1790355420.048 0.149
RTT 1790355420.299 0.319
RTT 1790355420.549 0.201
RTT 1790355420.801 0.186
RTT 1790355421.052 0.151
RTT 1790355421.302 0.124
RTT 1790355421.553 0.161
RTT 1790355421.803 0.138
RTT 1790355422.053 0.137
RTT 1790355422.303 0.133
RTT 1790355422.553 0.278
RTT 1790355422.803 0.282
RTT 1790355423.054 0.231
RTT 1790355423.304 0.196
RTT 1790355423.554 0.149
RTT 1790355423.805 0.362
RTT 1790355424.054 0.120
RTT 1790355424.305 0.216
RTT 1790355424.555 0.135
RTT 1790355424.805 0.158
RTT 1790355425.055 0.144
RTT 1790355425.305 0.059
RTT 1790355425.556 0.251
RTT 1790355425.806 0.132
RTT 1790355426.056 0.244
RTT 1790355426.307 0.322
RTT 1790355426.557 0.287
RTT 1790355426.807 0.088
RTT 1790355427.057 0.148
RTT 1790355427.307 0.284
RTT 1790355427.558 0.146
RTT 1790355427.809 0.358
RTT 1790355428.060 0.612
RTT 1790355428.309 0.191
RTT 1790355428.559 0.118
RTT 1790355428.810 0.276
RTT 1790355429.060 0.155
RTT 1790355429.311 0.183
RTT 1790355429.563 0.362
RTT 1790355429.813 0.169
RTT 1790355430.063 0.138
RTT 1790355430.313 0.148
RTT 1790355430.563 0.097
RTT 1790355430.814 0.212
RTT 1790355431.064 0.127
RTT 1790355431.314 0.200
RTT 1790355431.565 0.246
RTT 1790355431.815 0.143
RTT 1790355432.065 0.130
RTT 1790355432.315 0.087
RTT 1790355432.565 0.065
RTT 1790355432.815 0.062
RTT 1790355433.065 0.056
RTT 1790355433.316 0.195
RTT 1790355433.566 0.090
RTT 1790355433.816 0.167
RTT 1790355434.066 0.269
RTT 1790355434.316 0.125
RTT 1790355434.567 0.274
RTT 1790355434.817 0.125
RTT 1790355435.067 0.410
RTT 1790355435.317 0.237
RTT 1790355435.567 0.077
RTT 1790355435.818 0.283
RTT 1790355436.068 0.348
RTT 1790355436.318 0.116
RTT 1790355436.568 0.117
RTT 1790355436.818 0.091
RTT 1790355437.069 0.300
RTT 1790355437.318 0.056
RTT 1790355437.569 0.142
RTT 1790355437.819 0.098
RTT 1790355438.069 0.133
RTT 1790355438.319 0.204
RTT 1790355438.570 0.222
RTT 1790355438.820 0.165
RTT 1790355439.070 0.141
RTT 1790355439.320 0.137
RTT 1790355439.570 0.163
RTT 1790355439.820 0.144
RTT 1790355440.071 0.145
RTT 1790355440.321 0.122
RTT 1790355440.571 0.265
RTT 1790355440.821 0.150
RTT 1790355441.072 0.271
RTT 1790355441.322 0.082
RTT 1790355441.572 0.243
RTT 1790355441.824 0.183
RTT 1790355442.075 0.156
RTT 1790355442.326 1.576
RTT 1790355442.575 0.202
RTT 1790355442.825 0.204
RTT 1790355443.075 0.165
RTT 1790355443.325 0.083
RTT 1790355443.576 0.163
RTT 1790355443.826 0.191
RTT 1790355444.077 1.394
RTT 1790355444.327 0.455
RTT 1790355444.577 0.140
RTT 1790355444.827 0.191
RTT 1790355445.077 0.131
RTT 1790355445.327 0.062
RTT 1790355445.577 0.159
RTT 1790355445.828 0.388
RTT 1790355446.078 0.186
RTT 1790355446.328 0.185
RTT 1790355446.580 0.264
RTT 1790355446.830 0.152
RTT 1790355447.080 0.148
RTT 1790355447.331 0.171
RTT 1790355447.581 0.186
RTT 1790355447.832 0.127
RTT 1790355448.082 0.046
RTT 1790355448.332 0.143
RTT 1790355448.584 1.842
RTT 1790355448.832 0.128
RTT 1790355449.085 2.863
RTT 1790355449.334 0.943
RTT 1790355449.583 0.529
RTT 1790355449.834 0.849
RTT 1790355450.083 0.180
RTT 1790355450.334 0.271
RTT 1790355450.589 4.719
RTT 1790355450.834 0.130
RTT 1790355451.084 0.104
RTT 1790355451.334 0.148
RTT 1790355451.585 0.127
RTT 1790355451.835 0.094
RTT 1790355452.085 0.123
RTT 1790355452.335 0.170
RTT 1790355452.585 0.111
RTT 1790355452.836 0.082
RTT 1790355453.086 0.098
RTT 1790355453.336 0.283
RTT 1790355453.587 0.222
RTT 1790355453.837 0.161
RTT 1790355454.087 0.177
RTT 1790355454.337 0.138
RTT 1790355454.587 0.116
RTT 1790355454.837 0.054
RTT 1790355455.087 0.077
RTT 1790355455.338 0.085
RTT 1790355455.588 0.105
RTT 1790355455.838 0.071
RTT 1790355456.088 0.063
RTT 1790355456.338 0.100
RTT 1790355456.588 0.052
RTT 1790355456.838 0.070
RTT 1790355457.088 0.081
RTT 1790355457.338 0.083
RTT 1790355457.588 0.053
RTT 1790355457.839 0.084
RTT 1790355458.089 0.051
RTT 1790355458.339 0.056
RTT 1790355458.589 0.048
RTT 1790355458.839 0.140
RTT 1790355459.089 0.130
RTT 1790355459.340 0.086
RTT 1790355459.590 0.056
RTT 1790355459.840 0.094
RTT 1790355460.090 0.056
RTT 1790355460.340 0.044
RTT 1790355460.590 0.044
RTT 1790355460.840 0.058
RTT 1790355461.090 0.063
RTT 1790355461.340 0.085
RTT 1790355461.591 0.324
RTT 1790355461.841 0.068
RTT 1790355462.091 0.067
RTT 1790355462.341 0.066
RTT 1790355462.591 0.074
RTT 1790355462.841 0.060
RTT 1790355463.091 0.056
RTT 1790355463.341 0.050
RTT 1790355463.591 0.057
RTT 1790355463.841 0.043
RTT 1790355464.091 0.060
RTT 1790355464.342 0.076
RTT 1790355464.592 0.119
RTT 1790355464.842 0.069
RTT 1790355465.093 0.053
RTT 1790355465.343 0.075
RTT 1790355465.593 0.121
RTT 1790355465.843 0.074
RTT 1790355466.093 0.043
RTT 1790355466.343 0.152
RTT 1790355466.593 0.074
RTT 1790355466.843 0.049
RTT 1790355467.093 0.059
RTT 1790355467.344 0.064
RTT 1790355467.594 0.253
RTT 1790355467.844 0.068
RTT 1790355468.094 0.048
RTT 1790355468.345 0.312
RTT 1790355468.595 0.357
RTT 1790355468.845 0.067
RTT 1790355469.095 0.066
RTT 1790355469.345 0.045
RTT 1790355469.595 0.061
RTT 1790355469.845 0.113
RTT 1790355470.095 0.049
RTT 1790355470.347 1.614
RTT 1790355470.595 0.066
RTT 1790355470.846 0.127
RTT 1790355471.096 0.125
RTT 1790355471.346 0.097
RTT 1790355471.596 0.049
RTT 1790355471.846 0.084
RTT 1790355472.096 0.064
RTT 1790355472.346 0.089
RTT 1790355472.596 0.140
RTT 1790355472.846 0.044
RTT 1790355473.096 0.063
RTT 1790355473.347 0.097
RTT 1790355473.597 0.053
RTT 1790355473.848 0.346
RTT 1790355474.098 0.087
RTT 1790355474.348 0.066
RTT 1790355474.598 0.064
RTT 1790355474.849 0.744
RTT 1790355475.098 0.069
RTT 1790355475.348 0.056
RTT 1790355475.598 0.049
RTT 1790355475.848 0.052
RTT 1790355476.099 0.050
RTT 1790355476.349 0.047
RTT 1790355476.599 0.057
RTT 1790355476.849 0.049
RTT 1790355477.099 0.048
RTT 1790355477.349 0.061
RTT 1790355477.599 0.047
RTT 1790355477.849 0.067
RTT 1790355478.099 0.053
RTT 1790355478.349 0.057
RTT 1790355478.599 0.059
RTT 1790355478.850 0.050
RTT 1790355479.100 0.048
RTT 1790355479.350 0.050
RTT 1790355479.600 0.053
RTT 1790355479.850 0.078
RTT 1790355480.100 0.055
RTT 1790355480.350 0.071
RTT 1790355480.600 0.058
RTT 1790355480.850 0.059
RTT 1790355481.100 0.059
RTT 1790355481.350 0.051
RTT 1790355481.601 0.058
RTT 1790355481.851 0.051
RTT 1790355482.101 0.047
RTT 1790355482.353 2.603
RTT 1790355482.601 0.055
RTT 1790355482.851 0.079
RTT 1790355483.101 0.049
RTT 1790355483.351 0.072
RTT 1790355483.601 0.049
RTT 1790355483.852 0.067
RTT 1790355484.102 0.057
RTT 1790355484.352 0.056
RTT 1790355484.602 0.108
RTT 1790355484.852 0.143
RTT 1790355485.102 0.054
RTT 1790355485.352 0.052
RTT 1790355485.602 0.055
RTT 1790355485.852 0.145
RTT 1790355486.103 0.176
RTT 1790355486.353 0.189
RTT 1790355486.603 0.259
RTT 1790355486.853 0.338
RTT 1790355487.103 0.126
RTT 1790355487.353 0.047
RTT 1790355487.604 0.138
RTT 1790355487.854 0.058
RTT 1790355488.104 0.064
RTT 1790355488.354 0.052
RTT 1790355488.606 1.711
RTT 1790355488.854 0.125
RTT 1790355489.104 0.255
RTT 1790355489.354 0.109
RTT 1790355489.604 0.070
RTT 1790355489.855 0.053
RTT 1790355490.105 0.056
RTT 1790355490.355 0.053
RTT 1790355490.605 0.042
RTT 1790355490.855 0.091
RTT 1790355491.105 0.059
RTT 1790355491.355 0.072
RTT 1790355491.605 0.067
RTT 1790355491.856 0.065
RTT 1790355492.107 1.247
RTT 1790355492.356 0.541
RTT 1790355492.606 0.063
RTT 1790355492.856 0.062
RTT 1790355493.106 0.063
RTT 1790355493.356 0.053
RTT 1790355493.607 0.071
RTT 1790355493.857 0.113
RTT 1790355494.107 0.070
RTT 1790355494.357 0.055
RTT 1790355494.607 0.066
RTT 1790355494.857 0.049
RTT 1790355495.107 0.047
RTT 1790355495.358 0.056
RTT 1790355495.608 0.055
RTT 1790355495.858 0.353
RTT 1790355496.108 0.232
RTT 1790355496.358 0.046
RTT 1790355496.608 0.051
RTT 1790355496.858 0.049
RTT 1790355497.108 0.041
RTT 1790355497.358 0.072
RTT 1790355497.608 0.071
RTT 1790355497.859 0.154
RTT 1790355498.109 0.049
RTT 1790355498.359 0.076
RTT 1790355498.609 0.051
RTT 1790355498.860 1.052
RTT 1790355499.109 0.101
RTT 1790355499.359 0.067
RTT 1790355499.610 0.075
RTT 1790355499.860 0.078
RTT 1790355500.110 0.064
RTT 1790355500.360 0.107
RTT 1790355500.610 0.057
RTT 1790355500.860 0.060
RTT 1790355501.111 0.072
RTT 1790355501.361 0.154
RTT 1790355501.611 0.067
RTT 1790355501.861 0.060
RTT 1790355502.111 0.081
RTT 1790355502.362 0.057
RTT 1790355502.612 0.044
RTT 1790355502.862 0.064
RTT 1790355503.112 0.041
RTT 1790355503.362 0.046
RTT 1790355503.612 0.081
RTT 1790355503.862 0.060
RTT 1790355504.112 0.056
RTT 1790355504.362 0.054
RTT 1790355504.613 0.080
RTT 1790355504.863 0.088
RTT 1790355505.113 0.059
RTT 1790355505.364 0.092
RTT 1790355505.614 0.074
RTT 1790355505.864 0.057
RTT 1790355506.114 0.060
RTT 1790355506.364 0.052
RTT 1790355506.614 0.086
RTT 1790355506.864 0.048
RTT 1790355507.114 0.190
RTT 1790355507.364 0.129
RTT 1790355507.614 0.049
RTT 1790355507.865 0.053
RTT 1790355508.115 0.065
RTT 1790355508.365 0.408
RTT 1790355508.615 0.211
RTT 1790355508.865 0.095
RTT 1790355509.116 0.209
RTT 1790355509.366 0.109
RTT 1790355509.616 0.166
RTT 1790355509.867 0.146
RTT 1790355510.117 0.139
RTT 1790355510.367 0.145
RTT 1790355510.617 0.137
RTT 1790355510.868 0.317
RTT 1790355511.118 0.053
RTT 1790355511.368 0.100
RTT 1790355511.618 0.116
RTT 1790355511.868 0.109
RTT 1790355512.118 0.052
RTT 1790355512.368 0.188
RTT 1790355512.619 0.131
RTT 1790355512.869 0.407
RTT 1790355513.120 1.014
RTT 1790355513.369 0.233
RTT 1790355513.619 0.495
RTT 1790355513.869 0.328
RTT 1790355514.119 0.189
RTT 1790355514.370 0.128
RTT 1790355514.620 0.172
RTT 1790355514.870 0.125
RTT 1790355515.120 0.151
RTT 1790355515.370 0.130
RTT 1790355515.620 0.072
RTT 1790355515.870 0.092
RTT 1790355516.120 0.071
RTT 1790355516.371 0.270
RTT 1790355516.621 0.143
RTT 1790355516.871 0.168
RTT 1790355517.121 0.153
RTT 1790355517.372 0.242
RTT 1790355517.622 0.097
RTT 1790355517.872 0.055
RTT 1790355518.122 0.126
RTT 1790355518.372 0.111
RTT 1790355518.623 0.257
RTT 1790355518.872 0.066
RTT 1790355519.123 0.071
RTT 1790355519.374 0.239
RTT 1790355519.624 0.055
RTT 1790355519.876 2.254
RTT 1790355520.124 0.149
RTT 1790355520.375 0.085
RTT 1790355520.625 0.232
RTT 1790355520.875 0.120
RTT 1790355521.126 0.261
RTT 1790355521.376 0.257
RTT 1790355521.626 0.174
RTT 1790355521.876 0.209
RTT 1790355522.126 0.157
RTT 1790355522.376 0.082
RTT 1790355522.627 0.070
RTT 1790355522.877 0.165
RTT 1790355523.127 0.091
RTT 1790355523.378 0.155
RTT 1790355523.628 0.139
RTT 1790355523.878 0.283
RTT 1790355524.128 0.180
RTT 1790355524.378 0.058
RTT 1790355524.628 0.071
RTT 1790355524.878 0.073
RTT 1790355525.129 0.097
RTT 1790355525.379 0.089
RTT 1790355525.629 0.064
RTT 1790355525.879 0.066
RTT 1790355526.129 0.050
RTT 1790355526.379 0.085
RTT 1790355526.629 0.075
RTT 1790355526.879 0.073
RTT 1790355527.130 0.276
RTT 1790355527.380 0.063
RTT 1790355527.630 0.062
RTT 1790355527.880 0.070
RTT 1790355528.130 0.142
RTT 1790355528.380 0.069
RTT 1790355528.631 0.460
RTT 1790355528.881 0.076
RTT 1790355529.131 0.217
RTT 1790355529.381 0.054
RTT 1790355529.631 0.056
RTT 1790355529.882 0.056
RTT 1790355530.132 0.069
RTT 1790355530.382 0.052
RTT 1790355530.632 0.145
RTT 1790355530.882 0.066
RTT 1790355531.132 0.099
RTT 1790355531.382 0.062
RTT 1790355531.633 0.204
RTT 1790355531.883 0.060
RTT 1790355532.133 0.142
RTT 1790355532.383 0.767
RTT 1790355532.633 0.332
RTT 1790355532.883 0.155
RTT 1790355533.134 0.307
RTT 1790355533.384 0.281
RTT 1790355533.634 0.234
RTT 1790355533.884 0.059
RTT 1790355534.135 0.581
RTT 1790355534.385 0.582
RTT 1790355534.634 0.086
RTT 1790355534.885 0.112
RTT 1790355535.135 0.153
RTT 1790355535.385 0.108
RTT 1790355535.635 0.575
RTT 1790355535.885 0.072
RTT 1790355536.135 0.132
RTT 1790355536.385 0.102
RTT 1790355536.636 0.256
RTT 1790355536.886 0.077
RTT 1790355537.136 0.102
RTT 1790355537.386 0.101
RTT 1790355537.636 0.198
RTT 1790355537.886 0.104
RTT 1790355538.136 0.109
RTT 1790355538.386 0.147
RTT 1790355538.636 0.065
RTT 1790355538.887 0.085
RTT 1790355539.137 0.119
RTT 1790355539.387 0.097
RTT 1790355539.637 0.069
RTT 1790355539.887 0.062
RTT 1790355540.137 0.059
RTT 1790355540.387 0.103
RTT 1790355540.637 0.059
RTT 1790355540.888 0.145
RTT 1790355541.138 0.090
RTT 1790355541.388 0.201
RTT 1790355541.638 0.108
RTT 1790355541.888 0.192
RTT 1790355542.138 0.102
RTT 1790355542.389 0.106
RTT 1790355542.639 0.133
RTT 1790355542.889 0.109
RTT 1790355543.139 0.099
RTT 1790355543.389 0.058
RTT 1790355543.640 0.104
RTT 1790355543.890 0.121
RTT 1790355544.142 2.196
RTT 1790355544.390 0.122
RTT 1790355544.640 0.073
RTT 1790355544.890 0.095
RTT 1790355545.140 0.084
RTT 1790355545.391 0.100
RTT 1790355545.641 0.493
RTT 1790355545.891 0.076
RTT 1790355546.142 0.091
RTT 1790355546.392 0.099
RTT 1790355546.642 0.099
RTT 1790355546.892 0.129
RTT 1790355547.143 0.693
RTT 1790355547.394 1.599
RTT 1790355547.644 0.097
RTT 1790355547.894 0.109
RTT 1790355548.144 0.080
RTT 1790355548.395 0.095
RTT 1790355548.645 0.110
RTT 1790355548.895 0.047
RTT 1790355549.145 0.071
RTT 1790355549.395 0.103
RTT 1790355549.648 3.024
RTT 1790355549.896 1.032
RTT 1790355550.146 0.796
RTT 1790355550.396 0.505
RTT 1790355550.647 1.205
RTT 1790355550.896 0.079
RTT 1790355551.146 0.077
RTT 1790355551.397 0.134
RTT 1790355551.647 0.093
RTT 1790355551.897 0.113
RTT 1790355552.148 0.668
RTT 1790355552.397 0.097
RTT 1790355552.647 0.087
RTT 1790355552.897 0.066
RTT 1790355553.148 0.158
RTT 1790355553.398 0.053
RTT 1790355553.648 0.212
RTT 1790355553.898 0.066
RTT 1790355554.148 0.250
RTT 1790355554.398 0.076
RTT 1790355554.649 0.210
RTT 1790355554.899 0.063
RTT 1790355555.149 0.079
RTT 1790355555.399 0.078
RTT 1790355555.649 0.215
RTT 1790355555.900 0.121
RTT 1790355556.150 0.174
RTT 1790355556.400 0.228
RTT 1790355556.651 1.649
RTT 1790355556.900 0.117
RTT 1790355557.151 1.204
RTT 1790355557.400 0.090
RTT 1790355557.650 0.108
RTT 1790355557.901 0.096
RTT 1790355558.151 0.183
RTT 1790355558.401 0.114
RTT 1790355558.651 0.067
RTT 1790355558.901 0.172
RTT 1790355559.151 0.080
RTT 1790355559.402 0.059
RTT 1790355559.652 0.101
RTT 1790355559.902 0.095
RTT 1790355560.152 0.072
RTT 1790355560.402 0.091
RTT 1790355560.652 0.094
RTT 1790355560.903 0.116
RTT 1790355561.153 0.236
RTT 1790355561.404 1.594
RTT 1790355561.653 0.056
RTT 1790355561.903 0.089
RTT 1790355562.153 0.082
RTT 1790355562.404 0.185
RTT 1790355562.654 0.079
RTT 1790355562.904 0.148
RTT 1790355563.154 0.084
RTT 1790355563.408 4.304
RTT 1790355563.656 1.888
RTT 1790355563.906 2.029
RTT 1790355564.156 1.655
RTT 1790355564.405 0.189
RTT 1790355564.655 0.094
RTT 1790355564.905 0.532
RTT 1790355565.155 0.087
RTT 1790355565.405 0.064
RTT 1790355565.655 0.088
RTT 1790355565.906 0.067
RTT 1790355566.156 0.118
RTT 1790355566.406 0.051
RTT 1790355566.656 0.086
RTT 1790355566.906 0.092
RTT 1790355567.157 0.108
RTT 1790355567.407 0.073
RTT 1790355567.657 0.074
RTT 1790355567.907 0.093
RTT 1790355568.158 0.605
RTT 1790355568.407 0.077
RTT 1790355568.657 0.087
RTT 1790355568.908 0.255
RTT 1790355569.158 0.095
RTT 1790355569.408 0.058
RTT 1790355569.660 2.487
RTT 1790355569.910 2.186
RTT 1790355570.159 0.411
RTT 1790355570.412 3.565
RTT 1790355570.660 1.261
RTT 1790355570.909 0.122
RTT 1790355571.161 1.876
RTT 1790355571.409 0.051
RTT 1790355571.659 0.055
RTT 1790355571.911 1.131
RTT 1790355572.163 2.649
RTT 1790355572.410 0.082
RTT 1790355572.661 0.101
RTT 1790355572.911 0.449
RTT 1790355573.161 0.075
RTT 1790355573.411 0.149
RTT 1790355573.661 0.101
RTT 1790355573.912 0.233
RTT 1790355574.161 0.078
RTT 1790355574.412 0.105
RTT 1790355574.662 0.074
RTT 1790355574.912 0.078
RTT 1790355575.162 0.085
RTT 1790355575.414 1.770
RTT 1790355575.663 0.263
RTT 1790355575.913 0.076
RTT 1790355576.163 0.056
RTT 1790355576.413 0.113
RTT 1790355576.663 0.110
RTT 1790355576.913 0.104
RTT 1790355577.163 0.071
RTT 1790355577.414 0.107
RTT 1790355577.664 0.070
RTT 1790355577.914 0.060
RTT 1790355578.164 0.068
RTT 1790355578.414 0.095
RTT 1790355578.665 0.084
RTT 1790355578.915 0.087
RTT 1790355579.165 0.096
RTT 1790355579.415 0.147
RTT 1790355579.665 0.081
RTT 1790355579.915 0.108
RTT 1790355580.166 0.111
RTT 1790355580.416 0.124
RTT 1790355580.666 0.123
RTT 1790355580.916 0.115
RTT 1790355581.166 0.087
RTT 1790355581.417 0.224
RTT 1790355581.667 0.072
RTT 1790355581.917 0.096
RTT 1790355582.167 0.364
RTT 1790355582.417 0.084
RTT 1790355582.667 0.310
RTT 1790355582.917 0.080
RTT 1790355583.167 0.061
RTT 1790355583.418 0.109
RTT 1790355583.668 0.067
RTT 1790355583.918 0.089
RTT 1790355584.168 0.100
RTT 1790355584.418 0.069
RTT 1790355584.668 0.135
RTT 1790355584.919 0.096
RTT 1790355585.169 0.093
RTT 1790355585.419 0.140
RTT 1790355585.669 0.142
RTT 1790355585.919 0.220
RTT 1790355586.169 0.096
RTT 1790355586.420 0.226
RTT 1790355586.670 0.087
RTT 1790355586.920 0.067
RTT 1790355587.170 0.095
RTT 1790355587.420 0.100
RTT 1790355587.670 0.094
RTT 1790355587.920 0.075
RTT 1790355588.170 0.070
RTT 1790355588.421 0.110
RTT 1790355588.671 0.169
RTT 1790355588.921 0.202
RTT 1790355589.171 0.082
RTT 1790355589.421 0.060
RTT 1790355589.673 2.139
RTT 1790355589.921 0.060
RTT 1790355590.174 2.137
RTT 1790355590.422 0.074
RTT 1790355590.672 0.117
RTT 1790355590.923 0.055
RTT 1790355591.173 0.096
RTT 1790355591.423 0.076
RTT 1790355591.673 0.167
RTT 1790355591.924 0.147
RTT 1790355592.174 0.102
RTT 1790355592.427 3.084
RTT 1790355592.674 0.088
RTT 1790355592.924 0.101
RTT 1790355593.174 0.219
RTT 1790355593.424 0.118
RTT 1790355593.675 0.123
RTT 1790355593.925 0.101
RTT 1790355594.175 0.175
RTT 1790355594.425 0.086
RTT 1790355594.675 0.116
RTT 1790355594.925 0.102
RTT 1790355595.175 0.084
RTT 1790355595.426 0.079
RTT 1790355595.676 0.084
RTT 1790355595.926 0.152
RTT 1790355596.176 0.240
RTT 1790355596.426 0.112
RTT 1790355596.676 0.061
RTT 1790355596.927 0.091
RTT 1790355597.177 0.099
RTT 1790355597.427 0.095
RTT 1790355597.678 0.231
RTT 1790355597.928 0.089
RTT 1790355598.178 0.400
RTT 1790355598.428 0.099
RTT 1790355598.678 0.073
RTT 1790355598.928 0.085
RTT 1790355599.178 0.088
RTT 1790355599.429 0.126
RTT 1790355599.679 0.099
RTT 1790355599.929 0.091
RTT 1790355600.179 0.113
RTT 1790355600.429 0.205
RTT 1790355600.679 0.084
RTT 1790355600.929 0.072
RTT 1790355601.180 0.123
RTT 1790355601.430 0.211
RTT 1790355601.680 0.132
RTT 1790355601.930 0.120
RTT 1790355602.180 0.102
RTT 1790355602.430 0.111
RTT 1790355602.680 0.052
RTT 1790355602.931 0.078
RTT 1790355603.181 0.099
RTT 1790355603.431 0.243
RTT 1790355603.681 0.209
RTT 1790355603.932 0.633
RTT 1790355604.182 0.126
RTT 1790355604.432 0.137
RTT 1790355604.682 0.274
RTT 1790355604.932 0.070
RTT 1790355605.184 1.974
RTT 1790355605.432 0.083
RTT 1790355605.682 0.099
RTT 1790355605.933 0.095
RTT 1790355606.183 0.119
RTT 1790355606.433 0.107
RTT 1790355606.683 0.109
RTT 1790355606.933 0.105
RTT 1790355607.183 0.109
RTT 1790355607.433 0.085
RTT 1790355607.684 0.275
RTT 1790355607.934 0.172
RTT 1790355608.184 0.307
RTT 1790355608.435 0.971
RTT 1790355608.684 0.168
RTT 1790355608.935 0.114
RTT 1790355609.185 0.226
RTT 1790355609.435 0.081
RTT 1790355609.685 0.098
RTT 1790355609.935 0.176
RTT 1790355610.186 0.313
RTT 1790355610.436 0.171
RTT 1790355610.686 0.400
RTT 1790355610.936 0.244
RTT 1790355611.186 0.069
RTT 1790355611.436 0.126
RTT 1790355611.686 0.064
RTT 1790355611.937 0.158
RTT 1790355612.187 0.175
RTT 1790355612.437 0.144
RTT 1790355612.688 0.240
RTT 1790355612.938 0.094
RTT 1790355613.189 0.647
RTT 1790355613.439 0.117
RTT 1790355613.689 0.157
RTT 1790355613.939 0.253
RTT 1790355614.190 0.070
RTT 1790355614.440 0.462
RTT 1790355614.690 0.137
RTT 1790355614.940 0.289
RTT 1790355615.190 0.153
RTT 1790355615.441 0.152
RTT 1790355615.691 0.228
RTT 1790355615.941 0.170
RTT 1790355616.191 0.066
RTT 1790355616.441 0.093
RTT 1790355616.692 0.187
RTT 1790355616.942 0.097
RTT 1790355617.192 0.141
RTT 1790355617.442 0.097
RTT 1790355617.692 0.148
RTT 1790355617.944 1.995
RTT 1790355618.193 0.090
RTT 1790355618.443 0.226
RTT 1790355618.693 0.124
RTT 1790355618.943 0.165
RTT 1790355619.194 0.213
RTT 1790355619.443 0.079
RTT 1790355619.694 0.071
RTT 1790355619.949 4.881
RTT 1790355620.194 0.149
RTT 1790355620.444 0.108
RTT 1790355620.694 0.091
RTT 1790355620.944 0.053
RTT 1790355621.195 0.450
RTT 1790355621.445 0.158
RTT 1790355621.696 0.149
RTT 1790355621.946 0.141
RTT 1790355622.196 0.092
RTT 1790355622.448 2.282
RTT 1790355622.697 0.253
RTT 1790355622.947 0.139
RTT 1790355623.197 0.127
RTT 1790355623.447 0.140
RTT 1790355623.697 0.115
RTT 1790355623.948 0.445
RTT 1790355624.198 0.295
RTT 1790355624.448 0.302
RTT 1790355624.699 0.107
RTT 1790355624.949 0.272
RTT 1790355625.199 0.275
RTT 1790355625.449 0.222
RTT 1790355625.700 0.222
RTT 1790355625.950 0.200
RTT 1790355626.201 1.301
RTT 1790355626.450 0.114
RTT 1790355626.700 0.138
RTT 1790355626.950 0.080
RTT 1790355627.201 0.238
RTT 1790355627.451 0.112
