# sid=1007 tracer_pid=1005 tracer_arg0=/data/data/com.termux/files/usr/bin/proot x3=16869 interval=0.2 rescan=5
epoch_ms,session_ticks,session_procs,tracer_ticks,x3_ticks
1790247555575,1,2,2,1606
1790247555775,1,2,11,1606
1790247555975,1,2,15,1606
1790247556175,1,2,26,1606
1790247556375,1,2,38,1606
1790247556575,57,5,50,1607
1790247556775,64,5,63,1608
1790247556976,71,5,74,1608
1790247557176,79,5,86,1608
1790247557377,90,5,97,1608
1790247557577,103,5,108,1608
1790247557777,109,5,120,1608
1790247557977,115,5,133,1608
1790247558177,122,5,145,1608
1790247558377,133,5,154,1608
1790247558578,154,8,165,1609
1790247558778,181,8,178,1609
1790247558978,192,8,193,1610
1790247559178,210,8,202,1611
1790247559378,235,8,217,1611
1790247559578,317,14,231,1612
1790247559778,360,14,243,1612
1790247559979,393,14,254,1612
1790247560179,428,14,268,1612
1790247560379,463,14,281,1612
1790247560579,492,14,296,1612
1790247560779,541,14,309,1612
1790247560979,587,14,322,1613
1790247561179,644,14,338,1614
1790247561380,674,14,351,1614
1790247561580,737,16,366,1615
1790247561780,787,16,379,1616
1790247561980,825,16,393,1617
1790247562180,863,16,404,1617
1790247562381,888,16,420,1618
1790247562581,969,17,440,1619
1790247562781,1005,17,456,1620
1790247562981,1039,17,472,1621
1790247563181,1070,17,488,1622
1790247563381,1110,17,506,1622
1790247563581,1167,18,525,1622
1790247563782,1201,18,541,1623
1790247563982,1233,18,557,1623
1790247564182,1268,18,576,1623
1790247564382,1317,18,591,1624
1790247564582,1384,20,607,1625
1790247564783,1433,20,619,1625
1790247564983,1500,20,634,1625
1790247565183,1536,20,652,1626
1790247565383,1564,20,671,1626
1790247565584,1669,21,689,1626
1790247565784,1704,21,706,1627
1790247565984,1750,21,725,1627
1790247566184,1784,21,745,1627
1790247566384,1821,21,764,1627
1790247566584,1858,21,784,1628
1790247566785,1886,21,802,1629
1790247566985,1922,21,819,1629
1790247567185,1958,21,839,1629
1790247567385,1999,21,855,1630
1790247567585,2057,22,871,1631
1790247567785,2107,22,886,1632
1790247567986,2146,22,899,1633
1790247568186,2214,22,914,1634
1790247568386,2286,22,923,1634
1790247568586,2367,23,933,1636
1790247568786,2421,23,944,1636
1790247568987,2465,23,960,1636
1790247569187,2502,23,973,1637
1790247569387,2547,23,987,1638
1790247569588,2620,24,998,1639
1790247569788,2663,24,1010,1640
1790247569988,2708,24,1024,1642
1790247570188,2746,24,1038,1644
1790247570388,2801,24,1049,1644
1790247570589,2837,24,1059,1644
1790247570789,2863,24,1066,1644
1790247570989,2910,24,1080,1645
1790247571189,2935,24,1094,1645
1790247571389,2953,24,1107,1645
1790247571589,2964,27,1114,1645
1790247571790,2972,27,1120,1646
1790247571990,2980,27,1126,1646
1790247572190,2991,24,1134,1647
1790247572391,3000,24,1141,1647
1790247572591,3010,24,1148,1647
1790247572791,3020,24,1154,1648
1790247572991,3040,24,1168,1648
1790247573191,3055,24,1175,1648
1790247573392,3061,24,1182,1649
1790247573592,3068,24,1188,1649
1790247573792,3076,24,1194,1649
1790247573992,3083,24,1200,1649
1790247574192,3091,24,1207,1650
1790247574393,3099,24,1214,1650
1790247574593,3112,24,1222,1650
1790247574793,3119,24,1227,1650
1790247574993,3125,24,1233,1650
1790247575194,3136,24,1240,1651
1790247575394,3142,24,1248,1651
1790247575594,3154,24,1257,1651
1790247575794,3166,24,1264,1651
1790247575994,3171,24,1277,1652
1790247576195,3191,24,1290,1653
1790247576395,3199,24,1298,1653
1790247576595,3211,27,1308,1653
1790247576795,3221,27,1316,1653
1790247576995,3231,27,1325,1653
1790247577196,3247,24,1334,1654
1790247577396,3269,24,1345,1654
1790247577596,3282,24,1354,1654
1790247577796,3291,24,1363,1654
1790247577996,3300,24,1370,1654
1790247578197,3308,24,1378,1655
1790247578397,3322,24,1387,1655
1790247578597,3331,24,1396,1655
1790247578798,3340,24,1404,1656
1790247578998,3352,24,1411,1656
1790247579198,3360,24,1420,1656
