TRACER 0
RTT 1790328255.569 0.074
RTT 1790328255.827 8.112
RTT 1790328256.077 7.519
RTT 1790328256.322 3.151
RTT 1790328256.570 0.219
RTT 1790328256.823 3.279
RTT 1790328257.073 2.975
RTT 1790328257.323 2.611
RTT 1790328257.570 0.076
RTT 1790328257.820 0.066
RTT 1790328258.074 4.093
RTT 1790328258.325 4.569
RTT 1790328258.571 0.206
RTT 1790328258.821 0.083
RTT 1790328259.073 1.933
RTT 1790328259.321 0.370
RTT 1790328259.572 0.973
RTT 1790328259.821 0.064
RTT 1790328260.072 1.382
RTT 1790328260.323 1.766
RTT 1790328260.571 0.059
RTT 1790328260.822 0.322
RTT 1790328261.073 1.868
RTT 1790328261.332 10.670
RTT 1790328261.572 0.050
RTT 1790328261.822 0.082
RTT 1790328262.073 1.222
RTT 1790328262.324 2.356
RTT 1790328262.572 0.157
RTT 1790328262.832 9.702
RTT 1790328263.076 3.513
RTT 1790328263.329 6.160
RTT 1790328263.573 0.090
RTT 1790328263.825 1.462
RTT 1790328264.075 1.867
RTT 1790328264.326 2.486
RTT 1790328264.574 0.070
RTT 1790328264.829 5.041
RTT 1790328265.075 1.184
RTT 1790328265.324 0.206
RTT 1790328265.575 0.418
RTT 1790328265.825 0.217
RTT 1790328266.080 5.079
RTT 1790328266.336 10.955
RTT 1790328266.579 3.763
RTT 1790328266.825 0.087
RTT 1790328267.085 9.329
RTT 1790328267.336 10.457
RTT 1790328267.576 0.185
RTT 1790328267.826 0.162
RTT 1790328268.085 9.178
RTT 1790328268.332 5.802
RTT 1790328268.580 3.303
RTT 1790328268.826 0.095
RTT 1790328269.085 8.827
RTT 1790328269.341 14.654
RTT 1790328269.580 3.297
RTT 1790328269.827 0.184
RTT 1790328270.088 9.884
RTT 1790328270.331 3.544
RTT 1790328270.584 5.979
RTT 1790328270.828 0.163
RTT 1790328271.078 0.144
RTT 1790328271.329 0.112
RTT 1790328271.579 0.611
RTT 1790328271.832 3.321
RTT 1790328272.079 0.452
RTT 1790328272.329 0.097
RTT 1790328272.581 2.054
RTT 1790328272.833 4.071
RTT 1790328273.084 4.455
RTT 1790328273.335 5.537
RTT 1790328273.584 4.039
RTT 1790328273.833 2.958
RTT 1790328274.081 0.337
RTT 1790328274.331 0.217
RTT 1790328274.584 3.483
RTT 1790328274.835 4.651
RTT 1790328275.084 3.120
RTT 1790328275.332 0.656
RTT 1790328275.584 3.080
RTT 1790328275.833 2.148
RTT 1790328276.087 5.641
RTT 1790328276.333 1.675
RTT 1790328276.582 0.164
RTT 1790328276.832 0.183
RTT 1790328277.084 1.602
RTT 1790328277.336 3.903
RTT 1790328277.585 3.174
RTT 1790328277.833 0.139
RTT 1790328278.083 0.279
RTT 1790328278.339 4.252
RTT 1790328278.588 3.290
RTT 1790328278.836 1.395
RTT 1790328279.088 2.789
RTT 1790328279.340 4.672
RTT 1790328279.588 2.213
RTT 1790328279.836 0.648
RTT 1790328280.088 2.246
RTT 1790328280.336 0.139
RTT 1790328280.591 4.978
RTT 1790328280.836 0.183
RTT 1790328281.091 4.202
RTT 1790328281.337 0.136
RTT 1790328281.588 1.083
RTT 1790328281.840 3.173
RTT 1790328282.092 4.906
RTT 1790328282.337 0.159
RTT 1790328282.588 0.189
RTT 1790328282.843 5.181
RTT 1790328283.091 3.485
RTT 1790328283.338 0.174
RTT 1790328283.588 0.120
RTT 1790328283.844 5.899
RTT 1790328284.089 0.404
RTT 1790328284.340 2.079
RTT 1790328284.589 0.078
RTT 1790328284.839 0.085
RTT 1790328285.092 3.279
RTT 1790328285.344 5.071
RTT 1790328285.589 0.088
RTT 1790328285.839 0.130
RTT 1790328286.089 0.148
RTT 1790328286.342 2.422
RTT 1790328286.591 1.495
RTT 1790328286.844 4.132
RTT 1790328287.090 0.166
RTT 1790328287.340 0.163
RTT 1790328287.595 4.544
RTT 1790328287.841 0.766
RTT 1790328288.091 0.624
RTT 1790328288.344 3.062
RTT 1790328288.596 5.042
RTT 1790328288.841 0.248
RTT 1790328289.091 0.157
RTT 1790328289.342 0.958
RTT 1790328289.596 4.353
RTT 1790328289.844 1.843
RTT 1790328290.096 3.709
RTT 1790328290.342 0.335
RTT 1790328290.594 1.634
RTT 1790328290.844 1.443
RTT 1790328291.095 2.657
RTT 1790328291.343 0.314
RTT 1790328291.598 4.608
RTT 1790328291.848 4.463
RTT 1790328292.104 10.712
RTT 1790328292.344 1.006
RTT 1790328292.594 0.148
RTT 1790328292.847 3.298
RTT 1790328293.096 2.262
RTT 1790328293.344 0.161
RTT 1790328293.594 0.106
RTT 1790328293.848 3.507
RTT 1790328294.097 2.123
RTT 1790328294.348 3.222
RTT 1790328294.595 0.348
RTT 1790328294.851 5.542
RTT 1790328295.100 4.696
RTT 1790328295.348 2.591
RTT 1790328295.596 0.245
RTT 1790328295.848 2.182
RTT 1790328296.097 1.604
RTT 1790328296.346 0.195
RTT 1790328296.596 0.213
RTT 1790328296.846 0.101
RTT 1790328297.100 3.660
RTT 1790328297.352 5.319
RTT 1790328297.600 2.805
RTT 1790328297.847 0.389
RTT 1790328298.098 0.375
RTT 1790328298.348 0.428
RTT 1790328298.600 2.211
RTT 1790328298.848 0.509
RTT 1790328299.100 1.872
RTT 1790328299.349 0.275
RTT 1790328299.599 0.123
RTT 1790328299.856 7.323
RTT 1790328300.104 5.178
RTT 1790328300.349 0.217
RTT 1790328300.599 0.154
RTT 1790328300.856 6.567
RTT 1790328301.104 4.398
RTT 1790328301.350 0.176
RTT 1790328301.600 0.283
RTT 1790328301.855 4.829
RTT 1790328302.104 3.416
RTT 1790328302.356 4.852
RTT 1790328302.601 0.336
RTT 1790328302.851 0.118
RTT 1790328303.103 2.197
RTT 1790328303.352 0.178
RTT 1790328303.602 0.297
RTT 1790328303.852 0.216
RTT 1790328304.106 3.806
RTT 1790328304.353 0.687
RTT 1790328304.603 0.855
RTT 1790328304.853 0.230
RTT 1790328305.103 0.079
RTT 1790328305.353 0.080
RTT 1790328305.605 1.833
RTT 1790328305.856 3.226
RTT 1790328306.104 0.328
RTT 1790328306.354 0.402
RTT 1790328306.604 0.328
RTT 1790328306.857 2.886
RTT 1790328307.106 1.716
RTT 1790328307.354 0.122
RTT 1790328307.605 0.438
RTT 1790328307.855 0.171
RTT 1790328308.106 0.218
RTT 1790328308.356 0.571
RTT 1790328308.610 4.007
RTT 1790328308.856 0.210
RTT 1790328309.106 0.295
RTT 1790328309.360 3.440
RTT 1790328309.611 5.125
RTT 1790328309.857 1.054
RTT 1790328310.107 0.223
RTT 1790328310.357 0.145
RTT 1790328310.609 2.554
RTT 1790328310.860 3.353
RTT 1790328311.112 4.568
RTT 1790328311.359 0.161
RTT 1790328311.609 0.172
RTT 1790328311.859 0.387
RTT 1790328312.115 5.673
RTT 1790328312.360 0.246
RTT 1790328312.611 1.477
RTT 1790328312.860 0.187
RTT 1790328313.112 1.995
RTT 1790328313.360 0.302
RTT 1790328313.611 0.283
RTT 1790328313.863 2.694
RTT 1790328314.111 0.847
RTT 1790328314.361 0.170
RTT 1790328314.611 0.236
RTT 1790328314.862 0.860
RTT 1790328315.113 2.137
RTT 1790328315.364 2.601
RTT 1790328315.612 0.132
RTT 1790328315.862 0.516
RTT 1790328316.116 4.149
RTT 1790328316.368 6.022
RTT 1790328316.612 0.173
RTT 1790328316.862 0.165
RTT 1790328317.120 7.434
RTT 1790328317.363 0.492
RTT 1790328317.618 5.461
RTT 1790328317.863 0.355
RTT 1790328318.116 2.544
RTT 1790328318.369 5.519
RTT 1790328318.614 0.075
RTT 1790328318.864 0.201
RTT 1790328319.114 0.263
RTT 1790328319.365 0.513
RTT 1790328319.616 1.410
RTT 1790328319.865 0.286
RTT 1790328320.115 0.386
RTT 1790328320.365 0.249
RTT 1790328320.621 5.608
RTT 1790328320.872 6.646
RTT 1790328321.116 0.096
RTT 1790328321.366 0.094
RTT 1790328321.616 0.165
RTT 1790328321.872 6.162
RTT 1790328322.120 3.977
RTT 1790328322.366 0.219
RTT 1790328322.619 0.359
RTT 1790328322.869 0.120
RTT 1790328323.122 3.556
RTT 1790328323.373 4.369
RTT 1790328323.623 4.350
RTT 1790328323.869 0.115
RTT 1790328324.123 3.216
RTT 1790328324.376 6.108
RTT 1790328324.620 0.269
RTT 1790328324.871 0.224
RTT 1790328325.121 0.285
RTT 1790328325.371 0.114
RTT 1790328325.624 3.072
RTT 1790328325.874 3.105
RTT 1790328326.127 6.022
RTT 1790328326.372 0.198
RTT 1790328326.622 0.306
RTT 1790328326.876 4.175
RTT 1790328327.125 3.233
RTT 1790328327.373 0.160
RTT 1790328327.623 0.226
RTT 1790328327.876 2.920
RTT 1790328328.124 1.555
RTT 1790328328.373 0.176
RTT 1790328328.623 0.143
RTT 1790328328.875 1.868
RTT 1790328329.127 4.050
RTT 1790328329.380 6.898
RTT 1790328329.624 0.226
RTT 1790328329.875 1.016
RTT 1790328330.128 3.975
RTT 1790328330.377 2.789
RTT 1790328330.625 0.239
RTT 1790328330.879 4.662
RTT 1790328331.125 0.159
RTT 1790328331.380 5.251
RTT 1790328331.625 0.224
RTT 1790328331.878 0.327
RTT 1790328332.130 2.570
RTT 1790328332.380 1.998
RTT 1790328332.631 3.392
RTT 1790328332.878 0.258
RTT 1790328333.130 0.178
RTT 1790328333.383 2.894
RTT 1790328333.633 2.921
RTT 1790328333.885 4.909
RTT 1790328334.131 0.419
RTT 1790328334.381 0.138
RTT 1790328334.633 2.197
RTT 1790328334.884 2.665
RTT 1790328335.136 4.305
RTT 1790328335.382 0.171
RTT 1790328335.634 1.870
RTT 1790328335.884 1.931
RTT 1790328336.136 3.729
RTT 1790328336.385 2.407
RTT 1790328336.634 1.184
RTT 1790328336.884 1.362
RTT 1790328337.142 9.101
RTT 1790328337.384 0.883
RTT 1790328337.633 0.141
RTT 1790328337.884 0.144
RTT 1790328338.136 2.226
RTT 1790328338.387 3.667
RTT 1790328338.634 0.253
RTT 1790328338.885 0.438
RTT 1790328339.135 0.116
RTT 1790328339.386 1.954
RTT 1790328339.636 0.910
RTT 1790328339.885 0.123
RTT 1790328340.135 0.156
RTT 1790328340.385 0.310
RTT 1790328340.635 0.110
RTT 1790328340.886 0.262
RTT 1790328341.136 0.093
RTT 1790328341.386 0.103
RTT 1790328341.636 0.360
RTT 1790328341.889 3.274
RTT 1790328342.136 0.081
RTT 1790328342.387 0.337
RTT 1790328342.637 0.321
RTT 1790328342.887 0.248
RTT 1790328343.137 0.121
RTT 1790328343.388 0.276
RTT 1790328343.638 0.204
RTT 1790328343.888 0.325
RTT 1790328344.138 0.160
RTT 1790328344.388 0.091
RTT 1790328344.638 0.163
RTT 1790328344.889 0.382
RTT 1790328345.138 0.088
RTT 1790328345.389 0.322
RTT 1790328345.639 0.090
RTT 1790328345.889 0.155
RTT 1790328346.139 0.252
RTT 1790328346.390 0.315
RTT 1790328346.640 0.118
RTT 1790328346.890 0.070
RTT 1790328347.140 0.320
RTT 1790328347.390 0.169
RTT 1790328347.641 0.251
RTT 1790328347.891 0.260
RTT 1790328348.141 0.125
RTT 1790328348.391 0.256
RTT 1790328348.641 0.125
RTT 1790328348.891 0.091
RTT 1790328349.142 0.160
RTT 1790328349.392 0.104
RTT 1790328349.642 0.165
RTT 1790328349.892 0.335
RTT 1790328350.142 0.155
RTT 1790328350.393 0.177
RTT 1790328350.643 0.159
RTT 1790328350.893 0.287
RTT 1790328351.143 0.323
RTT 1790328351.394 0.218
RTT 1790328351.644 0.086
RTT 1790328351.894 0.346
RTT 1790328352.144 0.111
RTT 1790328352.394 0.277
RTT 1790328352.645 0.320
RTT 1790328352.895 0.195
RTT 1790328353.145 0.119
RTT 1790328353.395 0.090
RTT 1790328353.645 0.183
RTT 1790328353.896 0.200
RTT 1790328354.146 0.326
RTT 1790328354.396 0.176
RTT 1790328354.646 0.088
RTT 1790328354.896 0.136
RTT 1790328355.146 0.187
RTT 1790328355.396 0.088
RTT 1790328355.647 0.069
RTT 1790328355.897 0.180
RTT 1790328356.147 0.183
RTT 1790328356.397 0.106
RTT 1790328356.647 0.155
RTT 1790328356.897 0.167
RTT 1790328357.148 0.159
RTT 1790328357.398 0.073
RTT 1790328357.648 0.084
RTT 1790328357.898 0.090
RTT 1790328358.148 0.090
RTT 1790328358.398 0.094
RTT 1790328358.648 0.117
RTT 1790328358.899 0.283
RTT 1790328359.149 0.139
RTT 1790328359.399 0.194
RTT 1790328359.649 0.134
RTT 1790328359.899 0.109
RTT 1790328360.149 0.102
RTT 1790328360.399 0.227
RTT 1790328360.650 0.359
RTT 1790328360.900 0.389
RTT_DEAD 1790328361.150
