TRACER 0
RTT 1790325455.253 0.069
RTT 1790325455.504 1.084
RTT 1790325455.753 0.333
RTT 1790325456.003 0.161
RTT 1790325456.253 0.086
RTT 1790325456.503 0.171
RTT 1790325456.753 0.098
RTT 1790325457.003 0.069
RTT 1790325457.253 0.082
RTT 1790325457.504 0.071
RTT 1790325457.754 0.129
RTT 1790325458.004 0.094
RTT 1790325458.254 0.082
RTT 1790325458.504 0.091
RTT 1790325458.754 0.113
RTT 1790325459.004 0.173
RTT 1790325459.254 0.081
RTT 1790325459.505 0.135
RTT 1790325459.755 0.177
RTT 1790325460.005 0.133
RTT 1790325460.255 0.349
RTT 1790325460.505 0.067
RTT 1790325460.755 0.064
RTT 1790325461.006 0.155
RTT 1790325461.256 0.185
RTT 1790325461.506 0.139
RTT 1790325461.756 0.441
RTT 1790325462.006 0.099
RTT 1790325462.256 0.126
RTT 1790325462.507 0.126
RTT 1790325462.757 0.149
RTT 1790325463.007 0.083
RTT 1790325463.257 0.076
RTT 1790325463.507 0.068
RTT 1790325463.757 0.140
RTT 1790325464.008 0.321
RTT 1790325464.258 0.188
RTT 1790325464.508 0.402
RTT 1790325464.758 0.177
RTT 1790325465.008 0.191
RTT 1790325465.258 0.138
RTT 1790325465.509 0.169
RTT 1790325465.759 0.226
RTT 1790325466.009 0.127
RTT 1790325466.259 0.125
RTT 1790325466.509 0.165
RTT 1790325466.761 0.153
RTT 1790325467.011 0.199
RTT 1790325467.261 0.195
RTT 1790325467.511 0.110
RTT 1790325467.762 0.350
RTT 1790325468.012 0.217
RTT 1790325468.262 0.173
RTT 1790325468.512 0.197
RTT 1790325468.762 0.141
RTT 1790325469.013 0.294
RTT 1790325469.263 0.112
RTT 1790325469.513 0.152
RTT 1790325469.763 0.181
RTT 1790325470.013 0.363
RTT 1790325470.264 0.298
RTT 1790325470.514 0.145
RTT 1790325470.765 0.147
RTT 1790325471.015 0.174
RTT 1790325471.265 0.346
RTT 1790325471.516 0.296
RTT 1790325471.766 0.320
RTT 1790325472.016 0.094
RTT 1790325472.266 0.110
RTT 1790325472.519 2.947
RTT 1790325472.766 0.143
RTT 1790325473.017 0.212
RTT 1790325473.267 0.167
RTT 1790325473.517 0.274
RTT 1790325473.767 0.140
RTT 1790325474.018 0.163
RTT 1790325474.268 0.215
RTT 1790325474.518 0.144
RTT 1790325474.770 0.923
RTT 1790325475.019 0.088
RTT 1790325475.269 0.097
RTT 1790325475.519 0.215
RTT 1790325475.770 0.124
RTT 1790325476.020 0.252
RTT 1790325476.270 0.550
RTT 1790325476.521 0.547
RTT 1790325476.770 0.077
RTT 1790325477.021 0.156
RTT 1790325477.272 0.367
RTT 1790325477.522 0.247
RTT 1790325477.772 0.204
RTT 1790325478.022 0.186
RTT 1790325478.273 0.050
RTT 1790325478.525 0.378
RTT 1790325478.776 0.320
RTT 1790325479.026 0.143
RTT 1790325479.278 1.807
RTT 1790325479.526 0.071
RTT 1790325479.776 0.134
RTT 1790325480.027 0.123
RTT 1790325480.277 0.169
RTT 1790325480.527 0.068
RTT 1790325480.777 0.239
RTT 1790325481.027 0.196
RTT 1790325481.277 0.150
RTT 1790325481.527 0.192
RTT 1790325481.778 0.279
RTT 1790325482.028 0.076
RTT 1790325482.278 0.079
RTT 1790325482.528 0.090
RTT 1790325482.778 0.209
RTT 1790325483.029 0.384
RTT 1790325483.279 0.244
RTT 1790325483.529 0.237
RTT 1790325483.779 0.194
RTT 1790325484.030 0.384
RTT 1790325484.280 0.188
RTT 1790325484.530 0.074
RTT 1790325484.780 0.167
RTT 1790325485.030 0.215
RTT 1790325485.281 0.249
RTT 1790325485.531 0.153
RTT 1790325485.781 0.140
RTT 1790325486.031 0.171
RTT 1790325486.282 0.326
RTT 1790325486.532 0.196
RTT 1790325486.782 0.323
RTT 1790325487.032 0.167
RTT 1790325487.282 0.304
RTT 1790325487.532 0.152
RTT 1790325487.783 0.366
RTT 1790325488.033 0.166
RTT 1790325488.283 0.118
RTT 1790325488.533 0.369
RTT 1790325488.783 0.112
RTT 1790325489.034 0.211
RTT 1790325489.284 0.140
RTT 1790325489.534 0.347
RTT 1790325489.785 0.360
RTT 1790325490.035 0.160
RTT 1790325490.285 0.305
RTT 1790325490.535 0.305
RTT 1790325490.786 0.176
RTT 1790325491.037 0.162
RTT 1790325491.287 0.183
RTT 1790325491.540 3.251
RTT 1790325491.787 0.087
RTT 1790325492.037 0.151
RTT 1790325492.287 0.090
RTT 1790325492.538 0.164
RTT 1790325492.796 0.091
RTT 1790325493.046 0.089
RTT 1790325493.296 0.116
RTT 1790325493.546 0.096
RTT 1790325493.796 0.221
RTT 1790325494.046 0.167
RTT 1790325494.297 0.097
RTT 1790325494.547 0.174
RTT 1790325494.797 0.186
RTT 1790325495.047 0.304
RTT 1790325495.298 0.268
RTT 1790325495.548 0.347
RTT 1790325495.798 0.161
RTT 1790325496.048 0.099
RTT 1790325496.301 0.123
RTT 1790325496.551 0.097
RTT 1790325496.801 0.093
RTT 1790325497.052 0.209
RTT 1790325497.302 0.234
RTT 1790325497.552 0.068
RTT 1790325497.802 0.084
RTT 1790325498.052 0.179
RTT 1790325498.303 0.327
RTT 1790325498.553 0.157
RTT 1790325498.803 0.316
RTT 1790325499.054 0.225
RTT 1790325499.304 0.367
RTT 1790325499.554 0.324
RTT 1790325499.805 0.341
RTT 1790325500.055 0.221
RTT 1790325500.305 0.175
RTT 1790325500.555 0.073
RTT 1790325500.805 0.344
RTT 1790325501.055 0.218
RTT 1790325501.305 0.146
RTT 1790325501.556 0.358
RTT 1790325501.807 0.345
RTT 1790325502.056 0.094
RTT 1790325502.307 0.136
RTT 1790325502.557 0.232
RTT 1790325502.807 0.343
RTT 1790325503.057 0.089
RTT 1790325503.308 0.213
RTT 1790325503.558 0.207
RTT 1790325503.808 0.287
RTT 1790325504.058 0.257
RTT 1790325504.308 0.131
RTT 1790325504.559 0.354
RTT 1790325504.809 0.342
RTT 1790325505.060 0.092
RTT 1790325505.310 0.346
RTT 1790325505.560 0.346
RTT 1790325505.811 0.312
RTT 1790325506.061 0.371
RTT 1790325506.311 0.139
RTT 1790325506.561 0.322
RTT 1790325506.812 0.206
RTT 1790325507.062 0.122
RTT 1790325507.312 0.106
RTT 1790325507.562 0.088
RTT 1790325507.812 0.065
RTT 1790325508.063 0.222
RTT 1790325508.313 0.140
RTT 1790325508.563 0.213
RTT 1790325508.815 0.169
RTT 1790325509.065 0.400
RTT 1790325509.315 0.164
RTT 1790325509.566 0.269
RTT 1790325509.816 0.384
RTT 1790325510.066 0.121
RTT 1790325510.316 0.293
RTT 1790325510.566 0.213
RTT 1790325510.817 0.156
RTT 1790325511.067 0.074
RTT 1790325511.317 0.063
RTT 1790325511.567 0.074
RTT 1790325511.817 0.095
RTT 1790325512.067 0.201
RTT 1790325512.318 0.545
RTT 1790325512.571 0.358
RTT 1790325512.821 0.583
RTT 1790325513.071 0.277
RTT 1790325513.321 0.106
RTT 1790325513.572 0.244
RTT 1790325513.822 0.244
RTT 1790325514.072 0.075
RTT 1790325514.323 0.341
RTT 1790325514.573 0.146
RTT 1790325514.823 0.078
RTT 1790325515.073 0.146
RTT 1790325515.323 0.120
RTT 1790325515.573 0.195
RTT 1790325515.823 0.339
RTT 1790325516.073 0.088
RTT 1790325516.324 0.755
RTT 1790325516.574 0.207
RTT 1790325516.824 0.138
RTT 1790325517.075 0.345
RTT 1790325517.325 0.110
RTT 1790325517.575 0.144
RTT 1790325517.825 0.116
RTT 1790325518.075 0.140
RTT 1790325518.326 0.260
RTT 1790325518.576 0.387
RTT 1790325518.826 0.216
RTT 1790325519.076 0.294
RTT 1790325519.327 0.348
RTT 1790325519.577 0.248
RTT 1790325519.828 0.820
RTT 1790325520.078 0.359
RTT 1790325520.328 0.203
RTT 1790325520.578 0.311
RTT 1790325520.829 0.263
RTT 1790325521.079 0.182
RTT 1790325521.329 0.179
RTT 1790325521.579 0.171
RTT 1790325521.831 0.122
RTT 1790325522.081 0.163
RTT 1790325522.331 0.064
RTT 1790325522.581 0.191
RTT 1790325522.832 0.651
RTT 1790325523.082 0.165
RTT 1790325523.332 0.817
RTT 1790325523.582 0.129
RTT 1790325523.832 0.137
RTT 1790325524.082 0.064
RTT 1790325524.332 0.094
RTT 1790325524.582 0.153
RTT 1790325524.833 0.126
RTT 1790325525.083 0.130
RTT 1790325525.333 0.168
RTT 1790325525.583 0.207
RTT 1790325525.834 0.085
RTT 1790325526.084 0.134
RTT 1790325526.335 0.345
RTT 1790325526.585 0.136
RTT 1790325526.835 0.154
RTT 1790325527.085 0.169
RTT 1790325527.335 0.245
RTT 1790325527.586 0.198
RTT 1790325527.836 0.289
RTT 1790325528.086 0.159
RTT 1790325528.336 0.356
RTT 1790325528.586 0.134
RTT 1790325528.837 0.121
RTT 1790325529.087 0.319
RTT 1790325529.337 0.058
RTT 1790325529.587 0.106
RTT 1790325529.837 0.146
RTT 1790325530.087 0.071
RTT 1790325530.338 0.316
RTT 1790325530.588 0.339
RTT 1790325530.838 0.105
RTT 1790325531.088 0.227
RTT 1790325531.339 0.295
RTT 1790325531.589 0.185
RTT 1790325531.839 0.091
RTT 1790325532.089 0.073
RTT 1790325532.340 1.473
RTT 1790325532.589 0.151
RTT 1790325532.840 0.169
RTT 1790325533.090 0.077
RTT 1790325533.340 0.140
RTT 1790325533.590 0.078
RTT 1790325533.840 0.052
RTT 1790325534.093 0.363
RTT 1790325534.342 0.113
RTT 1790325534.593 0.346
RTT 1790325534.843 0.074
RTT 1790325535.093 0.300
RTT 1790325535.343 0.113
RTT 1790325535.593 0.258
RTT 1790325535.844 0.194
RTT 1790325536.094 0.096
RTT 1790325536.344 0.185
RTT 1790325536.594 0.300
RTT 1790325536.844 0.178
RTT 1790325537.095 0.347
RTT 1790325537.345 0.106
RTT 1790325537.595 0.369
RTT 1790325537.845 0.103
RTT 1790325538.095 0.329
RTT 1790325538.346 0.187
RTT 1790325538.598 0.354
RTT 1790325538.848 0.164
RTT 1790325539.099 0.313
RTT 1790325539.349 0.098
RTT 1790325539.599 0.082
RTT 1790325539.849 0.064
RTT 1790325540.099 0.155
RTT 1790325540.349 0.123
RTT 1790325540.599 0.140
RTT 1790325540.849 0.143
RTT 1790325541.100 0.468
RTT 1790325541.350 0.128
RTT 1790325541.600 0.110
RTT 1790325541.850 0.207
RTT 1790325542.101 0.151
RTT 1790325542.351 0.169
RTT 1790325542.601 0.131
RTT 1790325542.851 0.092
RTT 1790325543.101 0.070
RTT 1790325543.351 0.094
RTT 1790325543.601 0.066
RTT 1790325543.851 0.082
RTT 1790325544.102 0.157
RTT 1790325544.352 0.097
RTT 1790325544.602 0.213
RTT 1790325544.852 0.057
RTT 1790325545.102 0.043
RTT 1790325545.355 0.473
RTT 1790325545.605 0.044
RTT 1790325545.856 0.051
RTT 1790325546.106 0.046
RTT 1790325546.356 0.089
RTT 1790325546.606 0.163
RTT 1790325546.857 0.145
RTT 1790325547.107 0.341
RTT 1790325547.357 0.286
RTT 1790325547.607 0.151
RTT 1790325547.858 0.360
RTT 1790325548.108 0.394
RTT 1790325548.358 0.193
RTT 1790325548.608 0.066
RTT 1790325548.859 0.081
RTT 1790325549.109 0.314
RTT 1790325549.359 0.201
RTT 1790325549.609 0.349
RTT 1790325549.860 0.295
RTT 1790325550.110 0.336
RTT 1790325550.360 0.466
RTT 1790325550.610 0.110
RTT 1790325550.860 0.290
RTT 1790325551.111 0.543
RTT 1790325551.361 0.311
RTT 1790325551.611 0.163
RTT 1790325551.861 0.170
RTT 1790325552.112 0.313
RTT 1790325552.362 0.098
RTT 1790325552.612 0.367
RTT 1790325552.863 0.188
RTT 1790325553.113 0.218
RTT 1790325553.364 0.196
RTT 1790325553.614 0.325
RTT 1790325553.864 0.354
RTT 1790325554.114 0.156
RTT 1790325554.365 1.159
RTT 1790325554.614 0.133
RTT 1790325554.864 0.110
RTT 1790325555.115 0.155
RTT 1790325555.365 0.202
RTT 1790325555.616 0.137
RTT 1790325555.866 0.386
RTT 1790325556.117 0.260
RTT 1790325556.367 0.136
RTT 1790325556.617 0.165
RTT 1790325556.867 0.129
RTT 1790325557.117 0.137
RTT 1790325557.367 0.135
RTT 1790325557.618 0.362
RTT 1790325557.868 0.240
RTT 1790325558.118 0.158
RTT 1790325558.368 0.107
RTT 1790325558.619 0.232
RTT 1790325558.869 0.157
RTT 1790325559.119 0.144
RTT 1790325559.369 0.100
RTT 1790325559.619 0.424
RTT 1790325559.869 0.241
RTT 1790325560.119 0.075
RTT 1790325560.369 0.116
RTT 1790325560.620 0.129
RTT 1790325560.870 0.187
RTT 1790325561.120 0.191
RTT 1790325561.371 0.304
RTT 1790325561.621 0.144
RTT 1790325561.871 0.152
RTT 1790325562.121 0.143
RTT 1790325562.371 0.242
RTT 1790325562.621 0.217
RTT 1790325562.871 0.145
RTT 1790325563.122 0.195
RTT 1790325563.372 0.751
RTT 1790325563.622 0.200
RTT 1790325563.872 0.212
RTT 1790325564.123 0.354
RTT 1790325564.373 0.354
RTT 1790325564.623 0.340
RTT 1790325564.873 0.144
RTT 1790325565.124 0.652
RTT 1790325565.374 0.215
RTT 1790325565.624 0.356
RTT 1790325565.874 0.127
RTT 1790325566.124 0.105
RTT 1790325566.375 0.199
RTT 1790325566.625 0.114
RTT 1790325566.876 0.817
RTT 1790325567.125 0.355
RTT 1790325567.376 0.372
RTT 1790325567.626 0.222
RTT 1790325567.876 0.177
RTT 1790325568.126 0.295
RTT 1790325568.377 0.324
RTT 1790325568.628 0.315
RTT 1790325568.878 0.224
RTT 1790325569.128 0.156
RTT 1790325569.382 0.804
RTT 1790325569.632 0.422
RTT 1790325569.882 0.239
RTT 1790325570.132 0.243
RTT 1790325570.383 0.675
RTT 1790325570.632 0.148
RTT 1790325570.882 0.072
RTT 1790325571.133 0.360
RTT 1790325571.383 0.336
RTT 1790325571.633 0.231
RTT 1790325571.883 0.188
RTT 1790325572.134 0.275
RTT 1790325572.384 0.155
RTT 1790325572.634 0.205
RTT 1790325572.884 0.178
RTT 1790325573.134 0.186
RTT 1790325573.384 0.144
RTT 1790325573.634 0.144
RTT 1790325573.885 0.283
RTT 1790325574.135 0.208
RTT 1790325574.385 0.088
RTT 1790325574.636 0.196
